k0,radius,q_for_unit_intensity,enclosed_fraction,potential_shape
0.01,9.953125,0.011352328011626708,0.9898168307317782,0.5724384534330912
0.01,9.96875,0.011336800069519211,0.9932052141489988,0.5715488111779142
0.01,9.984375,0.011321356564664873,0.9965995963572262,0.5706589199789531
0.01,10.0,0.01130606181038001,1.0,0.5697687803882557
0.1,0.0,0.5096497441376343,0.0,1.0
0.1,0.015625,0.5096200949759904,2.0556743575051016e-08,1.0
0.1,0.03125,0.5095311909705639,1.2332611682880972e-07,0.9999923795444212
0.1,0.046875,0.5093831623604185,3.904634234970801e-07,0.9999796805576568
0.1,0.0625,0.509176225547734,9.040095251528813e-07,0.9999619056952608
0.1,0.078125,0.508910682110065,1.7458341426422844e-06,0.9999390586685326
0.1,0.09375,0.5085869174306933,2.9975797795554426e-06,0.9999111442380803
0.1,0.109375,0.5082053989600012,4.740606466850372e-06,0.9998781682055983
0.1,0.125,0.5077666741241291,7.0559375208561074e-06,0.9998401374039019
0.1,0.140625,0.5072713679002485,1.0024206498465197e-05,0.9997970596852669
0.1,0.15625,0.5067201800805536,1.3725605523507536e-05,0.9997489439081277
0.1,0.171875,0.5061138822494993,1.8239835147221072e-05,0.999695799922202
0.1,0.1875,0.5054533145008719,2.3646055893557893e-05,0.9996376385521085
0.1,0.203125,0.5047393819229432,3.002284162695605e-05,0.9995744715795535
0.1,0.21875,0.5039730508812248,3.7448134866345865e-05,0.9995063117241691
0.1,0.234375,0.5031553451291885,4.5999204154726515e-05,0.9994331726230884
0.1,0.25,0.5022873417777822,5.575260357882692e-05,0.9993550688093444
0.1,0.265625,0.5013701671546186,6.678413451833507e-05,0.999272015689188
0.1,0.28125,0.5004049925834165,7.91688096891159e-05,0.9991840295184174
0.1,0.296875,0.49939303011361363,9.29808195299062e-05,0.9990911273778174
0.1,0.3125,0.4983355282290891,0.00010829350096733036,0.9989933271478028
0.1,0.328125,0.4972337675636884,0.000125179308579864,0.9988906474823639
0.1,0.34375,0.4960890566497289,0.00014370978816771293,0.9987831077824133
0.1,0.359375,0.4949027277239592,0.0001639555527225804,0.9986707281686249
0.1,0.375,0.4936761326135602,0.00018598626077906313,0.9985535294538624
0.1,0.390625,0.4924106387227757,0.00020987059711802188,0.9984315331152879
0.1,0.40625,0.4911076251386509,0.00023567625578177685,0.9983047612662389
0.1,0.421875,0.48976847887221503,0.00026346992535142483,0.99817323662796
0.1,0.4375,0.4883945912492684,0.000293317276427992,0.998036982501272
0.1,0.453125,0.4869873544627743,0.0003252829512515372,0.9978960227382564
0.1,0.46875,0.4855481582967448,0.00035943055538570346,0.99775038171403
0.1,0.484375,0.4840783870294537,0.00039582265138956966,0.997600084298679
0.1,0.5,0.4825794165218465,0.00043452075439395175,0.9974451558294212
0.1,0.515625,0.4810526114951633,0.0004755853294955156,0.9972856220830547
0.1,0.53125,0.47949932300004294,0.0005190757908791437,0.9971215092487505
0.1,0.546875,0.47792088607777755,0.0005650505025769027,0.9969528439012437
0.1,0.5625,0.47631861761290695,0.0006135667807706333,0.9967796529744672
0.1,0.578125,0.4746938143750163,0.0006646808975445665,0.9966019637356732
0.1,0.59375,0.4730477512464149,0.0007184480859944149,0.9964198037600824
0.1,0.609375,0.4713816796313286,0.0007749225466000115,0.9962332009060917
0.1,0.625,0.4696968260413401,0.0008341574547697376,0.996042183291073
0.1,0.640625,0.46799439085104017,0.0008962049694666114,0.9958467792677899
0.1,0.65625,0.4662755472172221,0.0009611162428279519,0.9956470174014515
0.1,0.671875,0.4645414401544328,0.0010289414306929353,0.9954429264474248
0.1,0.6875,0.4627931857593005,0.0010997297039550592,0.995234535329619
0.1,0.703125,0.4610318705757651,0.0011735292606594742,0.9950218731195526
0.1,0.71875,0.4592585510931419,0.0012503873387682944,0.9948049690161151
0.1,0.734375,0.45747425336884745,0.001330350229520297,0.9945838523260244
0.1,0.75,0.4556799727675831,0.0014134632913148366,0.9943585524449865
0.1,0.765625,0.45387667380882324,0.001499770964053299,0.994129098839556
0.1,0.78125,0.45206529011455165,0.0015893167838749388,0.993895521029696
0.1,0.796875,0.45024672444935465,0.001682143398227508,0.9936578485720335
0.1,0.8125,0.4484218488451754,0.001778292581216601,0.9934161110438029
0.1,0.828125,0.4465915048032815,0.0018778052491811384,0.9931703380274733
0.1,0.84375,0.44475650356626106,0.001980721476445846,0.9929205590960478
0.1,0.859375,0.442917626453166,0.0020870805112049393,0.9926668037990227
0.1,0.875,0.4410756252512263,0.002196920791494494,0.9924091016490001
0.1,0.890625,0.4392312226578945,0.002310279961214137,0.9921474821089346
0.1,0.90625,0.43738511276730924,0.002427194886161762,0.991881974580007
0.1,0.921875,0.4355379615956094,0.0025477016700478725,0.9916126083901036
0.1,0.9375,0.43369040763987227,0.0026718356704589995,0.9913394127828911
0.1,0.953125,0.4318430624657863,0.0027996315147422804,0.9910624169074699
0.1,0.96875,0.4299965113195031,0.0029311231157858574,0.9907816498085881
0.1,0.984375,0.42815131375944365,0.003066343687672137,0.9904971404174012
0.1,1.0,0.42630800430414634,0.0032053257611832663,0.9902089175427604
0.1,1.015625,0.42446709309255515,0.003348101199140285,0.9899170098630132
0.1,1.03125,0.4226290665534445,0.0034947012115594746,0.9896214459182979
0.1,1.046875,0.42079438808095315,0.0036451563706112813,0.9893222541033154
0.1,1.0625,0.4189634987134789,0.0037994966253689752,0.9890194626605634
0.1,1.078125,0.417136817813433,0.003957751316335855,0.9887130996740128
0.1,1.09375,0.4153147437456044,0.004119949189741339,0.9884031930632124
0.1,1.109375,0.4134976545521047,0.004286118411597705,0.9880897705778042
0.1,1.125,0.4116859086220836,0.004456286581510554,0.9877728597924323
0.1,1.140625,0.40987984535460664,0.004630480746237304,0.987452488102032
0.1,1.15625,0.40807978581326765,0.004808727412989123,0.9871286827174801
0.1,1.171875,0.40628603337129077,0.00499105256247274,0.986801470661595
0.1,1.1875,0.40449887434603377,0.005177481661669536,0.9864708787654665
0.1,1.203125,0.40271857862195226,0.005368039676350141,0.9861369336651064
0.1,1.21875,0.4009454002612269,0.005562751083323587,0.9857996617984012
0.1,1.234375,0.3991795781013783,0.005761639882420746,0.9854590894023552
0.1,1.25,0.39742133633931065,0.005964729608212443,0.9851152425106101
0.1,1.265625,0.3956708851013331,0.006172043341463232,0.984768146951228
0.1,1.28125,0.39392842099880016,0.006383603720322294,0.984417828344726
0.1,1.296875,0.3921941276691058,0.0065994329512534524,0.9840643121023467
0.1,1.3125,0.390468176301837,0.006819552819706659,0.9837076234245598
0.1,1.328125,0.38875072614997397,0.007043984700533725,0.983347787299775
0.1,1.34375,0.38704192502607715,0.007272749568151349,0.9829848285032619
0.1,1.359375,0.3853419097834671,0.007505868006454823,0.9826187715962628
0.1,1.375,0.38365080678245106,0.007743360218486028,0.9822496409252881
0.1,1.390625,0.38196873234169443,0.007985246035859527,0.9818774606215876
0.1,1.40625,0.3802957931748755,0.008231544927950814,0.9815022546007846
0.1,1.421875,0.3786320868128004,0.008482276010850824,0.9811240465626646
0.1,1.4375,0.37697770201117925,0.008737458056091059,0.9807428599911142
0.1,1.453125,0.3753327191442965,0.008997109499143698,0.9803587181541933
0.1,1.46875,0.37369721058482774,0.009261248447701181,0.9799716441043403
0.1,1.484375,0.3720712410700759,0.009529892689739831,0.9795816606787016
0.1,1.5,0.3704548680549153,0.009803059701372071,0.9791887904995721
0.1,1.515625,0.36884814205174354,0.01008076665449191,0.9787930559749471
0.1,1.53125,0.3672511069577557,0.010363030424218277,0.9783944792991766
0.1,1.546875,0.36566380036985796,0.010649867596140882,0.9779930824537105
0.1,1.5625,0.3640862538875501,0.010941294473373208,0.9775888872079384
0.1,1.578125,0.36251849340410436,0.011237327083417235,0.9771819151201083
0.1,1.59375,0.3609605393863768,0.011537981184844491,0.9767721875383262
0.1,1.609375,0.35941240714358197,0.011843272273797934,0.9763597256016258
0.1,1.625,0.3578741070853681,0.012153215590319164,0.9759445502411073
0.1,1.640625,0.35634564496952326,0.012467826124505395,0.9755266821811381
0.1,1.65625,0.354827022139643,0.012787118622500574,0.9751061419406117
0.1,1.671875,0.35331823575308696,0.01311110759232491,0.9746829498342601
0.1,1.6875,0.35181927899954546,0.013439807309547133,0.9742571259740169
0.1,1.703125,0.3503301413105364,0.013773231822803551,0.9738286902704244
0.1,1.71875,0.34885080856014244,0.014111394959168093,0.9733976624340845
0.1,1.734375,0.34738126325729646,0.014454310329377282,0.9729640619771461
0.1,1.75,0.34592148472991535,0.014801991332914127,0.9725279082148293
0.1,1.765625,0.3444714493011756,0.015154451162954764,0.9720892202669807
0.1,1.78125,0.34303113045821826,0.0155117028111816,0.9716480170596578
0.1,1.796875,0.3416004990135612,0.01587375907246671,0.9712043173267392
0.1,1.8125,0.34017952325949447,0.01624063254942903,0.9707581396115585
0.1,1.828125,0.3387681691157199,0.016612335656868902,0.9703095022685586
0.1,1.84375,0.33736640027049536,0.016988880626083423,0.9698584234649648
0.1,1.859375,0.33597417831553356,0.017370279509065906,0.9694049211824736
0.1,1.875,0.3345914628748958,0.017756544182592777,0.9689490132189555
0.1,1.890625,0.33321821172811944,0.018147686352201074,0.9684907171901707
0.1,1.90625,0.3318543809278034,0.018543717556059654,0.9680300505314922
0.1,1.921875,0.3304999249118746,0.018944649168737147,0.96756703049964
0.1,1.9375,0.32915479661074637,0.01935049240486958,0.9671016741744202
0.1,1.953125,0.32781894754957747,0.019761258322730575,0.966633998460469
0.1,1.96875,0.3264923279458264,0.020176957827706902,0.9661640200890003
0.1,1.984375,0.32517488680229845,0.020597601675682076,0.965691755619555
0.1,2.0,0.32386657199586516,0.021023200476330654,0.965217221441751
0.1,2.015625,0.3225673303620392,0.02145376469632583,0.9647404337770332
0.1,2.03125,0.3212771077755736,0.021889304662462777,0.9642614086804193
0.1,2.046875,0.3199958492272528,0.022329830564700164,0.963780162042246
0.1,2.0625,0.3187234988970346,0.02277535245912227,0.9632967095899085
0.1,2.078125,0.3174600002236966,0.023225880270823843,0.9628110668895962
0.1,2.09375,0.31620529597113506,0.023681423796720096,0.9623232493480219
0.1,2.109375,0.3149593282914579,0.024141992708283894,0.9618332722141457
0.1,2.125,0.3137220387850089,0.024607596554212203,0.9613411505808892
0.1,2.140625,0.3124933685574548,0.02507824476302395,0.9608468993868433
0.1,2.15625,0.3112732582740599,0.025553946645591116,0.9603505334179662
0.1,2.171875,0.31006164821127197,0.026034711397605152,0.9598520673092724
0.1,2.1875,0.30885847830573276,0.026520548101980398,0.9593515155465107
0.1,2.203125,0.3076636882008279,0.02701146573119643,0.9588488924678328
0.1,2.21875,0.3064772172908814,0.02750747314958107,0.9583442122654492
0.1,2.234375,0.30529900476309796,0.028008579115535708,0.9578374889872753
0.1,2.25,0.30412898963735313,0.028514792283704574,0.9573287365385631
0.1,2.265625,0.3029671108039242,0.029026121207089726,0.9568179686835235
0.1,2.28125,0.3018133070592543,0.029542574339113,0.9563051990469327
0.1,2.296875,0.30066751713983514,0.030064160035626727,0.9557904411157274
0.1,2.3125,0.29952967975429406,0.030590886556874485,0.9552737082405869
0.1,2.328125,0.29839973361376293,0.031122762069403398,0.9547550136374988
0.1,2.34375,0.29727761746060744,0.03165979464792928,0.9542343703893155
0.1,2.359375,0.2961632700955898,0.03220199227715601,0.9537117914472909
0.1,2.375,0.29505663040353464,0.03274936285355045,0.9531872896326082
0.1,2.390625,0.29395763737756586,0.03330191418707399,0.9526608776378891
0.1,2.40625,0.29286623014197993,0.033859654002872226,0.9521325680286916
0.1,2.421875,0.2917823479738162,0.03442258994292367,0.9516023732449898
0.1,2.4375,0.29070593032318365,0.03499072956764879,0.9510703056026415
0.1,2.453125,0.289636916832402,0.035564080357480383,0.9505363772948409
0.1,2.46875,0.2885752473540093,0.036142649714396534,0.9500006003935532
0.1,2.484375,0.28752086196769067,0.03672644496341694,0.9494629868509382
0.1,2.5,0.2864737009961754,0.03731547335406388,0.9489235485007562
0.1,2.515625,0.28543370502015164,0.03790974206178853,0.9483822970597596
0.1,2.53125,0.2844008148922431,0.0385092581893639,0.947839244129069
0.1,2.546875,0.2833749717500925,0.039114028768245,0.9472944011955344
0.1,2.5625,0.2823561170285933,0.03972406075989734,0.9467477796330824
0.1,2.578125,0.28134419247130765,0.0403393610570945,0.9461993907040455
0.1,2.59375,0.28033914014111166,0.04095993648518571,0.9456492455604786
0.1,2.609375,0.27934090243010284,0.04158579380333426,0.9450973552454612
0.1,2.625,0.2783494220688041,0.04221693970572733,0.9445437306943814
0.1,2.640625,0.2773646421346997,0.04285338082275834,0.9439883827362073
0.1,2.65625,0.2763865060601323,0.043495123722182276,0.9434313220947443
0.1,2.671875,0.2754149576395953,0.044142174910244886,0.9428725593898746
0.1,2.6875,0.27444994103644493,0.04479454083278634,0.9423121051387847
0.1,2.703125,0.2734914007890649,0.04545222787632009,0.9417499697571778
0.1,2.71875,0.2725392818165068,0.046115242369087664,0.9411861635604696
0.1,2.734375,0.27159352942363324,0.0467835905820898,0.9406206967649727
0.1,2.75,0.2706540893057877,0.04745727873009486,0.9400535794890641
0.1,2.765625,0.269720907553015,0.04813631297262483,0.9394848217543403
0.1,2.78125,0.2687939306538534,0.04882069941491972,0.9389144334867567
0.1,2.796875,0.26787310549872123,0.04951044410888079,0.9383424245177542
0.1,2.8125,0.26695837938291683,0.0502055530539932,0.9377688045853706
0.1,2.828125,0.26604970000925243,0.050906032198228666,0.9371935833353403
0.1,2.84375,0.2651470154903401,0.051611887438928535,0.9366167703221776
0.1,2.859375,0.2642502743505467,0.052323124623667894,0.9360383750102484
0.1,2.875,0.26335942552763686,0.05303974955110117,0.9354584067748276
0.1,2.890625,0.2624744183741178,0.05376176797178961,0.9348768749031441
0.1,2.90625,0.2615952026583025,0.0544891855890113,0.9342937885954111
0.1,2.921875,0.26072172856510734,0.05522200805955391,0.9337091569658446
0.1,2.9375,0.25985394669659506,0.055960240994490894,0.9331229890436686
0.1,2.953125,0.25899180807228,0.05670388995994126,0.9325352937741076
0.1,2.96875,0.2581352641292061,0.057452960477813654,0.9319460800193659
0.1,2.984375,0.2572842667218112,0.05820745802653482,0.9313553565595952
0.1,3.0,0.25643876812158817,0.058967388041763096,0.9307631320938496
0.1,3.015625,0.2555987210165562,0.059732755917087196,0.9301694152410274
0.1,3.03125,0.2547640785105498,0.06050356700471063,0.9295742145408022
0.1,3.046875,0.25393479412233894,0.061279826616122204,0.9289775384545416
0.1,3.0625,0.2531108217845874,0.06206154002275289,0.9283793953662128
0.1,3.078125,0.2522921158426612,0.06284871245661937,0.9277797935832788
0.1,3.09375,0.2514786310532926,0.06364134911095465,0.9271787413375807
0.1,3.109375,0.2506703225831119,0.06443945514082611,0.926576246786211
0.1,3.125,0.249867146007052,0.06524303566374108,0.9259723180123721
0.1,3.140625,0.2490690573066357,0.06605209576024049,0.9253669630262282
0.1,3.15625,0.24827601286815065,0.06686664047448079,0.9247601897657424
0.1,3.171875,0.24748796948072221,0.06768667481480435,0.9241520060975036
0.1,3.1875,0.2467048843342871,0.06851220375429877,0.9235424198175458
0.1,3.203125,0.24592671501747743,0.06934323223134521,0.9229314386521512
0.1,3.21875,0.24515341951541939,0.07017976515015616,0.9223190702586483
0.1,3.234375,0.24438495620745218,0.07102180738130273,0.9217053222261967
0.1,3.25,0.243621283864775,0.07186936376223194,0.9210902020765614
0.1,3.265625,0.24286236164802363,0.07272243909777387,0.9204737172648785
0.1,3.28125,0.2421081491047848,0.0735810381606395,0.9198558751804102
0.1,3.296875,0.24135860616705174,0.07444516569190877,0.9192366831472903
0.1,3.3125,0.24061369314862568,0.07531482640150965,0.9186161484252593
0.1,3.328125,0.23987337074246673,0.07619002496868807,0.9179942782103904
0.1,3.34375,0.23913760001800052,0.07707076604246926,0.9173710796358063
0.1,3.359375,0.23840634241838152,0.07795705424211029,0.9167465597723862
0.1,3.375,0.2376795597577189,0.07884889415754433,0.9161207256294638
0.1,3.390625,0.2369572142182679,0.07974629034981678,0.9154935841555163
0.1,3.40625,0.23623926834758988,0.08064924735151333,0.9148651422388435
0.1,3.421875,0.2355256850556841,0.08155776966718012,0.9142354067082402
0.1,3.4375,0.23481642761209473,0.08247186177373654,0.9136043843336578
0.1,3.453125,0.23411145964299557,0.0833915281208803,0.912972081826858
0.1,3.46875,0.2334107451282554,0.08431677313148526,0.9123385058420577
0.1,3.484375,0.2327142483984864,0.08524760120199236,0.911703662976567
0.1,3.5,0.23202193413207872,0.0861840167027932,0.9110675597714165
0.1,3.515625,0.23133376735222214,0.08712602397860722,0.9104302027119787
0.1,3.53125,0.23064971342391882,0.08807362734885191,0.90979159822858
0.1,3.546875,0.22996973805098767,0.08902683110800673,0.9091517526971047
0.1,3.5625,0.22929380727306364,0.08998563952597058,0.9085106724395927
0.1,3.578125,0.22862188746259265,0.09095005684841305,0.9078683637248278
0.1,3.59375,0.2279539453218244,0.09192008729711956,0.9072248327689186
0.1,3.609375,0.22728994787980558,0.09289573507033076,0.906580085735873
0.1,3.625,0.22662986248937395,0.09387700434307585,0.905934128738165
0.1,3.640625,0.22597365682415438,0.09486389926750033,0.9052869678372921
0.1,3.65625,0.22532129887556027,0.09585642397318829,0.9046386090443292
0.1,3.671875,0.22467275694980016,0.09685458256747911,0.9039890583204719
0.1,3.6875,0.22402799966489068,0.09785837913577893,0.9033383215775755
0.1,3.703125,0.22338699594767766,0.09886781774186691,0.9026864046786853
0.1,3.71875,0.2227497150308673,0.09988290242819635,0.9020333134385599
0.1,3.734375,0.22211612645006557,0.10090363721619094,0.9013790536241902
0.1,3.75,0.22148620004083108,0.10193002610653598,0.9007236309553095
0.1,3.765625,0.22085990593573845,0.102962073079465,0.9000670511048972
0.1,3.78125,0.22023721456145517,0.10399978209504163,0.8994093196996771
0.1,3.796875,0.21961809663583257,0.10504315709343687,0.898750442320609
0.1,3.8125,0.2190025231650112,0.10609220199520199,0.8980904245033733
0.1,3.828125,0.21839046544054125,0.10714692070153699,0.897429271738851
0.1,3.84375,0.21778189503651965,0.10820731709455485,0.8967669894735953
0.1,3.859375,0.2171767838067431,0.10927339503754144,0.8961035831103001
0.1,3.875,0.216575103881879,0.11034515837521147,0.8954390580082596
0.1,3.890625,0.21597682766665355,0.11142261093396047,0.894773419483824
0.1,3.90625,0.2153819278370586,0.11250575652211267,0.8941066728108498
0.1,3.921875,0.21479037733757717,0.11359459893016514,0.8934388232211418
0.1,3.9375,0.21420214937842774,0.11468914193102818,0.8927698759048932
0.1,3.953125,0.213617217432829,0.11578938928026193,0.8920998360111163
0.1,3.96875,0.21303555523428352,0.1168953447163095,0.8914287086480719
0.1,3.984375,0.21245713677388284,0.11800701196072638,0.8907564988836892
0.1,4.0,0.2118819362976321,0.11912439471840658,0.8900832117459836
0.1,4.015625,0.21130992830379627,0.12024749667780531,0.8894088522234671
0.1,4.03125,0.21074108754026752,0.12137632151115822,0.8887334252655555
0.1,4.046875,0.2101753890019534,0.12251087287469753,0.8880569357829692
0.1,4.0625,0.20961280792818746,0.123651154408865,0.8873793886481286
0.1,4.078125,0.2090533198001605,0.12479716973852156,0.8867007886955467
0.1,4.09375,0.20849690033837526,0.12594892247315415,0.8860211407222144
0.1,4.109375,0.20794352550012163,0.12710641620707933,0.8853404494879824
0.1,4.125,0.2073931714769751,0.12826965451964414,0.8846587197159381
0.1,4.140625,0.20684581469231716,0.12943864097542399,0.8839759560927778
0.1,4.15625,0.20630143179887803,0.13061337912441767,0.883292163269174
0.1,4.171875,0.20575999967630185,0.1317938725022398,0.8826073458601391
0.1,4.1875,0.2052214954287344,0.1329801246303103,0.8819215084453833
0.1,4.203125,0.2046858963824336,0.13417213901604144,0.8812346555696692
0.1,4.21875,0.20415318008340216,0.13536991915302218,0.8805467917431615
0.1,4.234375,0.2036233242950429,0.1365734685212,0.8798579214417727
0.1,4.25,0.20309630699583694,0.1377827905870602,0.8791680491075038
0.1,4.265625,0.2025721063770441,0.13899788880380276,0.8784771791487831
0.1,4.28125,0.202050700840426,0.1402187666115169,0.8777853159407969
0.1,4.296875,0.20153206899599174,0.14144542743735303,0.8770924638258205
0.1,4.3125,0.20101618965976542,0.1426778746956928,0.8763986271135428
0.1,4.328125,0.20050304185157725,0.1439161117883164,0.8757038100813859
0.1,4.34375,0.19999260479287564,0.14516014210456818,0.8750080169748243
0.1,4.359375,0.1994848579045625,0.14640996902151965,0.8743112520076973
0.1,4.375,0.19897978080485024,0.1476655959041306,0.8736135193625183
0.1,4.390625,0.19847735330714078,0.14892702610540795,0.8729148231907814
0.1,4.40625,0.19797755541792736,0.15019426296656294,0.8722151676132628
0.1,4.421875,0.1974803673347168,0.1514673098171658,0.8715145567203196
0.1,4.4375,0.19698576944397483,0.1527461699752988,0.8708129945721855
0.1,4.453125,0.1964937423190924,0.15403084674770726,0.870110485199261
0.1,4.46875,0.19600426671837384,0.15532134342994874,0.8694070326024015
0.1,4.484375,0.19551732358304602,0.15661766330654028,0.8687026407532031
0.1,4.5,0.19503289403528937,0.15791980965110386,0.8679973135942824
0.1,4.515625,0.19455095937628927,0.15922778572651017,0.8672910550395547
0.1,4.53125,0.19407150108430954,0.16054159478502053,0.8665838689745087
0.1,4.546875,0.19359450081278545,0.16186124006842711,0.8658757592564771
0.1,4.5625,0.19311994038843866,0.16318672480819152,0.865166729714906
0.1,4.578125,0.19264780180941193,0.1645180522255817,0.8644567841516178
0.1,4.59375,0.19217806724342462,0.1658552255318073,0.8637459263410749
0.1,4.609375,0.1917107190259482,0.16719824792815327,0.8630341600306366
0.1,4.625,0.19124573965840236,0.16854712260611224,0.8623214889408166
0.1,4.640625,0.19078311180637023,0.16990185274751496,0.8616079167655339
0.1,4.65625,0.19032281829783423,0.17126244152465966,0.8608934471723635
0.1,4.671875,0.18986484212143093,0.1726288921004397,0.860178083802783
0.1,4.6875,0.18940916642472574,0.1740012076284697,0.8594618302724162
0.1,4.703125,0.1889557745125067,0.1753793912532107,0.8587446901712747
0.1,4.71875,0.18850464984509735,0.17676344611009334,0.8580266670639953
0.1,4.734375,0.18805577603668858,0.17815337532564032,0.8573077644900767
0.1,4.75,0.18760913685368957,0.179549182017587,0.856587985964111
0.1,4.765625,0.18716471621309658,0.1809508692950009,0.8558673349760144
0.1,4.78125,0.18672249818088102,0.18235844025840034,0.855145814991255
0.1,4.796875,0.1862824669703954,0.18377189799987087,0.8544234294510765
0.1,4.8125,0.1858446069407971,0.18519124560318156,0.8537001817727219
0.1,4.828125,0.18540890259549053,0.18661648614389933,0.8529760753496518
0.1,4.84375,0.18497533858058676,0.18804762268950248,0.8522511135517619
0.1,4.859375,0.18454389968338086,0.18948465829949285,0.8515252997255988
0.1,4.875,0.1841145708308463,0.19092759602550716,0.8507986371945705
0.1,4.890625,0.18368733708814722,0.1923764389114268,0.8500711292591573
0.1,4.90625,0.18326218365716693,0.193831189993487,0.8493427791971189
0.1,4.921875,0.1828390958750541,0.19529185230038465,0.8486135902636995
0.1,4.9375,0.1824180592127848,0.19675842885338507,0.8478835656918307
0.1,4.953125,0.18199905927374208,0.19823092266642808,0.8471527086923314
0.1,4.96875,0.18158208179231067,0.19970933674623256,0.8464210224541068
0.1,4.984375,0.1811671126324891,0.20119367409240052,0.8456885101443435
0.1,5.0,0.1807541377865171,0.20268393769751997,0.8449551749087039
0.1,5.015625,0.1803431433735189,0.20418013054726683,0.8442210198715175
0.1,5.03125,0.17993411563816247,0.2056822556205061,0.8434860481359702
0.1,5.046875,0.1795270409493341,0.20719031588939188,0.8427502627842917
0.1,5.0625,0.17912190579882814,0.2087043143194668,0.8420136668779407
0.1,5.078125,0.1787186968000526,0.21022425386976026,0.8412762634577886
0.1,5.09375,0.17831740068674867,0.21175013749288624,0.8405380555442994
0.1,5.109375,0.1779180043117261,0.21328196813513975,0.8397990461377094
0.1,5.125,0.17752049464561298,0.21481974873659307,0.8390592382182049
0.1,5.140625,0.17712485877561923,0.21636348223119076,0.8383186347460962
0.1,5.15625,0.17673108390431594,0.21791317154684406,0.8375772386619922
0.1,5.171875,0.17633915734842756,0.21946881960552447,0.8368350528869696
0.1,5.1875,0.17594906653763892,0.22103042932335673,0.8360920803227443
0.1,5.203125,0.17556079901341576,0.22259800361071097,0.8353483238518387
0.1,5.21875,0.1751743424278391,0.22417154537229414,0.8346037863377453
0.1,5.234375,0.17478968454245314,0.22575105750724064,0.8338584706250938
0.1,5.25,0.17440681322712684,0.22733654290920283,0.8331123795398107
0.1,5.265625,0.17402571645892811,0.22892800446644,0.8323655158892804
0.1,5.28125,0.1736463823210121,0.2305254450619074,0.8316178824625037
0.1,5.296875,0.17326879900152117,0.23212886757334442,0.8308694820302555
0.1,5.3125,0.17289295479249916,0.2337382748733621,0.8301203173452384
0.1,5.328125,0.17251883808881682,0.23535366982953,0.8293703911422369
0.1,5.34375,0.17214643738711108,0.23697505530446275,0.8286197061382693
0.1,5.359375,0.1717757412847356,0.23860243415590576,0.827868265032738
0.1,5.375,0.17140673847872437,0.24023580923682042,0.8271160705075774
0.1,5.390625,0.1710394177647671,0.24187518339546887,0.8263631252274016
0.1,5.40625,0.17067376803619608,0.24352055947549825,0.8256094318396486
0.1,5.421875,0.17030977828298588,0.24517194031602418,0.8248549929747252
0.1,5.4375,0.16994743759076378,0.24682932875171412,0.8240998112461487
0.1,5.453125,0.16958673513983205,0.24849272761286992,0.8233438892506875
0.1,5.46875,0.1692276602042019,0.25016213972551016,0.8225872295685006
0.1,5.484375,0.1688702021506383,0.25183756791145173,0.8218298347632754
0.1,5.5,0.16851435043771593,0.2535190149883914,0.8210717073823636
0.1,5.515625,0.16816009461488676,0.25520648376998645,0.8203128499569157
0.1,5.53125,0.1678074243215574,0.25689997706593515,0.8195532650020159
0.1,5.546875,0.16745632928617846,0.2585994976820571,0.8187929550168118
0.1,5.5625,0.16710679932534322,0.2603050484203724,0.8180319224846464
0.1,5.578125,0.1667588243428981,0.26201663207918124,0.8172701698731873
0.1,5.59375,0.16641239432906235,0.263734251453143,0.8165076996345538
0.1,5.609375,0.1660674993595587,0.2654579093333543,0.8157445142054445
0.1,5.625,0.16572412959475397,0.2671876085074274,0.8149806160072604
0.1,5.640625,0.16538227527880953,0.2689233517595684,0.8142160074462307
0.1,5.65625,0.16504192673884166,0.2706651418706542,0.8134506909135348
0.1,5.671875,0.164703074384092,0.2724129816183104,0.8126846687854227
0.1,5.6875,0.1643657087051071,0.2741668737769875,0.8119179434233355
0.1,5.703125,0.16402982027292826,0.2759268211180383,0.8111505171740251
0.1,5.71875,0.16369539973828975,0.27769282640979376,0.8103823923696696
0.1,5.734375,0.16336243783082757,0.27946489241763944,0.8096135713279913
0.1,5.75,0.1630309253582963,0.2812430219040913,0.808844056352371
0.1,5.765625,0.16270085320579578,0.28302721762887106,0.8080738497319621
0.1,5.78125,0.16237221233500657,0.2848174823489821,0.8073029537418022
0.1,5.796875,0.16204499378343398,0.28661381881878434,0.8065313706429267
0.1,5.8125,0.16171918866366145,0.28841622979006926,0.8057591026824773
0.1,5.828125,0.161394788162612,0.290224718012135,0.804986152093812
0.1,5.84375,0.1610717835408188,0.29203928623186043,0.804212521096612
0.1,5.859375,0.16075016613170373,0.2938599371937801,0.8034382118969915
0.1,5.875,0.16042992734086467,0.2956866736401586,0.8026632266876002
0.1,5.890625,0.16011105864537092,0.29751949831106417,0.80188756764773
0.1,5.90625,0.15979355159306652,0.29935841394444324,0.8011112369434182
0.1,5.921875,0.1594773978018822,0.30120342327619404,0.8003342367275504
0.1,5.9375,0.15916258895915486,0.30305452904024066,0.7995565691399621
0.1,5.953125,0.15884911682095518,0.3049117339686065,0.7987782363075382
0.1,5.96875,0.15853697321142288,0.3067750407914878,0.7979992403443136
0.1,5.984375,0.15822615002210957,0.30864445223732767,0.797219583351572
0.1,6.0,0.1579166392113298,0.31051997103288886,0.7964392674179421
