pgc,distance_mpc,radius_mpc,catalog_no_neighbor_mpc,sampled_p16_mpc,sampled_p84_mpc,common_point1mag_shift_mpc
67882,36.04126286491434,3,15.528388881304068,12.836270308598575,19.256352455731452,16.910059498181504
67890,17.897814394089608,3,11.931090516207355,8.504516545419104,13.070002908819335,12.896845652417015
68020,46.00446663934781,3,22.520954172833413,19.034227068517364,28.680637579028975,24.329996546974773
68434,77.80365510398032,3,61.81546381418911,59.45443491957152,66.1301518530306,66.95258586317084
68870,24.705861360384304,3,14.184319058260714,11.609600248357621,15.801077677268395,15.004907135492
69094,24.705861360384304,3,17.811838685921753,14.710653790405004,19.14842458914546,19.168712824899444
69342,21.817249589882987,3,11.35365144133208,9.02914894182928,13.802184038247644,12.043317778517544
70090,29.1608379852123,3,11.689489012622648,9.927811169155243,16.37977800793843,12.677574502448532
70258,12.268741046383399,3,1.3086983016729423,0.0,3.0069351096453065,1.5550736661189966
70264,24.03255804933244,3,13.235437726752734,10.176234220747558,15.544845684431131,14.000632430241659
70676,24.934461880978326,3,13.576900767520494,11.21137775797836,14.688180621994603,14.376401390726999
71121,45.540731268325445,3,31.016974477782227,25.81485439198666,31.16635351552842,33.05659417059636
71730,38.976245309772,3,27.619539537794854,24.03458911692154,30.446962965034235,29.080890765203574
72263,20.644292320739922,3,3.138589633023212,2.719319138842415,6.791943226876787,4.504739079066052
771919,18.18025623774262,3,7.296143831419595,3.5515882868781947,6.809855591174117,7.854599200486836
1037,65.37323852287952,5,42.52402077106856,39.254851125487235,46.71333196853379,44.783499726670065
3455,66.58861776861269,5,45.4192437399282,43.68600204394233,48.10750829112119,48.51793783223451
4224,59.92389025834776,5,42.88671483342149,40.398089672706575,43.96015212346354,45.47187956017937
5037,63.09573444801933,5,41.78727701418067,40.18991488361941,43.3969190556165,44.255452113887415
5222,27.076966023304927,5,12.728765695390079,9.327842587620054,13.528074995275977,13.571044941974485
5283,71.15411150074344,5,40.63659367285596,36.3488903977066,42.213388918363,43.928759075111714
5324,73.85841781207968,5,39.83480943543158,32.80003993295966,40.720272239191765,43.196406342815685
5766,22.019122114844762,5,1.9623618731003205,0.0,2.310677356546874,2.5392792976791796
6415,60.9256259749656,5,46.51482747941034,43.85144207906527,49.05194693406782,48.9472537643158
6962,60.14506519775487,5,46.04473180184638,43.289216227270295,47.1393362969002,48.45813827437648
6983,27.5930685581751,5,5.877648272647669,2.7744426586281548,7.20227794784648,7.408383034508997
7252,68.07693586937411,5,52.229152049719815,48.69517237487342,54.190944757160686,56.87278043880201
7584,66.43546819760064,5,52.25459487107754,48.89975912586516,53.7415579006881,54.95791259657799
7889,73.34998004015486,5,45.12036705619648,41.829740348057,48.24167255652021,48.757823555107386
8160,23.593914430440503,5,9.394948343612352,7.160416370478422,10.832865532271402,10.085394611399117
8997,44.60669020551353,5,30.27946382695675,28.64761694129253,31.97944362010962,31.942304717753593
9201,76.20790100254106,5,62.154833875754186,60.252117405108095,64.99714956790403,65.32913409103597
9997,83.98466611579151,5,62.101339896108996,59.350205563647826,65.21304430323693,65.8644739390866
10123,10.587660331136965,5,0.0,0.0,0.0,0.0
10175,19.534396563982572,5,8.232544179080724,5.795795728536122,11.11684340765786,8.98444185811606
10302,52.57750822566941,5,38.29612700194119,35.12094312645967,40.89228050355554,40.338267834873875
10959,64.74407045688145,5,50.79347759534543,46.89002808676206,53.14416065554708,53.43599586642776
11420,21.517905703397552,5,7.726616722774514,3.0368224932965986,8.253775510048008,8.81896930298255
11425,52.504919867476204,5,38.389663141946926,36.18776974754423,41.887122584557716,40.441782265508714
11545,52.74727156616839,5,14.662097121200325,10.885401887149245,20.474070857670803,17.119845587647575
11638,36.88077172261549,5,7.163113357912703,2.9974566634449102,8.42848188655227,8.169709312240784
12384,69.40647689943378,5,49.07054097376028,46.77376007503109,51.64896708206846,51.879795356724586
12636,20.174370856119253,5,0.0,0.0,0.0,0.0
12825,19.444644164481286,5,0.0,0.0,0.0,0.0
12838,22.84546488551827,5,0.0,0.0,0.0,0.6309577157487283
13505,29.1608379852123,5,1.4106922178293289,0.0,1.3609784101963611,4.047317110741098
13738,26.841080835452267,5,0.0,0.0,0.0,0.07778917484914416
13814,50.04952959591683,5,38.74591960557389,36.96313972463647,40.212342717360386,40.85785142307163
14526,17.897814394089608,5,0.0,0.0,0.0,0.0
14695,23.48551024058882,5,0.0,0.0,0.29637002475068636,0.0
15153,15.588344677043889,5,1.0774003405996329,0.0,0.7936654593417952,1.6509834273269952
15406,70.0809531646794,5,57.57115653161321,54.98747454421327,60.77668074339451,60.632791655888774
15570,62.08690342300644,5,50.134165939698896,46.9942523838557,51.94505484388012,52.73531393673469
16219,61.376200516479365,5,49.04355849175348,46.93001178732564,51.27907506970209,51.718210284530116
16386,51.07401503571944,5,38.326553116380815,35.66456448617574,40.01203807893315,40.463296694953584
19476,32.568668220166984,5,6.563423587449396,3.8529889760174214,12.937454516463355,8.595467240279465
19603,67.5149577160642,5,51.7631101815078,47.78691629075964,53.25670016347254,54.47180034170648
19622,55.76991723756762,5,40.6305367666285,35.05490633373677,43.02094049191755,45.21442123814005
20047,26.230103243087683,5,0.0,0.0,4.233379432929428,0.11060807796442518
20338,78.16278045883308,5,60.27195502859267,56.422748881897554,64.26778706059348,63.89397723748837
21293,13.514500541175595,5,0.09303011962419383,0.0,1.5980543206208655,0.35979096651262665
22555,69.47043207498584,5,55.142042256112376,52.36565618673538,57.349234938134494,57.97798079435547
23304,23.812226232768396,5,8.181071880468387,4.796366174636635,9.919236249754995,8.856042746330864
23313,12.78792262935846,5,0.0,0.0,0.0,0.0
24790,64.68446641717226,5,44.461635625534555,41.0782659854707,48.62761117814055,47.61672885665143
24848,93.19658525658426,5,71.79074208535604,63.644271642216296,84.58596187845018,76.59475797235284
25075,27.466289924159614,5,13.074667853464737,7.849939787397224,13.61895281781879,14.020609039699554
25144,69.40647689943378,5,47.70646986225505,42.07606238857116,50.05359234356603,50.19057106618142
25646,54.35005651294472,5,33.228372804868634,30.840960045176082,37.85649577231619,35.94369374276758
25915,22.532013356294826,5,1.7900504906798922,0.0,4.134619881799114,2.154322836667454
25955,23.593914430440503,5,6.1301354207587195,3.928402569451953,8.66729765349924,7.7721172900043385
26601,39.5184588928437,5,22.674972514181345,19.405512993150232,26.309355960299342,23.979747920667368
26939,22.120757764641272,5,2.24816038019355,0.0,4.233988836343431,2.694539747839439
26981,24.254928571094204,5,7.844309166928124,5.389314193443574,10.691219955154686,8.466426099105693
27635,31.376175101187464,5,15.181174489907395,14.129473131754914,16.71118625724248,16.134949339524244
27762,22.428488158692854,5,6.948095406153591,4.627521508523354,9.131019203179033,7.542365540618675
27765,15.516722739072343,5,0.0,0.0,0.0,0.0
28424,22.32543861616743,5,1.1977045299605287,0.0,2.450412995974736,1.8897662776587012
28576,12.382262309589926,5,0.0,0.0,0.0,0.0
28806,36.542646775065236,5,20.34468673321754,15.247129470557997,27.931249670405407,21.564915977084073
28845,36.04126286491434,5,13.93480691999385,9.873816164955883,16.47761306798751,15.241597193426074
29597,21.517905703397552,5,7.7158680167736975,6.1484383135729095,8.885455888864211,10.98083366356282
29730,22.636016404497504,5,6.648663118835035,4.760928548812677,7.515300438950032,7.20786005063615
29822,89.4128627502953,5,58.5815210878137,55.90865747837856,63.0545250177451,63.14280608509458
30099,34.103582265334964,5,3.1788843477846704,0.4825695750525688,6.364131232929012,4.3688693932974445
30440,23.92213847512053,5,0.19845920985593324,0.0,0.09914781939791736,0.7608703839219757
30671,43.93392456444762,5,18.929573697894803,11.973433890465733,20.19943820538354,21.05851825162867
30949,35.87566830392618,5,14.089777207300052,8.567847712950721,15.88162228273846,15.431056081349617
31586,53.06400191947755,5,38.59305640689212,32.9528717095044,40.21723854010159,40.788083043316256
32512,57.86287388179515,5,28.200398037770643,26.66525524009946,34.31727226067752,33.645815606498985
32543,16.025072388814195,5,0.0,0.0,0.0,0.0
33371,33.63566357483622,5,1.4517221817093926,0.0,3.0226232647057136,1.90393693897353
33615,25.633033198658953,5,0.0,0.0,0.0,0.0
33871,47.07604832565828,5,26.83902229716297,20.663662445338765,31.807519351610846,34.5021858303439
34160,20.739582044538317,5,4.9716810188287965,1.5636148027418018,4.777435738119599,5.8092477240193094
34415,20.361042011319707,5,0.0,0.0,0.0,0.0
34433,22.95091476024225,5,0.0,0.0,0.0,0.0
34566,22.32543861616743,5,0.0,0.0,0.0,0.0
34778,27.34009378505607,5,2.052015054862725,0.0,4.9635041821996655,3.4941163684576857
36487,85.58546212208236,5,58.66169091096518,52.918355405843336,61.978791550186756,61.707264197764545
36918,28.760736288630234,5,4.006902168022663,1.5573714253647657,6.409524010432257,4.9446167696307874
37235,12.612465753175393,5,0.0,0.0,0.0,0.0
37339,19.17785364482655,5,0.0,0.0,0.0,0.0
37618,10.204694319421995,5,0.0,0.0,0.0,0.0
37760,13.452407051486315,5,0.0,0.0,0.0,0.0
37930,22.151339841371943,5,0.0,0.0,0.0,0.0
38201,83.06154404079231,5,48.63301181877911,42.24513716420092,52.94634705426203,51.267304125313714
38411,27.089438298597827,5,3.615019234313781,1.5168262290593328,4.790547450645538,4.411896493455316
38524,24.366884234595855,5,0.0,0.0,0.0,0.0
39158,15.516722739072343,5,0.0,0.0,0.0,0.0
39328,21.419039907221233,5,0.0,0.0,0.0,0.0
40228,14.282360800191839,5,0.0,0.0,0.0,0.0
40375,22.636016404497504,5,0.0,0.0,0.0,0.0
40378,29.89509927814587,5,7.0881428508417486,1.175361412201727,6.769091599589618,8.273842582105246
40887,27.848384078049996,5,10.218057796195637,3.571565393071012,11.122572732005867,11.327176454029377
41339,16.398344276265377,5,0.0,0.0,0.0,0.0
41939,14.216739313080032,5,0.0,0.0,0.0,0.0
42139,22.740499508958955,5,5.458271948592667,0.0,4.760924361202731,7.106413707486691
42174,17.171174432444527,5,0.0,0.0,0.0,0.0
42734,14.750271017597601,5,0.0,0.0,0.0,0.0
43149,14.151419329314304,5,0.0,0.0,0.0,0.0
43296,37.051005630192414,5,8.25039060437281,2.578136341083956,9.2083126075024,9.283721217726796
43594,15.878153642056166,5,0.0,0.0,0.0,0.0
43671,24.479356661960658,5,0.0,0.0,2.001612552348501,0.0
43790,35.87566830392618,5,8.005095302367224,2.5097469936560803,8.998785814549032,8.998577888691592
44087,11.770637907805682,5,0.0,0.0,0.0,0.0
44298,89.16614688795394,5,65.58630909267544,60.50434499731143,67.36071995593156,68.97571521742404
44807,65.58431698067287,5,43.85723105901698,41.90748773089685,46.401735388531684,46.45826633423535
45283,48.842737842292564,5,12.41213603225819,4.698515326280359,13.795255254914128,13.932552846329521
45657,39.33688806732014,5,24.407947155876222,23.007230092793975,25.31840569663431,25.951106323080445
45898,43.53113592296384,5,8.053013509919325,4.5698935768928965,12.160073672148485,9.548276664637584
46115,32.71899836231789,5,15.065907257790375,11.179457038888856,19.800057373560815,17.40562854922137
47582,35.87566830392618,5,20.515990377764794,12.401080288917605,23.519109594563695,21.80768784042057
48521,16.85776517828977,5,0.15405189044544798,0.0,2.070570042396659,1.58308339124736
49044,30.775137359078713,5,1.4075480637986857,0.11740047957681228,4.080010469684879,2.4095908206198615
49353,12.965820353826285,5,0.0,0.0,0.0,0.0
49356,34.07218616593571,5,14.162115313038953,11.858469523600608,17.846334998397715,16.356590302764573
50558,69.75896043328059,5,55.58371154008536,52.42272531291185,58.20136932726877,58.66136223730831
51104,48.06179647259539,5,23.7918434498848,21.88622761238143,25.361093559166697,25.67565137447935
51251,28.497056273411538,5,5.9354234648808095,5.2151734675285315,10.791714064846165,7.1851632971653
51275,25.870212734646053,5,6.096480192639227,1.0735682767876726,6.228178657830834,7.023648969062997
51564,28.89348981559084,5,0.9093072676796901,0.0,3.9056464007994474,1.4579384767519095
51787,26.964973635434237,5,6.709425537077134,1.6303048332089625,6.9032263642006235,7.742099624108796
53201,19.534396563982572,5,9.877143141113109,3.226401376690472,8.75840721747815,10.952075123775158
53630,28.106062003343975,5,10.972578387159945,3.920022047101494,10.763283168434201,12.690450293288734
53865,29.10717118066605,5,11.122365136264097,3.716827626662945,10.369483284455962,12.232023522462079
54646,35.05903839326121,5,11.823345752057602,10.578921757242515,16.61149189241125,13.798115026932631
61009,50.605765651324454,5,40.566905031197265,37.921948777819736,42.7835273534768,42.90377849985411
61404,23.593914430440503,5,12.700048222984233,10.960397011211764,15.104876997262343,13.643302272315427
62351,10.934526967309194,5,0.0,0.0,0.0,0.0
62395,61.461053471952326,5,50.6288886747094,47.506873995608224,52.80846703368444,53.28992967265238
62409,27.5930685581751,5,16.770646934676304,13.411484692701933,19.926905779772685,17.836395832219576
62453,13.765753865094156,5,0.0,0.0,0.6127592241544745,0.0
62589,28.760736288630234,5,14.687197865681354,10.944260210213285,16.871389462301252,15.630035904922941
63620,29.840081159302233,5,10.27775181625595,5.423943923012499,11.16620815380604,11.3498402117071
63972,33.17416496945389,5,21.08119757431998,16.556934698522518,24.235737055605032,22.54796141803846
64102,32.41902878227876,5,9.78566697429623,4.1980517110466975,10.037784729981515,10.754910203068878
64725,36.37474856426328,5,8.710987306880504,3.4761390970841566,10.006799121646132,10.166818422084859
65379,53.358056184603406,5,41.465861204859436,38.95705696703594,43.41944986866841,43.70577620656246
66537,60.478359188180086,5,49.164798796526256,46.16926075044327,51.19492414467394,51.79859535052705
66549,30.394849687701146,5,5.301363943881274,3.028123594366513,7.893528441422892,6.063193404829729
67146,32.41902878227876,5,8.655533088831149,4.997491712303573,10.794517619342972,9.904870441938531
67557,24.819898435070957,5,4.821795675522569,1.9282671468322359,6.1540133735359595,5.5266419728718255
67878,31.82731482170786,5,13.879673556986113,10.119982701601513,17.785674624326514,15.715598510033935
67882,36.04126286491434,5,6.410009313185451,4.02893903531225,10.064642472834311,7.796509835971168
67890,17.897814394089608,5,4.524292564680154,1.4791731385821993,6.881534844072663,5.344663464871559
68020,46.00446663934781,5,11.973892777404934,8.490472645570195,18.65341910737608,13.856511742758137
68434,77.80365510398032,5,55.11068092376003,52.31341119671297,59.134560021527086,58.460518397591485
68870,24.705861360384304,5,12.101062529532886,9.528811989014521,13.728846900698967,12.912997203953765
69094,24.705861360384304,5,6.310926895910633,4.44415767939106,9.368150037324593,7.650574949363737
69342,21.817249589882987,5,9.252087129430919,6.92752979581225,11.133991173655453,9.931022932359069
70090,29.1608379852123,5,7.53244889971138,5.318704676229334,12.048759043949234,8.365749443595934
70258,12.268741046383399,5,0.0,0.0,0.0,0.0
70264,24.03255804933244,5,7.039684268266601,4.020608153840042,9.411870693936221,7.720268399762546
70676,24.934461880978326,5,8.959050199921588,4.63701721471877,11.051471446028804,9.983688875777787
71121,45.540731268325445,5,16.824378404731874,12.3639774628132,19.40039151614167,18.847805792844834
71730,38.976245309772,5,25.48149972778858,19.622531136483225,27.427164282008892,26.92778246894605
72263,20.644292320739922,5,0.0,0.0,1.4477369849244417,0.0
771919,18.18025623774262,5,0.0,0.0,0.0,0.0
