pgc,group_pgc,distance_mpc,observed_z,fixed_baseline_z,observed_minus_baseline_log_factor,equivalent_radial_motion_kms,scenario_plus_100_kms_z,scenario_minus_100_kms_z,plus_100_additive_shortcut_error_cdz_kms,scenario_plus_300_kms_z,scenario_minus_300_kms_z,plus_300_additive_shortcut_error_cdz_kms,scenario_plus_1000_kms_z,scenario_minus_1000_kms_z,plus_1000_additive_shortcut_error_cdz_kms
10123,10123,10.587660331136965,0.0014409968912560168,0.0026387369021351782,-0.0011953018967140769,-358.34232300786334,0.0029732369831335266,0.002304348379750821,0.28060148369395554,0.0036425722678510484,0.0016359055646155065,0.9422717152896414,0.00598877631589839,-0.0007001465580647481,4.3165502489523675
10175,9843,19.534396563982572,0.004579835027070628,0.004873937369507529,-0.0002927186965700976,-87.7548550409032,0.005209183157518648,0.004538803388810014,0.5041588220004583,0.005880010603356786,0.0038688704021524827,1.6131677036776653,0.008231445086047968,0.0015276104766971691,6.555491095625464
10302,10302,52.57750822566941,0.016618163222771935,0.013172509575468689,0.0033950860088224483,1017.8172690487294,0.013510523931033502,0.012834607950558241,1.3341544940612775,0.014186891285700007,0.012159142441803971,4.103986260490622,0.016557744670719653,0.009798547638786627,14.867950113150536
10959,10959,64.74407045688145,0.01698174808653792,0.016245298625105768,0.0007244144177888552,217.17394093031913,0.016584338123773638,0.01590637219898618,1.6414846647285326,0.01726275679169757,0.015228858112127893,5.02628467472972,0.01964080059320693,0.01286110400524789,17.94588116088552
11420,11420,21.517905703397552,0.0049634337365485025,0.005370160177801236,-0.0004046357759064636,-121.30674723321357,0.005705571515539748,0.005034860702588568,0.5537893816965259,0.006376730226690555,0.004364596892316606,1.762109105709067,0.008729325885305526,0.0020221808152964533,7.052544282020236
11425,11425,52.504919867476204,0.01590433605904789,0.013154204556927127,0.002710747995785596,812.6598141594357,0.013492212805576298,0.01281630903689561,1.332323686810289,0.014168567940293237,0.01214085573179723,4.098492004522568,0.016539378491032677,0.00978030357771798,14.849614463032825
11545,11545,52.74727156616839,0.012688778181337705,0.01321532105239319,-0.0005198102744456215,-155.8351858340106,0.013553349690712077,0.012877405149492092,1.3384363560118908,0.014229745625196057,0.012201911099027733,4.1168361361710835,0.016600699190327212,0.009841216549373977,14.910833230703348
11638,11638,36.88077172261549,0.008305745970433986,0.009221861059561859,-0.0009081562491629475,-272.2583193364771,0.009558557400771224,0.008885277009437894,0.9390237307623742,0.010232287406259118,0.008212445333307868,2.918198104331601,0.012593896157893589,0.005861055162539288,10.91069059114121
12384,12429,69.40647689943378,0.012121719219500846,0.017425305186067806,-0.005226385962110043,-1566.816828138855,0.017764738358225136,0.01708598521775221,1.75950500778317,0.01844394476753425,0.016407684439857104,5.380463943916104,0.020824749819001512,0.01403718103083062,19.12786234210375
12636,12651,20.174370856119253,0.004393039133759663,0.005034015655642711,-0.0006379694571100334,-191.25840572823225,0.005369314848931032,0.004698828287479106,0.5201693213228414,0.006040249158828262,0.004028788579251494,1.6612152419471633,0.008392058229403506,0.0016871556867379992,6.715837256394861
12825,12923,19.444644164481286,0.004049468115705566,0.0048514894278572415,-0.0007984677908095036,-239.3745707694623,0.0051867277267917625,0.004516362933738653,0.5019136533188588,0.0058575401869736905,0.0038464449127559555,1.6064299482861673,0.008208922140823091,0.0015052372888523483,6.533005589640652
12838,12838,22.84546488551827,0.004636540923254314,0.0057024181121468715,-0.0010603955954573202,-317.8984828620677,0.0060379402976931335,0.005367007826095137,0.5870207184459397,0.00670932081551358,0.0046965225049032285,1.8618364091503428,0.009062693967438822,0.002353332298753372,7.385358216026107
13505,13505,29.1608379852123,0.005567184748857158,0.00728451694146747,-0.0017063677446909533,-511.55568393557377,0.007620566946423733,0.006948579012037985,0.745256996750236,0.008293003631866077,0.006277038931483237,2.336703774883279,0.010650078941449053,0.003930162586754751,8.970104525874527
13738,13419,26.841080835452267,0.005196928603187209,0.006703092835431526,-0.0014972558254070295,-448.86566873502983,0.00703894886582506,0.006367348815872606,0.6871048858002271,0.007710997407806322,0.0056961963612412545,2.1621891816791217,0.01006671216793015,0.003350674678932135,8.387707466081546
13814,13814,50.04952959591683,0.01298565022606406,0.012535209607674153,0.00044476523026501687,133.33725282199995,0.012873011347385417,0.012197520527708063,1.2704138647163101,0.013548953257333208,0.011522479896398558,3.912700513178949,0.01591831534173856,0.009163369941201028,14.229583689063002
14526,14526,17.897814394089608,0.0038093019671628964,0.004464691153720612,-0.0006526890375209327,-195.67122308254739,0.004799800409113062,0.004129693660106981,0.46322737265218383,0.005470354652927101,0.003460033511194987,1.4903323479941388,0.007820831487471657,0.001119727090183399,6.145560048166047
14695,14638,23.48551024058882,0.004429731184231459,0.005862646168016405,-0.001425578928320236,-427.3775214779111,0.006198221808806009,0.005527182444549104,0.6030461972406903,0.006869709290667888,0.0048565903019380866,1.9099289008437077,0.00922345738094276,0.002513026779780928,7.545854397153714
15153,14765,15.588344677043889,0.00502347527368417,0.0038874651914664634,0.0011309711948141246,339.05648985861995,0.004222381872879848,0.0035526602076068393,0.4054951461215112,0.0048925507758033225,0.0028833848857845812,1.317077828713269,0.007241676884668295,0.0005444233459198719,5.567368157318993
15406,15406,70.0809531646794,0.015477374017194257,0.017596121515858622,-0.0020842810359254123,-624.8508300917545,0.017935611675716556,0.01725674457884831,1.7765894906228945,0.018614932117520654,0.01657832992050539,5.431734508719209,0.02099613688420904,0.014207428525808582,19.29896451554749
15570,15570,62.08690342300644,0.013829567386915384,0.015573409635527483,-0.001718577037247532,-515.215927027607,0.01591222497876114,0.015234707290084379,1.5742845561319299,0.01659019511124395,0.014557641140604852,4.824617023739005,0.018966666672813676,0.012191452470648984,17.272867833825586
16219,16219,61.376200516479365,0.014726854802998414,0.01539377721303369,-0.0006570273938496778,-196.97182903226872,0.015732532627344132,0.015055134776526993,1.5563183169356234,0.016410382841940043,0.014378188385039816,4.770700306471308,0.018786434058373182,0.012012418241404968,17.09293481485214
16386,16386,51.07401503571944,0.012932279970832355,0.012793432667029649,0.0001370840120692718,41.096752673318235,0.013131320555052456,0.01245565746748321,1.2962404787859472,0.013807434847931998,0.011780444683091668,3.99020623007575,0.01617740118186897,0.009420733092924603,14.48823885828917
19476,19476,32.568668220166984,0.009152998772237292,0.008139264825004551,0.0010050442871944437,301.3045958062216,0.008475599990732838,0.007803041829906578,0.830746045520551,0.0091486072834108,0.0071309319029450695,2.593256569372032,0.011507682728107854,0.004782064077602277,9.826282742544887
19603,19603,67.5149577160642,0.01654477912182834,0.01694641627370094,-0.00039502227302950013,-118.42469203649554,0.01728568967906084,0.016607256018899196,1.7116081268746375,0.017964576394710906,0.015929274508394167,5.236725315155309,0.020344260832079183,0.01355988686461701,18.64817205813812
19622,19622,55.76991723756762,0.013529359701237047,0.013977884687874953,-0.00044243984350322146,-132.64011954606508,0.014316167732480414,0.01363971446353393,1.4147054419949951,0.01499307273441739,0.012963712024390318,4.345719805175523,0.017365810720818747,0.010601240774581477,15.674672938409191
20047,20047,26.230103243087683,0.007858770082868463,0.006550013210582144,0.0012993957008982484,389.548811845082,0.006885818170590077,0.006214320244376416,0.6717943693698843,0.0075577645206346905,0.005543269845422359,2.1162422933730087,0.00991312106994711,0.0031981048239616647,8.23437167814124
20338,20136,78.16278045883308,0.020037195198552994,0.01964513875321163,0.00038442893154850763,115.24888863786538,0.019985312505680374,0.019305078451574434,1.981525399687953,0.020666000817571157,0.018625297747017672,6.046747553296348,0.02305200034468506,0.016249622338620266,21.351410573611386
21293,21293,13.514500541175595,0.004186229394736809,0.0033694138676925002,0.000813741402245596,243.95348130893848,0.0037041577169546988,0.003034781658343077,0.353681370695981,0.004373980782421933,0.002365851712848805,1.1615845922131143,0.0067218946359967405,2.8097182897056785e-05,5.048449927656676
22555,22555,69.47043207498584,0.016441374252316916,0.017441501098214383,-0.000983465605250946,-294.8354761012356,0.01778093967364781,0.017102175728424727,1.7611248692056567,0.018460156894922468,0.016423864152980402,5.385325151065164,0.020840999845299114,0.014053323009031504,19.14408535645205
23304,23222,23.812226232768396,0.007021524203921101,0.005944445631838165,0.0010701409671224245,320.82006847224335,0.006280048562544133,0.005608954627555916,0.6112275083458141,0.006951590651579456,0.00493830795058286,1.9344810307002007,0.00930553015499855,0.0025945538435180357,7.62779074400978
23313,23313,12.78792262935846,0.003812637608114878,0.0031879761789359116,0.0006224825693210271,186.6155554153586,0.003522659497002424,0.002853404480594507,0.33553457475558424,0.00419236143943442,0.0021845954966340157,1.107126023818074,0.006539850723496638,-0.00015273630089941058,4.8667086214907975
24790,24790,64.68446641717226,0.013679463544076216,0.01623022232587776,-0.0025131759724265432,-753.4296159270485,0.01656925679479451,0.01589130092783183,1.6399767832763774,0.01724766539817708,0.015213796892095177,5.021759519684594,0.019625673920704124,0.012846077911546842,17.930779633015298
24848,24848,93.19658525658426,0.02256894668110697,0.02346770026469254,-0.0008785313232129131,-263.3769970563555,0.02380914929916282,0.023126365106371175,2.363845325572392,0.024492389452712482,0.022444035962696993,7.194090362522606,0.026887333885864888,0.020059454352489983,25.180368750699046
25075,25067,27.466289924159614,0.007101579586768657,0.006859762243448578,0.0002401409991935723,71.99245903093723,0.007195670541850261,0.0065239659733133315,0.7027744404379934,0.007867823672213125,0.005852709069755078,2.2092135443153404,0.010223905043346245,0.003506822362746944,8.544639044323699
25144,25144,69.40647689943378,0.016898357062738383,0.017425305186067806,-0.0005180573228276385,-155.30966430121944,0.017764738358225136,0.01708598521775221,1.75950500778317,0.01844394476753425,0.016407684439857104,5.380463943916104,0.020824749819001512,0.01403718103083062,19.12786234210375
25646,25646,54.35005651294472,0.01359940816122866,0.013619605801059557,-1.9926450662169012e-05,-5.973799622436716,0.013957769316753705,0.013281555065765938,1.3788715758701475,0.014634435141116661,0.012605791485284864,4.238182306237094,0.017006334744415878,0.01024415499093006,15.315794508534081
25915,25915,22.532013356294826,0.0049767763003564286,0.005623958407087541,-0.0006437699120574311,-192.99733766022229,0.005959454416926909,0.005288574288012879,0.5791734389363983,0.006630782557109138,0.0046181412746205755,1.8382867087354653,0.008983972111023607,0.002275133872060689,7.306767216677482
25955,25955,23.593914430440503,0.007618603934325793,0.00588978644857271,0.0017172194750661451,514.8089413254482,0.006225371143895828,0.005554313673591662,0.6057606780985125,0.006896876743896121,0.004883703437000357,1.9180750629510617,0.00925068834322342,0.0025400766805917492,7.573040094193333
26601,26601,39.5184588928437,0.009763421066449911,0.009884651491692266,-0.00012005103961939406,-35.99039608005264,0.010221568952877421,0.009547846395337895,1.0053138318172454,0.01089574141984847,0.008874572847688257,3.1171348209919287,0.013258901120531328,0.006521638438762018,11.574590135250004
26939,26939,22.120757764641272,0.005740638078360197,0.005521026759261737,0.00021838164949956624,65.46917044481596,0.005856488429070874,0.005185676968764615,0.5688785568656965,0.006527747854788694,0.004515312578215121,1.807391748479352,0.008880696545628643,0.0021725449965254496,7.203663323269796
26981,26981,24.254928571094204,0.008832777240847066,0.0060552950621244085,0.0027569610204828225,826.5140268764703,0.006390934974389181,0.005719767088617018,0.622314300760593,0.007062551063592513,0.005049046510145336,1.967752515374526,0.009416749957929278,0.002705034134536332,7.738825669475674
27635,27635,31.376175101187464,0.007678645471461461,0.007840082669530167,-0.0001601941933457923,-48.025010569653496,0.008176318022183656,0.007503959454218481,0.8008228384862026,0.008849125588713161,0.006832048987097177,2.503456969364984,0.011207500938392496,0.004483878227490665,9.526599936342397
27762,27762,22.428488158692854,0.007541884192430218,0.005598046474232732,0.0019311507289579127,578.9437041097199,0.005933533839339635,0.0052626709970074416,0.5765818133418261,0.006604844681396112,0.0045922552586761395,1.8305092355028751,0.008957973600627797,0.002249308228435335,7.280811922853204
27765,27765,15.516722739072343,0.004916734763220762,0.003869569398210884,0.0010425852244162368,312.5590738533345,0.004204480109234265,0.003534770382750091,0.4037052682269938,0.004874637065396226,0.002865506991759928,1.3117064018195637,0.0072237212975801626,0.0005265871473776325,5.549442417284614
28424,28424,22.32543861616743,0.006044181404990515,0.0055722542589738445,0.000469201927671482,140.6631888726172,0.005907733019288439,0.005236887383671096,0.5740021615051192,0.006579026643139486,0.004566488840587036,1.822767695537956,0.008932095207831078,0.002223601903734794,7.254976546962313
28576,28576,12.382262309589926,0.0041929006766407715,0.003086690825663777,0.0011021981866892287,330.430569783867,0.0034213403529364302,0.002752152906846715,0.3254043496067656,0.004090974679927016,0.0020834114481714347,1.0767251992903457,0.006438226953292253,-0.00025368436420023844,4.765253777542647
28806,28806,36.542646775065236,0.009710050811218207,0.00913692945778035,0.0005677709845623123,170.2134407527937,0.00947359746413028,0.008800373733065907,0.9305291536049132,0.010147270771511698,0.008127598679442972,2.8927058624699282,0.012508680780707273,0.005776406391163189,10.825616865013785
28845,28845,36.04126286491434,0.009650009274082539,0.009011002961701613,0.000633099197786334,189.79833930421242,0.009347628956485875,0.008674489234541624,0.9179344030690935,0.010021218198646186,0.008001798134050003,2.854908992666073,0.012382333536147976,0.0056508992424320875,10.69947964382701
29597,29311,21.517905703397552,0.00653785626588378,0.005370160177801236,0.0011607848963806084,347.99440099684386,0.005705571515539748,0.005034860702588568,0.5537893816965259,0.006376730226690555,0.004364596892316606,1.762109105709067,0.008729325885305526,0.0020221808152964533,7.052544282020236
29730,29814,22.636016404497504,0.00557052038980914,0.005649990616310651,-7.902686563505089e-05,-23.69165824744756,0.005985495311009054,0.005314597815273427,0.5817770941739026,0.0066568408296103785,0.004644147446633837,1.8461002829496929,0.009010091299657857,0.002301079391522462,7.3328429881387045
29822,29822,89.4128627502953,0.023936559471419393,0.022504286917283563,0.0013997695467466431,419.640078978159,0.022845414538037328,0.022163273065484497,2.2674879174628604,0.02352801154214198,0.021481586213701085,6.9049216014321875,0.025920701559808086,0.019099249264220217,24.215343229617996
30099,30083,34.103582265334964,0.0057172885916963265,0.008524486997848087,-0.0027873518042134168,-835.6248846151451,0.008860950681299933,0.008188135527888303,0.8692746897627929,0.009534215138181958,0.007515768779616996,2.708881102460107,0.011894192014060612,0.005166003423547078,10.212149545282722
30440,30445,23.92213847512053,0.004916734763220762,0.005971965714296117,-0.001049517109211427,-314.6371983607166,0.0063075778262450125,0.005636465531832965,0.6139799757305094,0.006979138286964521,0.004965800507671919,1.9427411904443868,0.009333142188183628,0.0026219822814536283,7.655356878509563
30671,30671,43.93392456444762,0.010270438491151102,0.010995131329114845,-0.0007170684345852614,-214.97167171330597,0.011332419268301593,0.010657955878316437,1.1163803425496504,0.012007333062443431,0.009983941991957197,3.4504456264373564,0.014373091318512134,0.007628420271484007,12.686928247067396
30949,30308,35.87566830392618,0.010377179001614511,0.008969416042804728,0.0013942759408639722,417.9931405816006,0.009306028163371657,0.0086329161852349,0.9137750173522164,0.009979589643197267,0.0079602528100606,2.8424266683890718,0.012340607666089246,0.005609450811976308,10.657823133475855
31586,31478,53.06400191947755,0.011131033856762335,0.013295199989490537,-0.002138054645768361,-640.9716809070035,0.013633255277000142,0.012957257446286443,1.3464255824011715,0.014309704536564372,0.012281710141843736,4.14081181944179,0.016680845020750887,0.009920829481925436,14.99084583702712
32512,32495,57.86287388179515,0.011151047702474224,0.01450623937530063,-0.003312697327965748,-993.118041749799,0.014844698689462843,0.014167892940190243,1.4675497256840142,0.015521956407111001,0.013491538255634941,4.504305598895421,0.01789593075897563,0.011127835990063732,16.203911773349322
32543,32543,16.025072388814195,0.0030587827529670545,0.003996594929149384,-0.0009345155643051277,-280.16063650572863,0.004331548018398166,0.0036617535495966883,0.4164099405856665,0.0050017897734680366,0.0029924054727666818,1.3498331472161311,0.00735117124911956,0.0006531896710766716,5.676680512453542
33371,33371,33.63566357483622,0.006127572428790053,0.008407036388103457,-0.0022630188850035196,-678.434835890207,0.008743460887712681,0.008070724088918154,0.8575276692692673,0.009416646937652685,0.007398435643043637,2.673628272093965,0.011776348975660144,0.005048943935633109,10.094502393959305
33615,33615,25.633033198658953,0.005116873220339653,0.0064004405920217045,-0.0012762182428994922,-382.6003962653382,0.006736195651650588,0.00606479750955283,0.6568346120795554,0.007408042150943832,0.005393846828212443,2.071348033896483,0.009763048695942404,0.0030490302966117784,8.084548765106016
33871,33871,47.07604832565828,0.011164390266282149,0.01178611207539276,-0.0006146683549258375,-184.27291377087585,0.012123663901375379,0.011448672825806966,1.1954916137176987,0.01279910573348696,0.010774131605546388,3.687858698472081,0.015166714907698503,0.008416766975774632,13.479232618700605
34160,34160,20.739582044538317,0.005763987565024067,0.005175414475559709,0.0005853713002726907,175.48988090697804,0.005510760842286452,0.0048401799496904235,0.5343115623796921,0.006181789546321774,0.004170045973186749,1.7036561336833813,0.00853392949428233,0.0018280836349803481,6.857472692770301
34415,34415,20.361042011319707,0.003262256851037927,0.005080712957744928,-0.0018109024514164143,-542.8943036584695,0.005416027730175328,0.004745510015635021,0.5248398306201829,0.006086993213964855,0.00407543917508135,1.6752314490417772,0.008438911557596476,0.0017336974823313539,6.7626127016541275
34433,34426,22.95091476024225,0.0052969978317466545,0.005728814529538628,-0.0004294491913273725,-128.74562073943935,0.006064345521450962,0.005393395440057818,0.5896608005767517,0.006735743660826312,0.004722892520807006,1.8697593005394946,0.00908917858114236,0.00237964081353555,7.411798805121643
34566,34566,22.32543861616743,0.006190949606877702,0.0055722542589738445,0.000615077725072603,184.3956398070076,0.005907733019288439,0.005236887383671096,0.5740021615051192,0.006579026643139486,0.004566488840587036,1.822767695537956,0.008932095207831078,0.002223601903734794,7.254976546962313
34778,34778,27.34009378505607,0.005387060137450156,0.006828137139772614,-0.0014323291570847423,-429.4011850191361,0.007164034887415236,0.006492351416877664,0.6996114024451621,0.00783616690568957,0.005821115597257776,2.199721261408951,0.010192174273152643,0.003475302573708951,8.512961019272641
36487,36487,85.58546212208236,0.02190848977261463,0.021530674867340633,0.00036978336925020186,110.85826014212977,0.02187147767188934,0.021189985723417678,2.170110468950331,0.022553424718163052,0.020508947962832872,6.612691697186417,0.024943836455079846,0.018128879436077192,23.240101939521278
36918,37061,28.760736288630234,0.006748001645858617,0.0071842114634090735,-0.0004331921616154413,-129.8677347935638,0.007520228004477197,0.006848306986707236,0.735224775470603,0.008192597728617084,0.006176833778170952,2.306597060149482,0.010549438320439813,0.003830191135588922,8.869631196860006
37235,37235,12.612465753175393,0.00396941273285801,0.003144166814435165,0.0008223211414995425,246.52562070765026,0.0034788355168326084,0.0028096097268883787,0.33115290740003966,0.004148508213283592,0.0021408299499132743,1.0939766319282058,0.0064958949821481106,-0.00019639977600136428,4.822825946500181
37339,37339,19.17785364482655,0.00502347527368417,0.0047847655038068485,0.00023754482259209092,71.21414491057713,0.005119981542322758,0.0044496612626828335,0.495240147707143,0.0057907494593656085,0.0037797877254468603,1.586402745523409,0.008141975277275967,0.0014387355618887144,6.466170009930226
37618,37618,10.204694319421995,0.0028786581415600524,0.002543169949363386,0.00033458117452098363,100.30490896730964,0.0028776381473391995,0.0022088132993683053,0.2710431939997097,0.0035469096340692823,0.0015404341971542983,0.9135872701256204,0.0058928900526445125,-0.0007953952636890812,4.220823374662726
37760,38795,13.452407051486315,0.0038826860681064903,0.0033539068852414455,0.0005268728130541187,157.9524810632647,0.003688645561068093,0.0030192798476021887,0.35213041373582793,0.004358458274481161,0.0023503602403589954,1.1569301674890142,0.00670633584126227,1.2641840189528302e-05,5.032916995856825
37930,37930,22.151339841371943,0.0050501604013000224,0.005528680672032307,-0.00047600250235601323,-142.70194941773454,0.00586414489533788,0.00519332832889036,0.5696440758387389,0.006535409430606821,0.004522958835602651,1.8096890723421606,0.008888376031827116,0.0021801734210300907,7.211330044080093
38201,38201,83.06154404079231,0.02092781133273206,0.020889149273550855,3.787024981352985e-05,11.353215271244729,0.02122973805249374,0.02054867408385436,2.1059472065061944,0.021911256833131814,0.01986806401786993,6.420137627157216,0.024300167381345553,0.017489490184237472,22.59750281828164
38411,38411,27.089438298597827,0.007395115990543031,0.00676532512315252,0.0006253631786821475,187.47914004009004,0.007101201915466093,0.006429560348597837,0.6933291528415467,0.007773292002088002,0.005758366404720096,2.1808682186564488,0.010129152387590136,0.003412699727147499,8.450043893168798
38524,38524,24.366884234595855,0.0048900496356049095,0.006083329877182056,-0.0011867689485970364,-355.7842131467326,0.006418979142414717,0.005747792553826075,0.6251182499933388,0.007090613946924197,0.005077053285002616,1.9761671722397773,0.009444878443550356,0.00273297559096254,7.766907397928836
39158,39158,15.516722739072343,0.0045264647718389235,0.003869569398210884,0.0006541492672523675,196.10898875607188,0.004204480109234265,0.003534770382750091,0.4037052682269938,0.004874637065396226,0.002865506991759928,1.3117064018195637,0.0072237212975801626,0.0005265871473776325,5.549442417284614
39328,39659,21.419039907221233,0.009800113116921708,0.005345420704982542,0.004421218808823226,1325.4394178651164,0.0056808237891444084,0.005010129480593879,0.5513150216668148,0.006351965984872987,0.004339882163723027,1.7546835466545396,0.008704503752396044,0.0019975237273024897,7.0277634102242
40228,39241,14.282360800191839,0.003255585569133964,0.0035611960588141536,-0.0003045723903053626,-91.30850270518901,0.0038960038904022917,0.0032264998884774395,0.3728627894579632,0.004565954984622829,0.0025574420849391807,1.2191480656224698,0.0069143176141491245,0.00021924072087044328,5.24055304665393
40375,40375,22.636016404497504,0.005210271166995135,0.005649990616310651,-0.0004373446178048473,-131.11260960546915,0.005985495311009054,0.005314597815273427,0.5817770941739026,0.0066568408296103785,0.004644147446633837,1.8461002829496929,0.009010091299657857,0.002301079391522462,7.3328429881387045
40378,39791,29.89509927814587,0.005780665769783975,0.007468622204590499,-0.0016768483072695005,-502.7060045565774,0.007804733630697929,0.007132622874494319,0.7636705946317436,0.00847729321997809,0.006460960053977675,2.391963016401596,0.010834799341275902,0.004113654761638363,9.154517870318989
40887,40498,27.848384078049996,0.010794134120612201,0.006955522159103237,0.0038048492096008297,1140.659592474503,0.0072914624049036855,0.006619693952223956,0.7123520296406101,0.007963679462070938,0.005948373207099205,2.2379559073378537,0.010319984914214975,0.0036022633886691794,8.640559204400079
41339,41361,16.398344276265377,0.004066146320465474,0.004089877696718565,-2.3634992471075617e-05,-7.0855924863958855,0.004424861906940593,0.0037550052065717294,0.42573977365053906,0.00509516593513586,0.0030855949396492574,1.3778319936107797,0.007444765695199134,0.0007461617980548841,5.770119379190059
41939,41939,14.216739313080032,0.004553149899454776,0.0035448048830595156,0.0010042787989929915,301.0751084483702,0.003879607246227757,0.003210114179318933,0.371223398415788,0.004549547398129903,0.0025410673035089386,1.2142282500535702,0.00689787167182424,0.00020290412930810316,5.224134441943567
42139,42139,22.740499508958955,0.006771351132522487,0.005676143663310995,0.001088433442528949,326.3040082490876,0.0060116570831823014,0.005340742140010786,0.5843928352048947,0.00668302006087085,0.004670274335563344,1.8539501266539116,0.009036331729815283,0.0023271453463600475,7.359039799587785
