pgc,group_pgc,split,distance_mpc,observed_cmb_z,predicted_z,residual_pred_minus_obs_km_s,linear_control_z,transferred_energy_fraction
22555,22555,validation,69.47043207498584,0.016441374252316916,0.017441501098214383,299.83048544338885,0.017420534635194163,0.017142509991373688
23304,23222,validation,23.812226232768396,0.007021524203921101,0.005944445631838165,-322.9000325838736,0.005971198097361271,0.005909318012193438
23313,23313,train,12.78792262935846,0.003812637608114878,0.0031879761789359116,-187.26878527135528,0.003206723240708557,0.003177845283870588
24790,24790,validation,64.68446641717226,0.013679463544076216,0.01623022232587776,764.698244961371,0.01622039699368939,0.015971009294263212
24848,24848,train,93.19658525658426,0.02256894668110697,0.02346770026469254,269.4395459594267,0.023370148894305446,0.02292959539282309
25075,25067,validation,27.466289924159614,0.007101579586768657,0.006859762243448578,-72.49501574095638,0.0068874978984964745,0.006813026501490043
25144,25144,train,69.40647689943378,0.016898357062738383,0.017425305186067806,157.97507313141466,0.01740449711653296,0.017126864347924833
25646,25646,validation,54.35005651294472,0.01359940816122866,0.013619605801059557,6.055100090703588,0.013628921162985391,0.013436604543867357
25915,25915,test,22.532013356294826,0.0049767763003564286,0.005623958407087541,194.02031455053847,0.005650169537599951,0.005592506383793713
25955,25955,test,23.593914430440503,0.007618603934325793,0.00588978644857271,-518.2864434872965,0.005916453824148465,0.005855299982085893
26601,26601,train,39.5184588928437,0.009763421066449911,0.009884651491692266,36.3439671677909,0.009909722184096848,0.009787901496563719
26939,26939,test,22.120757764641272,0.005740638078360197,0.005521026759261737,-65.83781715714969,0.005547042321252931,0.0054907123892333695
26981,26981,train,24.254928571094204,0.008832777240847066,0.0060552950621244085,-832.6682094104608,0.006082210958337317,0.006018849154559135
27635,27635,validation,31.376175101187464,0.007678645471461461,0.007840082669530167,48.39765442165046,0.007867947970730458,0.007779093930024733
27762,27762,train,22.428488158692854,0.007541884192430218,0.005598046474232732,-582.7478874915357,0.005624209366681569,0.005566882805570541
27765,27765,test,15.516722739072343,0.004916734763220762,0.003869569398210884,-313.9322787087783,0.0038910022268026853,0.003854653548797751
28424,28424,validation,22.32543861616743,0.006044181404990515,0.0055722542589738445,-141.48019910126257,0.005598368471914031,0.005541376301278469
28576,28576,train,12.382262309589926,0.0041929006766407715,0.003086690825663777,-331.6333702882069,0.003104999105136407,0.00307719248385506
28806,28806,train,36.542646775065236,0.009710050811218207,0.00913692945778035,-171.81745927942174,0.00916350200786944,0.009054201854142546
28845,28845,train,36.04126286491434,0.009650009274082539,0.009011002961701613,-191.5692730661936,0.009037774046902031,0.008930529930052345
29597,29311,train,21.517905703397552,0.00653785626588378,0.005370160177801236,-350.0664804432504,0.005395870018172123,0.0053414755982528015
29730,29814,train,22.636016404497504,0.00557052038980914,0.005649990616310651,23.824574540704724,0.005676249535222894,0.00561824757025858
29822,29822,train,89.4128627502953,0.023936559471419393,0.022504286917283563,-429.3845095303183,0.022421335607817998,0.022008990285146912
30099,30083,train,34.103582265334964,0.0057172885916963265,0.008524486997848087,841.5769102739184,0.008551877659206028,0.008452434331290833
30440,30445,train,23.92213847512053,0.004916734763220762,0.005971965714296117,316.35028058055855,0.005998759895489437,0.005936513061828407
30671,30671,train,43.93392456444762,0.010270438491151102,0.010995131329114845,217.25744718814607,0.011016952560606677,0.010875553193475804
30949,30308,train,35.87566830392618,0.010377179001614511,0.008969416042804728,-422.03671770293766,0.008996249247085324,0.008889680797246493
31586,31478,test,53.06400191947755,0.011131033856762335,0.013295199989490537,648.800684450942,0.013306427723415835,0.013120756902458857
32512,32495,train,57.86287388179515,0.011151047702474224,0.01450623937530063,1005.86115865776,0.014509801773820186,0.014298817308637838
32543,32543,train,16.025072388814195,0.0030587827529670545,0.003996594929149384,281.14901744002964,0.004018476929573469,0.003980685740703551
33371,33371,train,33.63566357483622,0.006127572428790053,0.008407036388103457,683.3661032849773,0.008434541498902756,0.008336947368213185
33615,33615,train,25.633033198658953,0.005116873220339653,0.0064004405920217045,384.8038173651618,0.006427787035502055,0.006359735482882542
33871,33871,test,47.07604832565828,0.011164390266282149,0.01178611207539276,186.38750934547673,0.011804877353576923,0.011648817803218199
34160,34160,train,20.739582044538317,0.005763987565024067,0.005175414475559709,-176.44977320317378,0.005200696131216691,0.005148767469864879
34415,34415,train,20.361042011319707,0.003262256851037927,0.005080712957744928,545.1594259948021,0.00510577272909398,0.00505502980232646
34433,34426,train,22.95091476024225,0.0052969978317466545,0.005728814529538628,129.45538923649883,0.005755214032045022,0.005696182158426535
34566,34566,train,22.32543861616743,0.006190949606877702,0.0055722542589738445,-185.48019910126257,0.005598368471914031,0.005541376301278469
34778,34778,train,27.34009378505607,0.005387060137450156,0.006828137139772614,432.0240166935214,0.00685585272016063,0.006781829875325286
36487,36487,train,85.58546212208236,0.02190848977261463,0.021530674867340633,-113.26605912112821,0.02146156951431539,0.021076875513441312
36918,37061,train,28.760736288630234,0.006748001645858617,0.0071842114634090735,130.77241340718302,0.007212095674156217,0.007132966722115932
37235,37235,train,12.612465753175393,0.00396941273285801,0.003144166814435165,-247.4025023384521,0.0031627253484076876,0.003134312014612734
37339,37339,train,19.17785364482655,0.00502347527368417,0.0047847655038068485,-71.56338866013664,0.004809074215743657,0.004761980543572165
37618,37618,train,10.204694319421995,0.0028786581415600524,0.002543169949363386,-100.57682976861499,0.0025589481096241797,0.002536718642741177
37760,38795,train,13.452407051486315,0.0038826860681064903,0.0033539068852414455,-158.52401097034326,0.00337335058912825,0.003342695794799998
37930,37930,validation,22.151339841371943,0.0050501604013000224,0.005528680672032307,143.45676816565697,0.005554711139640699,0.0054982824242639046
38201,38201,train,83.06154404079231,0.02092781133273206,0.020889149273550855,-11.590593753275478,0.020828667126375044,0.02046172132245235
38411,38411,train,27.089438298597827,0.007395115990543031,0.00676532512315252,-188.8065521609533,0.006792997884615142,0.006719863064736513
38524,38524,validation,24.366884234595855,0.0048900496356049095,0.006083329877182056,357.73641670524665,0.006110285168549965,0.006046546738752426
39158,39158,validation,15.516722739072343,0.0045264647718389235,0.003869569398210884,-196.93227870877828,0.0038910022268026853,0.003854653548797751
39328,39659,train,21.419039907221233,0.009800113116921708,0.005345420704982542,-1335.483187809191,0.005371078247413211,0.005316999107862997
40228,39241,validation,14.282360800191839,0.003255585569133964,0.0035611960588141536,91.61971989180768,0.0035814713333511693,0.0035485589446858684
40375,40375,train,22.636016404497504,0.005210271166995135,0.005649990616310651,131.82457454070473,0.005676249535222894,0.00561824757025858
40378,39791,validation,29.89509927814587,0.005780665769783975,0.007468622204590499,506.0366085875646,0.0074965506452496665,0.007413255400696556
40887,40498,train,27.848384078049996,0.010794134120612201,0.006955522159103237,-1150.7869152489736,0.006983312538523009,0.006907477049422481
41339,41361,train,16.398344276265377,0.004066146320465474,0.004089877696718565,7.114487618637013,0.004112079281674414,0.004073218730279738
41939,41939,train,14.216739313080032,0.004553149899454776,0.0035448048830595156,-302.2942309771853,0.0035650159673069467,0.003532283626810845
42139,42139,validation,22.740499508958955,0.006771351132522487,0.005676143663310995,-328.3349392148724,0.005702449912645316,0.005644106901685941
42174,42174,train,17.171174432444527,0.004589841949926572,0.004283039897412925,-91.97694144251136,0.004305875607689911,0.00426477370149598
42734,42734,train,14.750271017597601,0.004209578881400679,0.0036780801499011113,-159.3393111401375,0.0036988053689259,0.003664601452043053
43149,43149,train,14.151419329314304,0.006364402936380741,0.0035284892837916036,-850.1855245854556,0.0035486362068020325,0.0035160828232289163
43296,43296,train,37.051005630192414,0.01086084693965183,0.009264623811261434,-478.5356551766065,0.009290979018999753,0.009179578469991012
43594,42407,train,15.878153642056166,0.005357039368882322,0.003959881475596227,-418.8573990423403,0.003981635311636,0.003944262662942356
43671,43671,train,24.479356661960658,0.005246963217466932,0.006111494881704106,259.18007264049305,0.006138488963429173,0.006074371392032132
43790,43423,train,35.87566830392618,0.015330605815307069,0.008969416042804728,-1907.0367177029377,0.008996249247085324,0.008889680797246493
44087,44087,train,11.770637907805682,0.0042496065728244575,0.0029339996493813096,-394.40903334083913,0.002951627033641133,0.002925416478459216
44298,44715,train,89.16614688795394,0.02540424149029126,0.02244149950257868,-888.2077029161601,0.02235946867973656,0.021948932543814532
44807,44807,train,65.58431698067287,0.016618163222771935,0.01645785513638619,-48.05915525485843,0.016446045193070684,0.01619137975393767
45283,45283,train,48.842737842292564,0.011271130776745557,0.01223112042564507,287.79765649814163,0.01224789569958263,0.01208332778832354
45657,45466,test,39.33688806732014,0.01086084693965183,0.009839012950757809,-306.3381231984835,0.009864191146498584,0.009743149972002105
45898,46618,train,43.53113592296384,0.011277802058649521,0.010893780283222127,-115.1268319809025,0.010915948532417287,0.010776384715879859
46115,46247,test,32.71899836231789,0.010333815669238751,0.00817698714963861,-646.6009233754272,0.008204676826889249,0.008110666335240343
47582,47582,train,35.87566830392618,0.013325885603166176,0.008969416042804728,-1306.036717702938,0.008996249247085324,0.008889680797246493
48521,48521,train,16.85776517828977,0.0042496065728244575,0.004204701491385396,-13.462204741306481,0.004227284520749498,0.00418709600257878
49044,49044,train,30.775137359078713,0.006190949606877702,0.007689323196135129,449.2011013257663,0.007717230629687254,0.0076306486722976736
49353,49353,validation,12.965820353826285,0.003605827869092024,0.003232396945759328,-111.95177439911848,0.0032513332046608303,0.0032219822202712326
49356,49356,train,34.07218616593571,0.008369123148521635,0.008516605946247513,44.214230442957636,0.00854400471498129,0.008444685884231673
50558,50558,test,69.75896043328059,0.016928377831306216,0.017514570789524377,175.73622780651357,0.01749288654245572,0.017213090890614197
51104,51104,train,48.06179647259539,0.011321165391025281,0.01203438633020782,213.81825845460205,0.012052065390593317,0.011891282048079762
51251,51251,train,28.497056273411538,0.005086852451771819,0.007118112355495527,608.9563993741739,0.007145974783576931,0.007067802940061667
51275,51233,test,25.870212734646053,0.005780665769783975,0.006459854015483641,203.61551362301086,0.006487262616666755,0.006418392139249959
51564,51564,train,28.89348981559084,0.006921454975361656,0.00721749165957731,88.74956521918075,0.0072453851952558575,0.007165772754487371
51787,51787,test,26.964973635434237,0.006377745500188667,0.006734136850983281,106.84343906465759,0.006761786894403383,0.00668909159278868
53201,53247,test,19.534396563982572,0.0056605826955126405,0.004873937369507529,-235.83033585728373,0.004898481580669594,0.0048502973241262475
53630,53630,train,28.106062003343975,0.006994839076305249,0.00702010619118155,7.5748904753346435,0.007047928333879852,0.006971167852579887
53865,53932,validation,29.10717118066605,0.006030838841182589,0.00727106209581454,371.8095779748725,0.007298968331419028,0.007218575385940052
54646,54625,train,35.05903839326121,0.009149663131285311,0.00876435513592532,-115.51243101602459,0.008791469613247449,0.008688208590344543
61009,61009,train,50.605765651324454,0.012838882024176873,0.012675401552183543,-49.01021253388068,0.012689995828985874,0.012516746760862616
61404,61404,train,23.593914430440503,0.007048209331536953,0.00588978644857271,-347.2864434872966,0.005916453824148465,0.005855299982085893
62351,62351,train,10.934526967309194,0.0038593365814426194,0.0027253033268172986,-339.97461685786476,0.002741962300563585,0.0027178962351656574
62395,62395,validation,61.461053471952326,0.015320598892451125,0.015415222397310479,28.367413106360754,0.01541208797388762,0.015181200810557504
62409,62409,validation,27.5930685581751,0.0077520295724050545,0.006891534322223343,-257.9699861493002,0.006919289144338814,0.006844366138068977
62453,62836,train,13.765753865094156,0.0030787965986789436,0.003432163325694187,105.93667966731485,0.0034519260183610936,0.003420423872321277
62589,62589,train,28.760736288630234,0.008676002116103936,0.0071842114634090735,-447.2275865928171,0.007212095674156217,0.007132966722115932
63620,63620,validation,29.840081159302233,0.008078922385699244,0.007454826051100025,-187.09937417829036,0.007482754199535261,0.007399662851703786
63972,63972,validation,33.17416496945389,0.008665995193247992,0.008291210658974675,-112.35757675018267,0.008318815251072904,0.00822303177031158
64102,64192,train,32.41902878227876,0.009249732359844757,0.008101717220428791,-344.1662804667249,0.008129455897603307,0.008036606903881796
64725,64725,train,36.37474856426328,0.008746050576095548,0.009094758756974275,104.54008267034203,0.009121399540544844,0.009012789609746268
65379,65375,train,53.358056184603406,0.011698092818599194,0.013369365687200471,501.03500126668797,0.013380165317342447,0.013192983861451393
66537,66537,test,60.478359188180086,0.01469683403443058,0.015166890381799516,140.91934777623504,0.015165665729273055,0.014940292601638457
66549,66549,train,30.394849687701146,0.007018188562969119,0.007593946543800981,172.60790028670067,0.007621868986572389,0.007536713147046348
67146,67146,train,32.41902878227876,0.007745358290501091,0.008101717220428791,106.83371953327499,0.008129455897603307,0.008036606903881796
67557,67557,train,24.819898435070957,0.005810686538351809,0.006196777128728846,115.74704709980297,0.006223883851239789,0.006158613572995032
67878,67883,validation,31.82731482170786,0.007411794195302939,0.007953257747225053,162.3266891481411,0.007981076605343732,0.007890502546715887
67882,67882,validation,36.04126286491434,0.00859594673325638,0.009011002961701613,124.43072693380611,0.009037774046902031,0.008930529930052345
67890,67890,train,17.897814394089608,0.0038760147862025272,0.004464691153720612,176.48073518475812,0.00448808919469468,0.0044448462878197365
68020,68020,validation,46.00446663934781,0.009109635439861532,0.01151628855358473,721.4964525164308,0.011536165538733715,0.011385173609070022
68434,68434,test,77.80365510398032,0.01862621907586481,0.01955400076523951,278.1419531450334,0.0195101891265136,0.019178975072005014
68870,68870,test,24.705861360384304,0.004950091172740576,0.006168217894929416,365.1852042004754,0.006195287702490768,0.006130404225880191
69094,69094,train,24.705861360384304,0.007878783928580352,0.006168217894929416,-512.8147957995246,0.006195287702490768,0.006130404225880191
69342,69342,test,21.817249589882987,0.002735225580624847,0.00544506957256125,812.3907911391464,0.005470934047379894,0.005415581355305745
70090,70090,validation,29.1608379852123,0.004816665534661316,0.00728451694146747,739.843239225175,0.007312425919049245,0.007231836505922158
70258,70258,validation,12.268741046383399,0.0015710868883832961,0.00305834864429713,445.8698574948043,0.0030765323022326095,0.0030490236668990396
70264,70264,train,24.03255804933244,0.005523821416481398,0.005999613581783391,142.63890273302692,0.00602644891309747,0.005963832888983161
70676,70676,train,24.934461880978326,0.004159544267120957,0.006225469002212915,619.3486543762169,0.006252611993814205,0.006186952322312191
71121,71121,train,45.540731268325445,0.011314494109121317,0.011399542619369213,25.496901936454645,0.01141987839539567,0.011271057716563873
71730,71730,test,38.976245309772,0.00954326876361913,0.009748370092205052,61.487831435839084,0.009773755698479231,0.009654256823722212
72263,72263,train,20.644292320739922,0.004479765798511183,0.00515157446185193,201.4031704886171,0.005176801103012227,0.005125171757911269
771919,771919,train,18.18025623774262,0.005110201938435689,0.0045353070870279635,-172.34914059506687,0.004558914836234875,0.004514830942258804
