pgc,name,reason
30500,IC0608,missing_required_measurement
30534,ESO317-023,missing_required_measurement
30591,PGC030591,missing_required_measurement
30646,ESO263-035,missing_required_measurement
30667,ESO568-010,missing_required_measurement
30688,ESO568-012,missing_required_measurement
30716,ESO375-026,missing_required_measurement
30753,IC2578,missing_required_measurement
30759,PGC030759,missing_required_measurement
30774,NGC3250C,missing_required_measurement
30819,IC2574,missing_required_measurement
30867,NGC3256B,missing_required_measurement
30912,ESO500-046,missing_required_measurement
30915,ESO501-001,missing_required_measurement
30976,ESO375-047,missing_required_measurement
31001,ESO501-002,missing_required_measurement
31011,UGC05689,missing_required_measurement
31053,NGC3258C,missing_required_measurement
31058,ESO436-032,missing_required_measurement
31068,NGC3278,missing_required_measurement
31076,ESO263-051,missing_required_measurement
31084,ESO317-045,missing_required_measurement
31094,NGC3258D,missing_required_measurement
31097,ESO375-056,missing_required_measurement
31126,IC2589,missing_required_measurement
31154,ESO436-034,missing_required_measurement
31178,ESO317-046,missing_required_measurement
31186,ESO501-011,missing_required_measurement
31217,NGC3285,missing_required_measurement
31238,ESO436-038,missing_required_measurement
31242,ESO436-039,missing_required_measurement
31265,IC2596,missing_required_measurement
31273,NGC3281D,missing_required_measurement
31276,ESO436-040,missing_required_measurement
31278,NGC3252,missing_required_measurement
31293,NGC3285B,missing_required_measurement
31335,NGC3366,missing_required_measurement
31345,PGC031345,missing_required_measurement
31355,ESO501-022,missing_required_measurement
31485,ESO568-019,missing_required_measurement
31493,ESO437-014,missing_required_measurement
31494,ESO501-041,missing_required_measurement
31500,ESO501-042,missing_required_measurement
31513,NGC3312,missing_required_measurement
31557,ESO501-051,missing_required_measurement
31560,UGC05765,missing_required_measurement
31590,ESO437-018,missing_required_measurement
31593,ESO437-019,missing_required_measurement
31600,ESO019-003,missing_required_measurement
31626,ESO437-022,missing_required_measurement
31642,ESO437-025,missing_required_measurement
31653,NGC3321,missing_required_measurement
31677,ESO437-030,missing_required_measurement
31683,ESO501-068,missing_required_measurement
31690,ESO437-031,missing_required_measurement
31695,ESO501-069,missing_required_measurement
31723,NGC3333,missing_required_measurement
31732,ESO437-034,missing_required_measurement
31738,ESO437-035,missing_required_measurement
31743,NGC3331,missing_required_measurement
31761,NGC3347A,missing_required_measurement
31804,ESO568-020,missing_required_measurement
31805,ESO501-075,missing_required_measurement
31809,ESO437-039,missing_required_measurement
31811,PGC031811,missing_required_measurement
31812,ESO501-076,missing_required_measurement
31822,ESO437-040,missing_required_measurement
31825,ESO501-077,missing_required_measurement
31829,ESO501-078,missing_required_measurement
31875,NGC3347B,missing_required_measurement
31880,ESO318-002,missing_required_measurement
31909,ESO437-047,missing_required_measurement
31919,ESO501-080,missing_required_measurement
31929,ESO568-023,missing_required_measurement
31932,ESO264-035,missing_required_measurement
31951,ESO501-082,missing_required_measurement
31974,NGC3358,missing_required_measurement
31978,PGC031978,missing_required_measurement
31981,ESO437-054,missing_required_measurement
31987,ESO501-086,missing_required_measurement
31995,ESO318-004,missing_required_measurement
32017,PGC032017,missing_required_measurement
32039,ESO437-056,missing_required_measurement
32044,NGC3361,missing_required_measurement
32059,NGC3329,missing_required_measurement
32064,ESO501-090,missing_required_measurement
32081,UGC05841,missing_required_measurement
32100,ESO569-003,missing_required_measurement
32184,ESO376-020,missing_required_measurement
32250,ESO318-013,missing_required_measurement
32369,ESO437-065,missing_required_measurement
32470,NGC3409,missing_required_measurement
32473,ESO318-019,missing_required_measurement
32531,NGC3431,missing_required_measurement
32542,ESO376-022,missing_required_measurement
32550,ESO569-014,missing_required_measurement
32565,ESO376-023,missing_required_measurement
32625,ESO437-067,missing_required_measurement
32666,NGC3449,missing_required_measurement
32719,NGC3403,missing_required_measurement
32753,PGC032753,missing_required_measurement
32782,NGC3459,missing_required_measurement
32813,NGC3463,missing_required_measurement
32821,ESO437-071,missing_required_measurement
32869,ESO437-072,missing_required_measurement
32985,PGC032985,missing_required_measurement
33034,ESO215-012,missing_required_measurement
33053,NGC3479,missing_required_measurement
33108,PGC033108,missing_required_measurement
33167,PGC033167,missing_required_measurement
33225,ESO265-003,missing_required_measurement
33329,PGC033329,missing_required_measurement
33349,ESO502-012,missing_required_measurement
33377,ESO377-001,missing_required_measurement
33385,NGC3511,missing_required_measurement
33474,ESO377-004,missing_required_measurement
33505,ESO502-016,missing_required_measurement
35165,NGC3679,missing_required_measurement
33539,ESO438-002,missing_required_measurement
33552,ESO570-002,missing_required_measurement
33555,PGC033555,missing_required_measurement
33601,ESO377-010,missing_required_measurement
33647,NGC3533,missing_required_measurement
33659,PGC033659,missing_required_measurement
33705,ESO265-007,missing_required_measurement
33745,ESO215-027,missing_required_measurement
33788,ESO438-005,missing_required_measurement
33813,ESO502-020,missing_required_measurement
33919,ESO215-031,missing_required_measurement
33941,ESO377-019,missing_required_measurement
33952,NGC3568,missing_required_measurement
33957,ESO438-010,missing_required_measurement
33962,ESO377-021,missing_required_measurement
34028,NGC3544,missing_required_measurement
34084,ESO502-023,missing_required_measurement
34106,ESO502-024,missing_required_measurement
34147,ESO063-011,missing_required_measurement
34275,PGC034275,missing_required_measurement
34292,ESO438-015,missing_required_measurement
34362,ESO377-031,missing_required_measurement
34428,ESO570-014,missing_required_measurement
34445,ESO377-034,missing_required_measurement
34466,ESO438-017,missing_required_measurement
34487,ESO438-018,missing_required_measurement
34519,ESO319-011,missing_required_measurement
34554,NGC3621,missing_required_measurement
34653,PGC034653,declared_geometry_or_width_quality
34691,ESO570-019,missing_required_measurement
34832,ESO439-002,missing_required_measurement
34869,UGC06378,missing_required_measurement
34904,PGC034904,missing_required_measurement
34943,ESO265-029,missing_required_measurement
35025,NGC3654,missing_required_measurement
35073,PGC035073,missing_required_measurement
35097,NGC3673,missing_required_measurement
35271,PGC035271,missing_required_measurement
35288,ESO378-003,missing_required_measurement
35341,ESO378-005,missing_required_measurement
35434,ESO378-008,missing_required_measurement
35469,IC2889,missing_required_measurement
35539,NGC3717,missing_required_measurement
35540,NGC3715,missing_required_measurement
35584,PGC035584,missing_required_measurement
35664,PGC035664,missing_required_measurement
35686,ESO503-022,missing_required_measurement
35704,PGC035704,missing_required_measurement
35775,ESO320-004,missing_required_measurement
35776,ESO378-011,missing_required_measurement
35927,PGC035927,missing_required_measurement
35934,PGC035934,missing_required_measurement
36240,ESO266-015,missing_required_measurement
35946,ESO504-004,missing_required_measurement
35954,ESO378-012,missing_required_measurement
36094,ESO063-017,missing_required_measurement
36097,ESO571-012,missing_required_measurement
36245,ESO571-015,missing_required_measurement
36324,PGC036324,missing_required_measurement
36386,NGC3901,missing_required_measurement
37870,PGC037870,missing_required_measurement
36395,ESO504-010,missing_required_measurement
36409,PGC036409,missing_required_measurement
36513,ESO571-020,missing_required_measurement
36570,ESO320-019,missing_required_measurement
36643,PGC036643,missing_required_measurement
36664,ESO440-004,missing_required_measurement
36689,ESO320-020,missing_required_measurement
36697,NGC3882,missing_required_measurement
36909,NGC3905,missing_required_measurement
37099,NGC3942,missing_required_measurement
37178,NGC3936,missing_required_measurement
37196,IC2969,missing_required_measurement
37200,ESO440-023,missing_required_measurement
37238,PGC037238,missing_required_measurement
37243,ESO379-006,missing_required_measurement
37254,ESO320-030,missing_required_measurement
37267,IC0743,missing_required_measurement
37271,ESO440-027,missing_required_measurement
37285,NGC3952,missing_required_measurement
37304,IC2974,missing_required_measurement
37325,NGC3956,missing_required_measurement
37373,PGC037373,missing_required_measurement
37415,PGC037415,missing_required_measurement
37422,ESO440-030,missing_required_measurement
37476,ESO572-018,missing_required_measurement
37496,NGC3981,missing_required_measurement
37513,ESO572-022,missing_required_measurement
37549,ESO320-035,missing_required_measurement
37566,ESO572-024,missing_required_measurement
37669,ESO321-001,missing_required_measurement
37681,ESO572-030,missing_required_measurement
37787,PGC037787,missing_required_measurement
37814,PGC037814,declared_geometry_or_width_quality
37848,PGC037848,missing_required_measurement
37906,ESO505-003,missing_required_measurement
37910,ESO572-045,missing_required_measurement
37919,ESO572-046,missing_required_measurement
37958,ESO217-020,missing_required_measurement
37998,ESO440-042,missing_required_measurement
38008,PGC038008,missing_required_measurement
38037,ESO440-044,missing_required_measurement
38049,NGC4050,missing_required_measurement
38087,ESO572-049,missing_required_measurement
38126,ESO505-009,missing_required_measurement
38239,ESO217-022,missing_required_measurement
38330,IC2995,missing_required_measurement
38346,NGC4094,missing_required_measurement
38347,UGC07086,missing_required_measurement
38408,ESO572-054,missing_required_measurement
38426,PGC038426,missing_required_measurement
38431,ESO379-027,missing_required_measurement
38464,IC3005,missing_required_measurement
38487,ESO505-016,missing_required_measurement
38496,PGC038496,missing_required_measurement
38536,ESO441-007,missing_required_measurement
38550,NGC4127,missing_required_measurement
38578,NGC4133,missing_required_measurement
38580,NGC4129,missing_required_measurement
38593,NGC4132,declared_geometry_or_width_quality
38628,ESO441-011,missing_required_measurement
38635,ESO441-012,missing_required_measurement
38652,ESO505-023,missing_required_measurement
38711,IC0764,missing_required_measurement
38712,ESO441-014,missing_required_measurement
38777,NGC4159,missing_required_measurement
38805,UGC07189,missing_required_measurement
38841,ESO321-010,missing_required_measurement
39036,UGC07238,missing_required_measurement
39155,PGC039155,missing_required_measurement
39163,ESO441-022,missing_required_measurement
39201,ESO321-016,missing_required_measurement
39212,ESO380-006,missing_required_measurement
39253,ESO441-024,missing_required_measurement
39855,PGC039855,missing_required_measurement
39256,IC3077,declared_geometry_or_width_quality
39315,NGC4219,missing_required_measurement
39346,NGC4236,missing_required_measurement
39372,ESO380-008,missing_required_measurement
39452,ESO573-006,missing_required_measurement
39482,ESO380-011,missing_required_measurement
39573,IC3104,missing_required_measurement
39698,NGC4263,missing_required_measurement
39726,PGC039726,missing_required_measurement
39768,ESO506-002,missing_required_measurement
39851,PGC039851,missing_required_measurement
39909,ESO573-013,missing_required_measurement
39920,ESO573-014,missing_required_measurement
39979,ESO321-025,missing_required_measurement
39982,PGC039982,missing_required_measurement
39992,ESO506-003,missing_required_measurement
40023,ESO380-019,missing_required_measurement
40062,UGC07438,declared_geometry_or_width_quality
40080,ESO573-016,missing_required_measurement
40085,NGC4331,missing_required_measurement
40092,IC0784,missing_required_measurement
40148,ESO380-021,missing_required_measurement
40265,IC3253,missing_required_measurement
40367,UGC07490,missing_required_measurement
40394,ESO380-025,missing_required_measurement
40588,PGC040588,declared_geometry_or_width_quality
40738,ESO573-022,missing_required_measurement
40860,NGC4428,missing_required_measurement
40894,NGC4433,missing_required_measurement
40904,UGC07577,declared_geometry_or_width_quality
40944,ESO380-034,missing_required_measurement
41010,ESO322-017,missing_required_measurement
41150,NGC4462,missing_required_measurement
41152,IC3412,declared_geometry_or_width_quality
41184,PGC041184,missing_required_measurement
41399,NGC4487,missing_required_measurement
41522,UGC07678,declared_geometry_or_width_quality
41555,NGC4504,missing_required_measurement
41594,PGC041594,declared_geometry_or_width_quality
41702,ESO442-002,missing_required_measurement
41725,PGC041725,missing_required_measurement
41733,ESO506-018,missing_required_measurement
41757,NGC4524,missing_required_measurement
41764,PGC041764,missing_required_measurement
41786,ESO506-019,missing_required_measurement
41846,UGC07748,declared_geometry_or_width_quality
41965,PGC041965,missing_required_measurement
41989,PGC041989,missing_required_measurement
42123,ESO442-013,missing_required_measurement
42166,NGC4574,missing_required_measurement
42181,NGC4575,missing_required_measurement
42245,ESO322-040,missing_required_measurement
42246,ESO268-027,missing_required_measurement
42271,ESO322-042,missing_required_measurement
42334,ESO506-029,missing_required_measurement
42336,NGC4592,missing_required_measurement
42369,NGC4603A,missing_required_measurement
42395,ESO506-032,missing_required_measurement
42411,ESO322-045,missing_required_measurement
42422,PGC042422,declared_geometry_or_width_quality
42460,ESO322-048,missing_required_measurement
42463,ESO381-005,missing_required_measurement
42475,UGC07844,missing_required_measurement
42510,NGC4603,missing_required_measurement
42640,NGC4603D,missing_required_measurement
42689,NGC4632,missing_required_measurement
42709,UGC07873,missing_required_measurement
42747,UGC07883,missing_required_measurement
42791,NGC4642,missing_required_measurement
42818,UGC07908,missing_required_measurement
42880,ESO381-014,missing_required_measurement
42968,ESO268-037,missing_required_measurement
42999,NGC4668,missing_required_measurement
43021,ESO507-007,missing_required_measurement
43048,ESO381-020,missing_required_measurement
43084,ESO442-021,missing_required_measurement
43105,ESO322-076,missing_required_measurement
43141,NGC4693,missing_required_measurement
43144,ESO381-023,missing_required_measurement
43170,NGC4679,missing_required_measurement
43206,ESO574-033,missing_required_measurement
43224,ESO507-013,missing_required_measurement
43245,ESO574-034,missing_required_measurement
43282,ESO268-044,missing_required_measurement
43313,IC3799,missing_required_measurement
43345,PGC043345,missing_required_measurement
43444,ESO268-046,missing_required_measurement
43458,PGC043458,missing_required_measurement
43527,NGC4749,missing_required_measurement
43558,IC3829,missing_required_measurement
43679,PGC043679,missing_required_measurement
43681,ESO323-024,missing_required_measurement
43690,PGC043690,missing_required_measurement
43701,ESO323-025,missing_required_measurement
43717,ESO323-027,missing_required_measurement
43744,NGC4767A,missing_required_measurement
43784,NGC4771,missing_required_measurement
43812,ESO507-042,missing_required_measurement
43893,ESO323-038,missing_required_measurement
43902,NGC4781,missing_required_measurement
43910,ESO323-039,missing_required_measurement
43970,PGC043970,missing_required_measurement
43972,NGC4790,missing_required_measurement
43975,UGC08052,missing_required_measurement
43994,ESO323-042,missing_required_measurement
44014,UGC08041,missing_required_measurement
44066,UGC08048,missing_required_measurement
44097,ESO575-029,missing_required_measurement
44191,NGC4818,missing_required_measurement
44219,UGC08101,missing_required_measurement
44246,PGC044246,missing_required_measurement
44267,PGC044267,missing_required_measurement
44278,PGC044278,missing_required_measurement
44317,ESO443-016,missing_required_measurement
44358,PGC044358,missing_required_measurement
44409,NGC4835,missing_required_measurement
44454,PGC044454,missing_required_measurement
44506,PGC044506,missing_required_measurement
44589,ESO507-062,missing_required_measurement
44663,ESO443-021,missing_required_measurement
44668,PGC044668,missing_required_measurement
44672,UGC08120,missing_required_measurement
44695,ESO269-028,missing_required_measurement
44738,PGC044738,missing_required_measurement
44761,NGC4877,missing_required_measurement
44770,ESO381-041,missing_required_measurement
44834,ESO381-045,missing_required_measurement
44846,NGC4904,missing_required_measurement
44851,ESO381-046,missing_required_measurement
44931,PGC044931,missing_required_measurement
44940,PGC044940,missing_required_measurement
44952,PGC044952,missing_required_measurement
44966,ESO381-051,missing_required_measurement
44982,UGCA319,missing_required_measurement
44984,ESO443-037,missing_required_measurement
44992,ESO219-021,missing_required_measurement
45000,UGC08164,missing_required_measurement
45006,PGC045006,missing_required_measurement
45084,DDO161,missing_required_measurement
45098,ESO443-042,missing_required_measurement
45127,PGC045127,missing_required_measurement
45151,ESO323-073,missing_required_measurement
45170,NGC4939,missing_required_measurement
45180,NGC4947A,missing_required_measurement
45224,NGC4948,missing_required_measurement
45241,ESO575-053,missing_required_measurement
45246,NGC4951,missing_required_measurement
45269,NGC4947,missing_required_measurement
45279,NGC4945,missing_required_measurement
45327,PGC045327,missing_required_measurement
45346,ESO443-064,missing_required_measurement
45487,ESO508-011,missing_required_measurement
45524,ESO575-061,missing_required_measurement
45573,ESO269-052,missing_required_measurement
48786,PGC048786,missing_required_measurement
45643,NGC4995,missing_required_measurement
45701,ESO443-079,missing_required_measurement
45764,ESO443-080,missing_required_measurement
45877,PGC045877,missing_required_measurement
45901,ESO443-083,missing_required_measurement
45911,ESO576-011,missing_required_measurement
45935,ESO576-012,missing_required_measurement
45939,UGC08308,declared_geometry_or_width_quality
45952,NGC5022,missing_required_measurement
46014,PGC046014,missing_required_measurement
46071,ESO508-030,missing_required_measurement
46098,ESO443-085,missing_required_measurement
46126,NGC5042,missing_required_measurement
46246,ESO508-034,missing_required_measurement
46247,NGC5054,missing_required_measurement
46261,PGC046261,missing_required_measurement
46301,ESO382-031,missing_required_measurement
46352,ESO508-039,missing_required_measurement
46366,IC4221,missing_required_measurement
46373,ESO576-026,missing_required_measurement
46409,NGC5064,missing_required_measurement
46441,NGC5073,missing_required_measurement
46452,ESO382-041,missing_required_measurement
46473,NGC5079,missing_required_measurement
46502,ESO269-085,missing_required_measurement
46521,ESO382-045,missing_required_measurement
46535,NGC5088,missing_required_measurement
46551,ESO508-051,missing_required_measurement
46574,ESO576-040,missing_required_measurement
52809,PGC052809,missing_required_measurement
46650,ESO040-007,missing_required_measurement
46664,NGC5105,missing_required_measurement
46768,IC4231,missing_required_measurement
46786,ESO444-021,missing_required_measurement
46878,IC4237,missing_required_measurement
46889,ESO576-050,missing_required_measurement
46920,ESO508-071,missing_required_measurement
46926,ESO576-051,missing_required_measurement
46938,NGC5134,missing_required_measurement
46960,NGC5121A,missing_required_measurement
47102,ESO444-037,missing_required_measurement
47151,ESO324-023,missing_required_measurement
47243,PGC047243,missing_required_measurement
47321,NGC5161,missing_required_measurement
47394,NGC5170,missing_required_measurement
47414,UGC08520,missing_required_measurement
47448,PGC047448,missing_required_measurement
47452,IC4264,missing_required_measurement
47514,PGC047514,missing_required_measurement
47599,ESO509-045,missing_required_measurement
47847,ESO270-17,missing_required_measurement
47948,ESO509-074,missing_required_measurement
48093,NGC5219,missing_required_measurement
48175,ESO324-044,missing_required_measurement
48307,NGC5254,missing_required_measurement
48334,NGC5253,missing_required_measurement
48394,PGC048394,missing_required_measurement
48738,ESO325-011,missing_required_measurement
48759,PGC048759,declared_geometry_or_width_quality
48830,ESO445-026,missing_required_measurement
48953,UGC08737,missing_required_measurement
49129,ESO383-091,missing_required_measurement
49158,UGC08760,declared_geometry_or_width_quality
49267,ESO384-005,missing_required_measurement
49426,NGC5452,missing_required_measurement
52811,IC1055,missing_required_measurement
49589,UGC08862,declared_geometry_or_width_quality
49638,ESO445-083,missing_required_measurement
49645,UGC08871,declared_geometry_or_width_quality
49676,IC4351,missing_required_measurement
49703,PGC049703,missing_required_measurement
49728,ESO445-085,missing_required_measurement
49788,ESO325-042,missing_required_measurement
49836,ESO221-022,missing_required_measurement
49855,ESO384-027,missing_required_measurement
49859,UGC08964,missing_required_measurement
49923,NGC5398,missing_required_measurement
49939,ESO510-043,missing_required_measurement
50066,ESO446-001,missing_required_measurement
50073,NGC5408,missing_required_measurement
50074,ESO510-051,missing_required_measurement
50121,NGC5420,missing_required_measurement
50156,PGC050156,missing_required_measurement
50166,ESO384-043,missing_required_measurement
50169,UGC08991,declared_geometry_or_width_quality
50246,IC4362,missing_required_measurement
50262,NGC5477,declared_geometry_or_width_quality
50322,ESO446-008,missing_required_measurement
50345,NGC5472,missing_required_measurement
50356,NGC5464,missing_required_measurement
50404,ESO325-055,missing_required_measurement
50420,ESO446-017,missing_required_measurement
50474,ESO446-018,missing_required_measurement
50550,PGC050550,declared_geometry_or_width_quality
50618,ESO221-030,missing_required_measurement
50675,ESO446-023,missing_required_measurement
50779,ESO097-013,missing_required_measurement
50798,ESO271-022,missing_required_measurement
50939,ESO579-009,missing_required_measurement
50967,ESO385-005,missing_required_measurement
51015,IC4390,missing_required_measurement
51059,IC0991,missing_required_measurement
51061,IC4393,missing_required_measurement
51064,ESO446-045,missing_required_measurement
51106,NGC5530,missing_required_measurement
51143,ESO385-008,missing_required_measurement
51173,IC4401,missing_required_measurement
51250,ESO511-033,missing_required_measurement
51265,ESO446-051,missing_required_measurement
51288,IC4402,missing_required_measurement
51289,ESO385-012,missing_required_measurement
51290,ESO446-053,missing_required_measurement
51349,ESO385-015,missing_required_measurement
51404,IC4407,missing_required_measurement
51406,PGC051406,missing_required_measurement
51428,NGC5592,missing_required_measurement
51445,NGC5595,missing_required_measurement
51523,PGC051523,missing_required_measurement
51526,ESO511-040,missing_required_measurement
51613,ESO001-006,missing_required_measurement
51626,ESO385-025,missing_required_measurement
51767,UGC09355,missing_required_measurement
51768,ESO511-044,missing_required_measurement
51776,ESO385-031,missing_required_measurement
53469,NGC5832,missing_required_measurement
51820,ESO385-032,missing_required_measurement
51851,ESO511-046,missing_required_measurement
51890,ESO447-017,missing_required_measurement
51948,ESO447-019,missing_required_measurement
51972,ESO222-009,missing_required_measurement
51982,PGC051982,missing_required_measurement
52033,NGC5664,missing_required_measurement
52057,NGC5612,missing_required_measurement
52090,ESO447-023,missing_required_measurement
52103,ESO512-005,missing_required_measurement
52121,PGC052121,missing_required_measurement
52324,IC4468,missing_required_measurement
52381,NGC5688,missing_required_measurement
52410,IC4472,missing_required_measurement
52411,ESO512-012,missing_required_measurement
52446,ESO386-006,missing_required_measurement
52460,PGC052460,missing_required_measurement
52473,ESO386-007,missing_required_measurement
52497,ESO272-024,missing_required_measurement
52507,NGC5729,missing_required_measurement
52514,ESO580-009,missing_required_measurement
52521,NGC5728,missing_required_measurement
52552,ESO512-016,missing_required_measurement
52620,ESO386-016,missing_required_measurement
52710,ESO580-019,missing_required_measurement
52717,ESO022-003,missing_required_measurement
52730,ESO580-022,missing_required_measurement
52774,ESO447-036,missing_required_measurement
52802,PGC052802,missing_required_measurement
52823,ESO580-028,missing_required_measurement
52824,ESO580-029,missing_required_measurement
52825,NGC5756,missing_required_measurement
52906,ESO580-037,missing_required_measurement
52914,ESO386-026,missing_required_measurement
52991,ESO580-041,missing_required_measurement
53035,ESO580-045,missing_required_measurement
53093,PGC053093,missing_required_measurement
53183,ESO580-049,missing_required_measurement
53212,PGC053212,missing_required_measurement
53216,PGC053216,missing_required_measurement
53240,UGC09650,missing_required_measurement
53245,IC1070,declared_geometry_or_width_quality
53248,UGC09580,declared_geometry_or_width_quality
53303,PGC053303,missing_required_measurement
53336,ESO580-052,missing_required_measurement
53412,ESO513-009,missing_required_measurement
53417,NGC5781,missing_required_measurement
53421,UGC09613,declared_geometry_or_width_quality
53497,ESO327-036,missing_required_measurement
53546,ESO581-010,missing_required_measurement
53562,ESO581-011,missing_required_measurement
53594,ESO386-044,missing_required_measurement
53600,NGC5815,missing_required_measurement
53608,ESO386-045,missing_required_measurement
53628,ESO386-046,missing_required_measurement
53634,PGC053634,missing_required_measurement
53645,PGC053645,missing_required_measurement
53680,ESO328-007,missing_required_measurement
53697,PGC053697,missing_required_measurement
53711,NGC5810,missing_required_measurement
53779,PGC053779,missing_required_measurement
53796,PGC053796,missing_required_measurement
53923,PGC053923,missing_required_measurement
53996,NGC5843,missing_required_measurement
53999,UGC09750,missing_required_measurement
54097,NGC5861,missing_required_measurement
54106,ESO223-012,missing_required_measurement
54216,IC4522,missing_required_measurement
54250,NGC5833,missing_required_measurement
54348,ESO581-025,missing_required_measurement
54350,UGC09784,missing_required_measurement
54364,NGC5878,missing_required_measurement
54392,ESO274-01,missing_required_measurement
54409,ESO513-028,missing_required_measurement
54491,NGC5891,missing_required_measurement
54565,ESO582-001,missing_required_measurement
54595,ESO387-020,missing_required_measurement
54611,PGC054611,missing_required_measurement
54662,ESO274-010,missing_required_measurement
54754,ESO582-004,missing_required_measurement
54755,ESO387-026,missing_required_measurement
54785,PGC054785,declared_geometry_or_width_quality
54798,ESO582-007,missing_required_measurement
54828,PGC054828,declared_geometry_or_width_quality
54877,ESO328-046,missing_required_measurement
54944,PGC054944,missing_required_measurement
54969,ESO514-014,missing_required_measurement
54999,ESO328-049,missing_required_measurement
55022,NGC5939,missing_required_measurement
55081,ESO582-012,missing_required_measurement
55179,ESO449-011,missing_required_measurement
55241,ESO514-020,missing_required_measurement
55251,ESO582-013,missing_required_measurement
55252,IC4541,missing_required_measurement
55256,ESO329-007,missing_required_measurement
55328,ESO514-022,missing_required_measurement
55345,ESO388-002,missing_required_measurement
55346,ESO582-018,missing_required_measurement
55378,UGC09950,missing_required_measurement
55406,ESO449-013,missing_required_measurement
55540,UGC09944,missing_required_measurement
55541,ESO450-002,missing_required_measurement
55594,ESO582-021,missing_required_measurement
55636,PGC055636,missing_required_measurement
55679,PGC055679,missing_required_measurement
55689,ESO515-003,missing_required_measurement
55821,UGC09977,missing_required_measurement
55887,UGC10054,missing_required_measurement
55897,ESO388-008,missing_required_measurement
55899,ESO329-016,missing_required_measurement
55904,IC1145,missing_required_measurement
55909,ESO450-011,missing_required_measurement
55920,ESO515-005,missing_required_measurement
56008,NGC6011,missing_required_measurement
56033,ESO450-014,missing_required_measurement
56068,PGC056068,missing_required_measurement
56077,IC4555,missing_required_measurement
56078,NGC5967,missing_required_measurement
56079,UGC10057,missing_required_measurement
56093,ESO388-011,missing_required_measurement
56137,ESO329-022,missing_required_measurement
56154,PGC056154,missing_required_measurement
56157,ESO515-010,missing_required_measurement
56232,UGC10125,missing_required_measurement
56269,ESO100-001,missing_required_measurement
56278,ESO330-001,missing_required_measurement
56315,ESO136-006,missing_required_measurement
56341,ESO136-008,missing_required_measurement
56343,ESO330-005,missing_required_measurement
56436,ESO389-004,missing_required_measurement
56500,ESO583-008,missing_required_measurement
56528,ESO583-009,missing_required_measurement
56562,UGC10181,missing_required_measurement
56563,PGC056563,declared_geometry_or_width_quality
56604,ESO009-001,missing_required_measurement
56670,ESO389-006,missing_required_measurement
56701,ESO451-005,missing_required_measurement
56835,ESO584-003,missing_required_measurement
56836,UGC10212,missing_required_measurement
56852,ESO584-004,missing_required_measurement
56891,ESO136-016,missing_required_measurement
56917,UGC10194,missing_required_measurement
57140,ESO451-008,missing_required_measurement
57241,PGC057241,missing_required_measurement
57268,ESO451-009,missing_required_measurement
57271,ESO516-008,missing_required_measurement
57312,ESO451-011,missing_required_measurement
57345,NGC6070,missing_required_measurement
57399,ESO451-015,missing_required_measurement
57544,ESO100-013,missing_required_measurement
57547,UGC10298,missing_required_measurement
57665,IC4596,missing_required_measurement
57722,UGC10334,missing_required_measurement
57772,IC4598,missing_required_measurement
57818,PGC057818,missing_required_measurement
57843,PGC057843,missing_required_measurement
57856,UGC10339,missing_required_measurement
57876,IC4595,missing_required_measurement
57926,UGC10369,missing_required_measurement
58052,UGC10383,missing_required_measurement
58083,ESO452-002,missing_required_measurement
58129,ESO100-023,missing_required_measurement
58178,UGC10386,missing_required_measurement
58226,ESO452-003,missing_required_measurement
58239,UGC10447,missing_required_measurement
58305,UGC10425,missing_required_measurement
58327,UGC10406,missing_required_measurement
58411,PGC058411,missing_required_measurement
58440,NGC6189,missing_required_measurement
58451,ESO452-006,missing_required_measurement
58459,ESO452-007,missing_required_measurement
58471,UGC10452,missing_required_measurement
58474,ESO452-008,missing_required_measurement
58524,UGC10460,missing_required_measurement
58582,ESO517-011,missing_required_measurement
58642,ESO101-003,missing_required_measurement
58646,UGC10475,missing_required_measurement
58661,PGC058661,missing_required_measurement
58704,UGC10495,missing_required_measurement
58792,ESO517-013,missing_required_measurement
58798,PGC058798,missing_required_measurement
58864,NGC6237,missing_required_measurement
58891,NGC6236,missing_required_measurement
58906,UGC10542,missing_required_measurement
58937,UGC10535,missing_required_measurement
58965,UGC10559,missing_required_measurement
58973,IC1231,missing_required_measurement
58974,ESO453-004,missing_required_measurement
58985,ESO179-013,missing_required_measurement
58987,ESO586-002,missing_required_measurement
59025,UGC10554,missing_required_measurement
59043,UGC10587,missing_required_measurement
59077,NGC6246,missing_required_measurement
59081,UGC10569,missing_required_measurement
59137,PGC059137,missing_required_measurement
59175,NGC6221,missing_required_measurement
59228,UGC10596,missing_required_measurement
59235,UGC10614,missing_required_measurement
59255,UGC10616,missing_required_measurement
59269,UGC10619,missing_required_measurement
59280,IC1237,missing_required_measurement
59333,UGC10641,missing_required_measurement
59451,UGC10659,missing_required_measurement
59508,UGC10680,missing_required_measurement
59527,UGC10674,missing_required_measurement
59635,ESO138-014,missing_required_measurement
59668,UGC10736,missing_required_measurement
59688,IC1242,missing_required_measurement
59737,ESO138-016,missing_required_measurement
59739,NGC6313,missing_required_measurement
59769,UGC10738,missing_required_measurement
59782,UGC10743,missing_required_measurement
59884,IC4633,missing_required_measurement
59959,IC4635,missing_required_measurement
59987,UGC10779,missing_required_measurement
59995,UGC10780,missing_required_measurement
60001,NGC6300,missing_required_measurement
60052,UGC10806,missing_required_measurement
