CID,z,Width,Width_err,band
1334321,0.80454,1.8489486015625,0.3140521836884442,r
1289555,0.56289,1.39500142578125,0.1805572773524932,r
1258940,0.42694,1.4397601640625002,0.16854941201386994,r
1254671,0.47119,1.467454556640625,0.16647966052735375,r
1255523,0.55665,1.3517316210937507,0.18244951501058623,r
1251022,0.6849,1.7632215234375002,0.23506154148824526,r
1312171,0.50151,1.4246749179687501,0.1557310779385799,r
1512101,0.57,1.56509375,0.19954939584470374,r
1368188,0.2405,1.1749012939453123,0.16249860233383157,r
1434203,0.3768,1.47602640625,0.18418536800541882,r
1644163,0.56317,1.6376648203125,0.18965382107366827,r
1370320,0.33165,1.4143579492187501,0.16429285323525086,r
1565032,0.46219,1.46047649609375,0.1629117095913236,r
1370402,0.64833,1.5465971328124999,0.2262628556312173,r
1504096,0.50709,1.31399409375,0.15859624307770087,r
1298763,0.61093,1.4794126679687503,0.23123881779143238,r
1297490,0.73743,1.4768155000000003,0.22689359652705898,r
1294806,0.52588,1.8858923125000007,0.16166869772026182,r
1891261,0.50614,1.7603011250000005,0.14508003312043868,r
1891055,0.70781,1.59573496875,0.23962865039346992,r
1892217,0.40949,1.44032259375,0.1893126226233972,r
1919042,0.34909,1.4853164707031248,0.1830930075961061,r
1774102,0.31733,1.3590111445312505,0.16521927395664301,r
1337838,0.313,1.4443,0.1580084898310726,r
1332747,0.34357,1.5377578515624994,0.16102244133983626,r
1338170,0.3878,1.3791262499999997,0.19565040991187427,r
1330533,0.36495,1.2455168749999994,0.1821045907912607,r
1335564,0.6075,1.7139340820312499,0.22692605415033043,r
1323349,0.5061,1.3501951171874995,0.15549753053324888,r
1331700,0.36123,1.5898741015625002,0.18675516765817707,r
1302564,0.5284,1.3910828124999999,0.16914822398726584,r
1275873,0.40288,1.087232000000001,0.1770237732329449,r
1329365,0.6123,1.5216081249999998,0.23902869053286258,r
1249956,0.44737,1.37782839453125,0.16153370365057218,r
1249090,0.38724,1.1314676249999993,0.18620851623291843,r
1256570,0.34601,1.15304684765625,0.1623616489824881,r
1260605,0.55594,1.7504325000000005,0.19654020920643742,r
1262550,0.29304,1.2586936249999998,0.1770246403021177,r
1256819,0.58701,1.609327328125,0.20251396183351628,r
1643063,0.57319,1.5510670156249997,0.18882168463176943,r
1578063,0.64434,1.6854485000000001,0.35684066526671804,r
1647048,0.71023,1.670146484375,0.2243079684930845,r
1310303,0.6967,2.0095290624999995,0.23160803517379253,r
1291143,0.47937,1.1259970488281241,0.16904228228450985,r
1319653,0.59613,1.693394171875,0.2180464164400657,r
1321450,0.25928,1.320276375,0.19641126386679994,r
1936171,0.47389,1.23898878125,0.16640937498300956,r
1901803,0.50383,1.6257224707031253,0.1500294218811059,r
1847216,0.48023,1.39407598828125,0.17162825866837306,r
1280780,0.68463,1.7609647968749997,0.23688705154654724,r
1335717,0.30528,1.3032404999999998,0.15657423179165253,r
1306980,0.54789,1.9174789697265622,0.28029670078310914,r
1340700,0.32657,1.3421157421875,0.16280237389390528,r
1255487,0.45131,1.5802838378906248,0.15501194524260056,r
1257602,0.52271,1.7078441748046873,0.1717839352771934,r
1247537,0.45687,1.5262989609375,0.15460064676158042,r
1260105,0.6955,1.7054345703124998,0.2280772636472372,r
1643312,0.34083,1.236732358398437,0.16127127285548093,r
1371048,0.34489,1.1369836650390628,0.16686005311733237,r
1373040,0.26262,1.2961583437500002,0.1992702306851462,r
1559051,0.70648,1.8804609687500005,0.24264798446684374,r
1598039,0.62354,1.8131643984375,0.25132962214735405,r
1367331,0.44793,1.4214883095703126,0.16720729505800117,r
1314709,0.66048,1.698748875,0.23481683494115982,r
1293832,0.81398,2.0350588125,0.25233045883254085,r
1314296,0.70561,1.8974911250000002,0.24445179795482933,r
1326367,0.55856,1.3763728593749995,0.18091332453039743,r
1302705,0.79358,1.8314133281249998,0.2356433099073189,r
1321166,0.43623,1.4227653437500005,0.1743527144814238,r
1306067,0.7228,1.8102859375,0.2379020401048787,r
1864084,0.60665,1.6753719433593754,0.23140482086793923,r
1792093,0.27761,1.3374979687500002,0.15740579184548348,r
1929034,0.60889,1.6010340917968748,0.23194115005599408,r
1782065,0.20216,1.1753931562500002,0.1609287377746312,r
1340539,0.4482,1.4663024999999998,0.16389844342400964,r
1302550,0.75391,1.841948060546875,0.23798663958114938,r
1332819,0.34234,1.3622653593749998,0.16702716402884593,r
1314581,0.57562,1.1995638203125005,0.21128680038610204,r
1339217,0.33245,1.2835241015625,0.16036802602118358,r
1336150,0.34905,1.2327866577148434,0.18300938900152733,r
1283936,0.3696,1.38993,0.18297866333757282,r
1281668,0.30791,1.3421404570312503,0.15908831936305257,r
1338762,0.42108,1.6550586015624997,0.16620094023373622,r
1330403,0.77713,1.67508386328125,0.22937980090014637,r
1336009,0.3427,1.34296224609375,0.162764424905679,r
1262252,0.45401,1.7175493125000005,0.1573404398660253,r
1531078,0.67847,2.0062961718750003,0.21526596449635635,r
1673068,0.52838,1.4143485234375,0.17166688377522046,r
1408024,0.4033,1.4805911328124999,0.18538253000805957,r
1432141,0.566,1.9880859375000008,0.19063390256713456,r
1370906,0.61963,1.2299065312499997,0.24294346899875974,r
1590133,0.69426,1.9831445664062506,0.21942601850243804,r
1430255,0.65938,1.6778535664062502,0.23386283004182318,r
1309694,0.45456,1.589788625,0.15757468783124362,r
1291408,0.34818,1.294463453125,0.17912380496549796,r
1319926,0.564,1.2588367187499998,0.18191741295881197,r
1318266,0.40726,1.2797270625000001,0.1874296107724274,r
1302719,0.64645,1.8316756250000004,0.22808355448476253,r
1317526,0.43276,1.3331384062499998,0.16462551886287058,r
1303197,0.52682,1.4886494999999997,0.16766687539840472,r
1321492,0.55583,1.3662132187499998,0.18887253485633787,r
1313177,0.6362,1.4132997070312494,0.20383948933883136,r
1299033,0.69363,1.5910859960937498,0.23088473192278236,r
1815065,0.13617,1.0158957539062499,0.17064335775813425,r
1929022,0.7542,1.5787799999999996,0.22418196914584576,r
1923415,0.36255,1.3678724609375,0.18056606203354003,r
1879263,0.463,1.5544375000000001,0.16074859001041816,r
1906545,0.5493,1.5444584375000003,0.17561315716663983,r
1314317,0.78807,1.1859933046874978,0.2943586082798018,r
1316989,0.55474,1.55231071875,0.1826524752318263,r
1334253,0.62135,1.5678327832031247,0.24236572915952082,r
1334644,0.2891,1.1035400976562497,0.1837284333302963,r
1330903,0.56544,1.6275072500000003,0.19337373300756558,r
1338940,0.77404,1.9000765332031249,0.24541215763656174,r
1338233,0.60279,1.5057460742187503,0.21559627463626824,r
1329622,0.48727,1.5622144648437502,0.16003022381996757,r
1282966,0.58072,1.5978547578125,0.20586498410807696,r
1259500,0.56288,1.7283255,0.18051966819730803,r
1249308,0.22896,1.2481624999999998,0.15095243408591788,r
1255008,0.44489,1.34950468359375,0.16874306160705094,r
1262803,0.6147,1.3816407617187503,0.2336255545842232,r
1643292,0.49292,1.6958638124999998,0.16518408907309132,r
1366482,0.32206,1.4981625234374998,0.16453336556290013,r
1501158,0.58162,1.6013902500000001,0.2048899110880519,r
1538019,0.29162,1.324036634765625,0.17557526666519035,r
1570024,0.55123,1.5906924428710936,0.18259179213879134,r
1531113,0.45817,1.3038090351562497,0.1544242231175351,r
1645195,0.52692,1.6235454062499999,0.16792237247459807,r
1431096,0.47786,1.4247494062500001,0.16666376779321618,r
1644211,0.45849,1.4694571611328127,0.15217183162660214,r
1291155,0.51213,1.6515294843750004,0.1555543974109369,r
1297377,0.61044,1.4393307499999997,0.22736603112432202,r
1297353,0.54459,1.8124798281250003,0.1591571934265925,r
1300703,0.29674,1.0769020468750008,0.18534323954346826,r
1294971,0.58877,1.58070202734375,0.20725081712672175,r
1315890,0.56815,1.6208300390625003,0.1905417761258745,r
1810306,0.64245,1.6589707373046876,0.2202715372694766,r
1366280,0.73234,1.2918113515624996,0.2406121253193352,r
1880486,0.63527,1.696592625,0.2122893987590153,r
1861474,0.691,1.9502646484375004,0.2261100075085293,r
1861164,0.435,1.51235546875,0.16184798509586937,r
1856065,0.79034,2.1120417187499996,0.35165392644677557,r
1811099,0.49058,1.6803960468750005,0.16969677024671276,r
1331883,0.62011,1.62517284375,0.2453542414990637,r
1346628,0.53253,1.4840397929687497,0.1831944845335101,r
1337267,0.45439,1.336362842773437,0.158969912366526,r
1302117,0.49349,1.2995113183593756,0.17282762125807255,r
1279420,0.25736,1.1802484687500001,0.20457680971626205,r
1317666,0.14227,1.118398341796875,0.1773932287487087,r
1334597,0.29,1.3872539062500002,0.18177462187415883,r
1289714,0.53638,1.46046122265625,0.1788126791953558,r
1257605,0.74605,1.920655,0.21601141909838353,r
1250017,0.18299,1.27402477734375,0.1529623249643244,r
1312164,0.52438,1.4990729101562499,0.2605336029305836,r
1251975,0.44765,1.6551841992187495,0.16124962299714887,r
1262746,0.23176,1.3183681250000001,0.15301398397593965,r
1449074,0.33234,1.3612247148437502,0.16530389003969953,r
1509040,0.68629,1.7564422988281252,0.22946446717747881,r
1635042,0.55948,1.5868927343749997,0.18687890172209723,r
1590044,0.63048,1.5515036249999996,0.22855100461331118,r
1533035,0.58247,1.5305452031250002,0.21091667754771445,r
1367556,0.45235,1.5609925878906252,0.16340415786873622,r
1309288,0.26838,1.3597925429687503,0.19683504251117664,r
1318661,0.34498,1.0596971328125004,0.16888488568967608,r
1315191,0.58471,1.7320385078124998,0.20577394004698132,r
1311113,0.61596,1.7668250156250003,0.24025226937295907,r
1297070,0.73135,1.6498548144531249,0.24009580842087366,r
1291254,0.35116,1.4453717421875003,0.1863629050336971,r
1299090,0.68474,1.2721103203125015,0.2308276456396403,r
1791116,0.31286,1.4513257031250006,0.16321552541600504,r
1913214,0.31721,1.1453552578124995,0.1640068564445022,r
1797044,0.46789,1.4816514687499998,0.15322643175075587,r
1770206,0.58524,1.57533225,0.20220659198149954,r
1861210,0.54285,1.5872973388671876,0.15123010558872124,r
1929216,0.33695,1.8633740625000004,0.1630437338855206,r
1341370,0.41,1.5207070312500002,0.19085223738642632,r
1333246,0.43879,1.7639228183593754,0.16617860528468031,r
1308582,0.36812,1.2494783437499997,0.18449580770891402,r
1308568,0.64442,1.6360694296875002,0.21931341190133402,r
1339227,0.82152,1.4614851875000003,0.25650735654375123,r
1278747,0.32426,1.0206113203125002,0.15921019423403396,r
1308916,0.4382,1.3382001562499997,0.16274856141326607,r
1341271,0.82656,1.645509375,0.2473939419348771,r
1249371,0.45191,1.4459549003906247,0.16272967066661956,r
1260463,0.62154,1.3523390234375006,0.25184261069656716,r
1701055,0.26446,1.2950836406250001,0.1901109670518631,r
1592028,0.32608,1.4333060000000004,0.16412474525906745,r
1299258,0.80255,1.8286024804687502,0.2259965611551958,r
1293789,0.42914,1.5541897500000001,0.1668567523153868,r
1324544,0.53027,1.59662155078125,0.1781069650985119,r
1311151,0.6783,1.4154100390624995,0.2124585588887346,r
1305946,0.648,1.3177562500000009,0.2280292654264762,r
1319821,0.30929,1.2806492812499999,0.15810731756661023,r
1883166,0.51473,1.4815952812500004,0.15749449845602706,r
1892149,0.64141,1.5824218281249998,0.22442467759627138,r
1306423,0.44739,1.2789047578124992,0.17897907419114234,r
1306626,0.4214,1.49247,0.1593960866884893,r
1333291,0.3657,1.3657,0.17857109192286838,r
1346149,0.58493,1.66912940625,0.20622993000108197,r
1338649,0.61443,1.618529138671875,0.23584694892787747,r
1336957,0.83031,1.568275384765625,0.234036657045482,r
1331887,0.78539,1.0311324667968753,0.2676190091412709,r
1260000,0.55172,1.6850709375000001,0.18304196856791505,r
1258433,0.61572,1.8618648437499998,0.24536401844290784,r
1260889,0.52993,1.9464773476562507,0.16677690601691048,r
1249395,0.55626,1.9112818125000008,0.18838790390332194,r
1250275,0.38423,1.388285361328125,0.19818871903918028,r
1255312,0.35658,1.3220031074218752,0.18561898635884563,r
1500076,0.60024,1.8240235625000003,0.22216465130290386,r
1366690,0.27223,1.0918317617187494,0.16532352970359684,r
1574062,0.55144,1.47811021875,0.18927239914036836,r
1293006,0.50562,1.5444367656250002,0.15189452052713054,r
1313230,0.21883,1.2040707304687501,0.1555490570981078,r
1293783,0.32927,1.1953045078124998,0.171357735736189,r
1318126,0.37397,1.3691396367187498,0.17502209098359783,r
1291346,0.29876,1.4139234843750006,0.18301679856011754,r
1309492,0.33403,1.3695954482421873,0.1577454090936054,r
1318460,0.36704,1.5902519999999996,0.1794647092076505,r
1305785,0.47431,1.43226912890625,0.16858084669621665,r
1322954,0.54385,1.293275908203125,0.16075514016554146,r
1945116,0.54525,1.4498791015625,0.16795953270599598,r
1835110,0.34598,1.4931965625,0.16044366335166826,r
1946322,0.59098,1.7326766562500002,0.20849028484264442,r
1900124,0.68669,1.7934258515625,0.32656949160648846,r
1833321,0.62542,1.6710555712890627,0.22848160055022573,r
1336384,0.58439,1.516001291015625,0.20481686855446013,r
1254356,0.35238,1.3391731640625,0.19399297197889714,r
1258330,0.52595,1.7977598437500009,0.16129047668588192,r
1264039,0.42517,1.4763870468750002,0.1704044635392649,r
1248243,0.32489,1.5334566679687502,0.16124354891250847,r
1265169,0.68453,1.62991437890625,0.2353991095408859,r
1261259,0.52786,1.6890014843749999,0.168739897541919,r
1265426,0.4208,1.3786200000000002,0.15537937138818722,r
1595127,0.56799,1.55145260546875,0.19465126732759544,r
1574104,0.27399,1.3053420976562502,0.16287152519175158,r
1644061,0.61349,1.46915827734375,0.23766580666094425,r
1625059,0.59391,1.3560687421874997,0.19363470622721302,r
1547071,0.29961,1.348345375,0.18191218596539316,r
1551083,0.80373,1.75934133203125,0.23276778801102568,r
1291159,0.54102,1.3688591718750003,0.17101368843086606,r
1312274,0.42551,1.34977978125,0.17184383339849854,r
1303118,0.58967,1.7191411699218748,0.20646711535220733,r
1308326,0.32717,1.4204866406249999,0.16338271044259245,r
1313057,0.33809,1.4546501835937504,0.16274584654628912,r
1315947,0.73849,1.6923113593749999,0.2232572603585976,r
1315296,0.41363,1.7847078749999994,0.18154360371463815,r
1321338,0.31153,1.511589556640625,0.1596657951556423,r
1297742,0.46364,1.6597448906250007,0.15727477494657832,r
1293319,0.2979,1.5475936523437503,0.18854988139424894,r
1303663,0.81961,1.9139667294921876,0.26006498681454054,r
1299758,0.47293,1.3762689687499998,0.15971616482173803,r
1847165,0.3885,1.6306739257812497,0.19253008940264185,r
1871017,0.3377,1.41999990234375,0.1624307495942953,r
1776329,0.42548,1.2280844296874998,0.17478874855503193,r
1925122,0.38377,1.3118788242187498,0.19608488815935282,r
1898108,0.51325,1.410100732421875,0.14559492932279672,r
1334742,0.52919,1.46706665625,0.16637023117736732,r
1336008,0.43867,1.5347686601562502,0.1638704689426965,r
1281119,0.19947,1.2585064140625002,0.1576525209201493,r
1328103,0.57589,1.5500355546875,0.19741002852212547,r
1337703,0.53281,1.4364106210937497,0.182396909246254,r
1257129,0.58932,1.6296738281249998,0.2022791958779677,r
1256807,0.62074,1.7100073203125,0.24542912395244243,r
1255142,0.5779,1.9773059375000002,0.20776673656035968,r
1255974,0.34358,1.3506652851562502,0.16497950461426297,r
1256701,0.43749,1.4346824023437499,0.16106546168767935,r
1257839,0.64538,1.68394359375,0.22772668342730595,r
1703072,0.49475,1.438696875,0.16971554453201965,r
1366175,0.40561,1.0503640351562495,0.19029406316795716,r
1504139,0.55708,1.6601757265625001,0.1859640666624572,r
1560034,0.26982,1.314462109375,0.1825567024423972,r
1432017,0.34627,1.212300358398437,0.166830704829098,r
1472020,0.53169,1.6453701171875001,0.17840518526833504,r
1579110,0.62336,1.7048450625,0.2510044429586351,r
1432078,0.54586,1.9226633749999997,0.22876452427461966,r
1303215,0.32917,1.584619859375,0.1702835071512326,r
1292332,0.27358,1.2840273359374998,0.16309763874351124,r
1314047,0.45813,1.2963687031250002,0.155097449927229,r
1299190,0.69974,1.9168552265625007,0.2328197139469095,r
1301936,0.34351,1.4810098515625,0.16176685012344535,r
1301397,0.61076,1.571120203125,0.22858119907748486,r
1300912,0.33834,1.336640935546875,0.163194819899492,r
1879187,0.59271,1.4138412011718744,0.21632122373021123,r
1876287,0.56558,1.3986255703125003,0.1962592939162264,r
1876308,0.4225,1.3630439453124996,0.16680817329017134,r
1891030,0.61497,1.4477953710937501,0.24028494155406122,r
1909375,0.33805,1.425598193359375,0.1638531854785704,r
1910065,0.57988,1.58975425,0.23089907134887377,r
1281691,0.57935,1.5398662500000002,0.20723874993030347,r
1283272,0.38405,1.3095762158203126,0.1928639484940354,r
1335472,0.50705,1.5931461181640627,0.15337927417329927,r
1342906,0.498,1.3938421875,0.1593126811125351,r
1251114,0.62692,1.7413128125000004,0.2409997197707817,r
1253997,0.59134,1.5117729999999998,0.20877051034525865,r
1265260,0.6044,1.4289187499999996,0.22681306462552156,r
1264049,0.54508,1.7370079062500003,0.16334985928307422,r
1250823,0.66553,1.584855890625,0.21876877689857668,r
1257609,0.3344,1.4636700000000002,0.15956539114412335,r
1246314,0.38388,1.56727112890625,0.18919375338105499,r
1250578,0.27962,1.311485537109375,0.161652866289606,r
1248677,0.35067,1.5669882421875,0.18220222677863043,r
1256764,0.55774,1.6660516093750002,0.1864893142794886,r
1253131,0.40448,1.2333090000000004,0.2291484777132601,r
1536026,0.44236,1.5327892109375,0.16353723717601992,r
1562077,0.47898,1.6852283828125,0.16913148431646344,r
1294341,0.36897,1.415760966796875,0.1812200815224137,r
1311631,0.64177,1.7838215839843747,0.22017900496722967,r
1303466,0.65333,1.6365383671875,0.22104778749581788,r
1292227,0.29279,1.1837108437500001,0.17508147397863552,r
1297157,0.54947,1.8781271132812503,0.17626827350325996,r
1302055,0.54383,1.2712475156250003,0.21229442842840401,r
1291511,0.37325,1.304855712890625,0.1653123900155541,r
1309323,0.48362,1.47202921875,0.15945184334875226,r
1303699,0.79621,1.8326955156249998,0.22784224843159265,r
1311590,0.5604,1.7185733593749999,0.18077371279969523,r
1311001,0.63159,1.8788778593750006,0.22823402286392305,r
1900662,0.44894,1.7340585644531261,0.16993317918580428,r
1915067,0.45804,1.4534836249999998,0.15878978883825928,r
1902212,0.28219,1.2676651914062498,0.16299143075084896,r
1876602,0.73117,1.9908454999999998,0.27499370646151483,r
1332614,0.51917,1.440837796875,0.1644819716360643,r
1254150,0.70484,2.0398144218749996,0.23444352545517588,r
1255545,0.60314,1.7412229570312503,0.2171918079269619,r
1258249,0.62237,1.3593686132812497,0.23632813402369843,r
1250034,0.16167,1.1063091640625,0.15532990758947374,r
1264068,0.33147,1.3222381279296873,0.16713889325074,r
1253243,0.57842,1.3173024726562508,0.1990087409156665,r
1260050,0.27372,1.2349113437500001,0.16620235237652056,r
1257695,0.18472,1.1935128437500002,0.15334565468444442,r
1420185,0.64519,1.730020109375,0.22657903083606687,r
1430136,0.41337,1.4912157695312502,0.18466445369092893,r
1440057,0.51352,1.5028780624999998,0.1496768397055982,r
1473025,0.64709,1.7883150996093753,0.226161477928711,r
1368143,0.42463,1.515895359375,0.17036842524432608,r
1409129,0.79436,2.1952873124999996,0.24598888784102066,r
1575072,0.59156,1.9123588125000004,0.20867238901137491,r
1320501,0.33781,1.2813711406250001,0.16492916908497718,r
1320009,0.69229,1.6909678984374998,0.23316023424837626,r
1302027,0.74959,1.5636960625,0.2844321345341089,r
1316626,0.61667,1.7669697890625,0.24230515191322902,r
1929024,0.31613,1.4392601308593753,0.16191399660692155,r
1899442,0.432,1.2910374999999994,0.16487812816567102,r
1880545,0.55227,1.5231649375,0.1907034907113995,r
1776304,0.45517,1.38980103515625,0.1509420329230555,r
1899065,0.54877,1.6219735820312497,0.1804873405265382,r
1839117,0.608,1.7083429687500007,0.23403650674393003,r
1334620,0.1972,1.1972,0.15936501904201567,r
1307277,0.41216,1.4416719375000002,0.18350192798600956,r
1281135,0.65254,1.6205865898437501,0.22404518929554382,r
1308529,0.72352,1.7699742500000002,0.23600577570725936,r
1258309,0.47736,1.8651670000000002,0.1617738676618481,r
1249137,0.22397,1.2679564218750001,0.15632852851350146,r
1287883,0.65842,1.3688443203125007,0.22736091940256511,r
1259352,0.22034,1.1440687499999997,0.16199629826606093,r
1641368,0.60833,1.5731477812499997,0.2271544408589621,r
1646094,0.59293,1.843380908203126,0.3983589790131588,r
1595028,0.46641,1.6250085424804692,0.15292494645316812,r
1484053,0.46427,1.5054525937499998,0.15636566341407312,r
1319058,0.66951,1.5335362363281253,0.21009168299227102,r
1309551,0.65259,1.65259,0.2870135376231692,r
1320447,0.58009,1.264071999999999,0.20271516203360182,r
1322819,0.33807,1.4039281328125,0.1634007815898963,r
1312897,0.28683,1.2157024824218747,0.17484007198226562,r
1305219,0.61748,1.8310379062500004,0.24238669496087079,r
1936215,0.61124,1.7522235,0.2341993710379126,r
1904287,0.69973,1.6333342968749998,0.23286378080953699,r
1849276,0.61542,1.7372075234375004,0.23910495669351253,r
1915184,0.52582,1.7236997812500006,0.1619018023820558,r
1338128,0.3128,1.3169024999999999,0.1610860670663953,r
1327978,0.20786,1.26636571875,0.16334952057557495,r
1291788,0.3845,1.3201423828125003,0.19432035475530046,r
1336662,0.182,1.3000845703125004,0.15942669010068292,r
1273127,0.19024,1.0953927499999996,0.15383459159413737,r
1250950,0.70234,1.7216243203125003,0.24217415681744298,r
1262135,0.38378,1.3429693007812498,0.19312246314196854,r
1262084,0.45416,1.52232375,0.1638631300302184,r
1264499,0.44958,1.3499213750000003,0.1586647197704497,r
1257356,0.33307,1.3351529218749998,0.1603406001267638,r
1260568,0.53864,1.22212191796875,0.17488807979147722,r
1250397,0.64442,1.63317884765625,0.22296977920920355,r
1367571,0.43428,1.4376415937500002,0.16274243385739914,r
1408068,0.42828,1.4402753203125003,0.1675687292862922,r
1575019,0.65338,1.5634451699218745,0.22470269764339854,r
1432102,0.71926,1.805223,0.22445592206717602,r
1371126,0.21648,1.1017222187500004,0.1536443062475078,r
1400026,0.71027,1.6401222070312498,0.21140881422821253,r
1547086,0.27627,1.3161534375,0.15759255971346378,r
1548070,0.67716,1.4406542343750002,0.21303365824330825,r
1298079,0.26136,1.26136,0.19891424583133438,r
1310432,0.29574,1.343191416015625,0.17955525810755235,r
1290007,0.4317,1.4384110937499999,0.16504790941528846,r
1310396,0.32358,1.4440464609374999,0.16268044713037993,r
1310485,0.43429,1.7592463281250001,0.1615223041884887,r
1848092,0.58883,1.56338389453125,0.21254441305272295,r
1900856,0.72477,1.6061920625000001,0.23498783191034076,r
1345458,0.56932,1.55092953125,0.19336892613140938,r
1332709,0.69431,1.786967578125,0.23223045632179026,r
1329168,0.67717,1.6837214453125,0.21402739315354766,r
1343533,0.36947,1.3009965,0.18977395275838777,r
1256823,0.44199,1.6622314414062505,0.16626749091198562,r
1249304,0.63802,1.7659903125,0.20760861796274582,r
1254670,0.5055,1.3355431640625004,0.15465169432537323,r
1466032,0.57717,1.5845629843749998,0.1983477625068843,r
1549078,0.60616,1.7441893750000002,0.23144592148393203,r
1488029,0.47938,1.6016022148437496,0.16736208320374427,r
1636043,0.54055,1.6681267968750002,0.1667519921910578,r
1620051,0.38353,1.32029835546875,0.1893153095379073,r
1574019,0.60551,1.7033457656250004,0.21914810083809355,r
1701088,0.72463,1.9375140156250001,0.2423969336215434,r
1435033,0.58096,1.4704163125000003,0.2346127677033589,r
1315795,0.37862,1.2534133007812498,0.18268503731867072,r
1295249,0.53309,1.4228991562500002,0.1807689594430874,r
1290043,0.73556,1.771491515625,0.246013485919981,r
1305350,0.49382,1.7908334296875004,0.22503502988478713,r
1324562,0.35349,1.4021310468750003,0.19006097158068966,r
1295285,0.52634,1.6628758828124999,0.16390154949427932,r
1316831,0.43966,1.4897106796875001,0.16459578801239386,r
1864046,0.74939,1.7411897343749998,0.23454580867804556,r
1880304,0.44469,1.4593626328125002,0.1673731730428939,r
1861451,0.7819,1.8320159375000005,0.2809680733712043,r
1923060,0.38361,1.400905125,0.1905715998181363,r
1898252,0.74631,1.6126081406249995,0.2129410948656558,r
1904293,0.44682,1.4855337382812501,0.16502729229922083,r
1338266,0.6498,1.5569987499999995,0.22748655791182337,r
1339327,0.77378,2.06201925,0.346150416077672,r
1341857,0.50373,1.4466058818359375,0.15081197491535142,r
1280807,0.73965,1.8048868750000004,0.22072484593023234,r
1263090,0.65341,1.6282213320312504,0.22636455382953757,r
1251645,0.7682,1.7688907031249999,0.22167390555011465,r
1261173,0.47431,1.4938906796875,0.16699627354868493,r
1251126,0.59845,1.5472496484375,0.20775048905877574,r
1250665,0.29564,1.0268959218749996,0.18021554718952312,r
1259615,0.32116,1.286582765625,0.15818223300328743,r
1596033,0.47043,1.3650300371093746,0.1480338549741375,r
1536021,0.53524,1.3901118437500002,0.17411613955180316,r
1569050,0.33086,1.4322341015625,0.1627761022263086,r
1551020,0.46394,1.5074007187499998,0.15105300190452717,r
1531033,0.61002,1.579360439453125,0.23155921702562057,r
1300160,0.41029,1.53424126953125,0.18725839832822025,r
1295079,0.54562,2.1843957656249997,0.31062409738633523,r
1299785,0.38182,1.331081296875,0.18030068667540655,r
1320126,0.52795,1.55480849609375,0.16481146087365922,r
1896254,0.55339,1.6134625039062502,0.18622197711074615,r
1833564,0.65526,1.9126012031250004,0.22975205079415653,r
1912110,0.53873,1.7842656269531254,0.2030377256137392,r
1901115,0.29979,1.17234965234375,0.17821052634256185,r
1306360,0.45534,1.1642720000000009,0.15711673692708478,r
1342810,0.70232,1.4403223124999998,0.23518714667069907,r
1282114,0.21881,1.13120803125,0.15733283187894262,r
1338485,0.58582,1.7890031875000003,0.2036350805918175,r
1319066,0.33449,1.4197201230468752,0.16176156229632357,r
1256432,0.51183,1.6804344785156253,0.15554396564110456,r
1253119,0.3201,1.1878321679687498,0.15768810573352235,r
1255382,0.58171,1.6743883203125,0.20323295322637364,r
1251536,0.52851,1.4556669453125002,0.16667738911729524,r
1261233,0.53225,1.43229462890625,0.18434905946015614,r
1261236,0.5985,1.6603169921875,0.20329366894954287,r
1260556,0.27487,1.3184446582031248,0.16337103728867605,r
1264948,0.50502,1.781332265625001,0.1492057473311196,r
1253475,0.45532,1.6355295468750004,0.24515624974036165,r
1261193,0.19293,1.3418132558593758,0.1586143741633189,r
1434262,0.79106,1.847030625,0.2701021322609859,r
1450127,0.60139,1.3374108671874996,0.21615660801105138,r
1290176,0.79602,1.7872503710937497,0.2369969588205277,r
1313026,0.53752,1.5158986250000002,0.17923324822180664,r
1302353,0.57305,1.5632184374999998,0.190997872022226,r
1289913,0.38598,1.4728744492187498,0.18906605117160566,r
1303140,0.49718,1.42933903125,0.1643075617575892,r
1305835,0.34291,1.0114446655273441,0.15893263030860366,r
1313434,0.69194,1.8426284062500002,0.22749526401820525,r
1948209,0.37996,1.4532703750000002,0.17583728440527843,r
1880513,0.64577,1.8514912499999998,0.21744958556465757,r
1923155,0.39257,1.5284271708984376,0.1739703960930402,r
1879426,0.2299,1.3557725781249998,0.15652696656560772,r
1340132,0.61054,1.4671012812499993,0.23307386105710848,r
1306991,0.42306,1.2921495976562503,0.1776124057896125,r
1336687,0.2348,1.3245159375,0.16620107732609213,r
1279500,0.23568,1.31291,0.16456465142035534,r
1341423,0.59825,1.4584031249999998,0.2019281607141776,r
1340706,0.29425,1.36300703125,0.17831546075894894,r
1283923,0.14715,0.9630906787109375,0.16613609741911006,r
1343337,0.33947,1.3441790742187498,0.16184651677481984,r
1314554,0.35253,1.2723556142578123,0.18953643817888302,r
1261579,0.3232,1.3131209375,0.1692956874561231,r
1257533,0.23003,1.262942912109375,0.15279644968074768,r
1254762,0.39875,1.4525690917968748,0.18702668507115683,r
1594042,0.62112,1.298795750000001,0.24792009558899297,r
1699061,0.53629,1.2122288281250002,0.18928920831767448,r
1642117,0.81384,1.791167,0.3419781726925191,r
1531108,0.345,1.41225,0.16676848857297855,r
1487043,0.69363,1.8246216953125003,0.22935727534750727,r
1643338,0.56915,1.4637227343750001,0.1940493368403298,r
