CID,z,width,bands,err
1367556,0.45235,1.4731518880208334,3,0.09746177340559255
1367571,0.43428,1.4515548567708334,3,0.10245790121307491
1368111,0.55205,1.5453810351562502,3,0.10768691439446654
1368131,0.308,1.2530422851562502,4,0.08248216389627402
1368133,0.2772,1.2917930078125002,4,0.07468373358785821
1368143,0.42463,1.5465953938802086,3,0.10078892601015636
1368188,0.2405,1.194178106689453,4,0.07267658742437788
1368482,0.50967,1.4790048281249997,3,0.12441873528882068
1368530,0.34336,1.5427650000000006,4,0.13212136183039982
1370113,0.65674,1.5456435026041666,3,0.1354719998326275
1370135,0.51724,1.5863356627604166,3,0.1237022765435825
1370181,0.69446,1.6086889941406248,3,0.13442051882494774
1370247,0.67022,1.7523174023437502,3,0.16178771158191427
1370308,0.62927,1.5667403994140623,3,0.12765464275810462
1370320,0.33165,1.4117570703125002,3,0.0839458632671785
1370391,0.65749,1.7770537317708337,3,0.1372910357820624
1370402,0.64833,1.6047072041015624,3,0.13481511876466895
1370441,0.93806,2.3000267724609382,2,0.18808025302263146
1370806,0.5895,1.3837756510416666,3,0.15721033663795733
1370898,0.65193,1.6751602656250002,3,0.13458266684209863
1370906,0.61963,1.2299065312499997,3,0.14130021560565764
1370944,0.51057,1.4521042535807291,3,0.10221295186556802
1371022,0.29178,1.465993689453125,4,0.07813010788641316
1371046,0.07411,1.0192506708984375,3,0.06458740735611619
1371048,0.34489,1.1532037739257814,4,0.08413973546430858
1371111,0.885,1.9674687500000003,2,0.1517134985404939
1371126,0.21648,1.1316590312500003,4,0.07049015621809589
1371206,0.52839,1.335749177083333,3,0.1085995411171371
1372115,0.89915,1.8080872412109374,2,0.1627218699980855
1373028,0.25617,1.0933831259765623,2,0.13506674135812508
1373040,0.26262,1.3214970556640626,4,0.07925631228605388
1373042,0.2382,1.0122647753906244,4,0.07278100358924341
1373123,0.7002,1.64839703125,3,0.17997401323015808
1375087,0.63016,1.655525119791667,3,0.12298618679388666
1376168,0.49348,1.3922617265624997,3,0.11504676315982693
1380167,0.75399,1.7920730511067706,3,0.12600476003233688
1385052,0.8025,1.8714432779947918,3,0.13038217600639565
1385187,0.52319,1.8206880468749997,3,0.10759415199054605
1386047,0.493,1.4162115885416664,3,0.0983719616131981
1387101,0.482,1.4548878906249998,3,0.12702367986333835
1387162,0.61809,1.595862331380208,3,0.12648987436787854
1387174,0.699,1.8744305989583332,3,0.19725553258034842
1389074,0.5039,1.56391892578125,3,0.09349949674607592
1389177,0.44945,1.4237118823242187,3,0.10992869022059264
1389210,0.54921,1.474371860677083,3,0.11488066295747183
1390173,0.65938,1.7570954433593753,3,0.14494654232778942
1390343,0.8927,1.6964987255859378,2,0.15757194300169416
1391191,0.65126,1.6652892597656248,3,0.14402481748444582
1392367,0.59463,1.4288341595052076,3,0.12910072184648427
1392400,0.45258,1.4651576783854168,3,0.09615123909906788
1395159,0.95845,1.85517236328125,2,0.22079734938249224
1400026,0.71027,1.67263515234375,3,0.11698470140680317
1403033,0.47539,1.4420592493489581,3,0.12244538118557947
1408024,0.4033,1.5043449088541667,3,0.11816746073910223
1408068,0.42828,1.4423675273437502,2,0.13277351291692147
1409129,0.79436,2.17145596875,3,0.13069422731577687
1411114,0.83777,1.9891228027343744,3,0.14875377240309845
1413048,0.61185,1.388751490885416,3,0.1681072478139064
1420185,0.64519,1.7001367753906251,3,0.1322275170336852
1430116,1.02222,2.3231832109374992,2,0.2443985829087739
1430136,0.41337,1.4780114339192707,3,0.10081156390072098
1430255,0.65938,1.6971103688151041,3,0.20449045466211047
1431064,0.39596,1.3305243750000002,3,0.1060916589325628
1431072,0.42373,1.290626075520833,3,0.13213344556054815
1431096,0.47786,1.3902563847656253,3,0.10419463970683844
1431108,0.61115,1.7745726367187504,3,0.12146880573758974
1431163,0.36812,1.4051955175781248,4,0.08315278670323285
1432017,0.34627,1.0799741127929678,4,0.08530655873794599
1432026,0.15055,0.9249343359375003,3,0.08289071583382747
1432027,0.35088,1.376604765625,4,0.08697072328362983
1432078,0.54586,2.045647809895833,3,0.64217219720775
1432102,0.71926,1.81865471875,2,0.16604839965932866
1432141,0.566,2.1901570312500014,3,0.24128191848752667
1433040,0.72012,1.685851984375,3,0.17593170564574334
1433108,0.68403,1.7786470501302085,3,0.17386661769726228
1433114,0.68506,1.8662917135416668,3,0.1368208528188906
1433226,0.5975,1.462658935546875,3,0.40729431018582446
1434203,0.3768,1.5082279296875,4,0.08596180254591372
1434248,0.23835,1.1747092102050782,4,0.07285644103358094
1434258,0.6626,1.896159580078125,3,0.13311966372497583
1434262,0.79106,1.872683828125,3,0.1362505550959294
1435033,0.58096,1.4183352083333336,3,0.1629928554842585
1435067,0.39235,1.1589092879231757,3,0.10410547237500682
1435094,1.01778,2.10408738671875,2,0.21853318039264424
1439028,0.5555,1.5793996093749998,3,0.10779495150822399
1440057,0.51352,1.48994515234375,3,0.09599493581189561
1442085,0.63476,1.4331289570312498,3,0.12130322147296431
1443078,0.61215,1.731959194335938,3,0.1215087472580414
1444028,0.55484,1.5038218125,3,0.10610192630180353
1447133,0.36593,1.2042593789062497,2,0.116465891906676
1447146,1.00089,2.0180851484375,2,0.22492832529479956
1448122,0.57752,1.5979579218750002,3,0.11521428540257848
1449074,0.33234,1.3433344072265627,4,0.08063718800626879
1449102,0.69896,1.676285078125,3,0.1325774508333373
1449115,0.86746,2.2849029628906257,2,0.16794315298580795
1450026,0.35926,1.399480291015625,4,0.08650631321276848
1450127,0.60139,1.433848741536458,3,0.12198420416759714
1450148,0.44845,1.540864127604167,3,0.1006198753153733
1452059,0.5655,1.3680798502604166,3,0.1512742162655007
1456020,0.8834,1.6757477929687496,2,0.17530596339776452
1466032,0.57717,1.597192666015625,2,0.14386104017452775
1469040,0.32764,1.3538297734375,4,0.07673269368623548
1470063,0.53605,1.8594605273437501,2,0.18318009329191187
1472020,0.53169,1.6535471080729167,3,0.15327463012615938
1473025,0.64709,1.782095619140625,3,0.13307766642642388
1473027,0.50617,1.5343616585286457,3,0.0958814969743791
1474020,0.54211,1.5980817659505206,3,0.11677835763924038
1479069,0.17353,1.3196673377278645,3,0.08453514151844448
1479130,0.8639,1.7553241845703125,2,0.17075670986534103
1480038,0.3353,1.4317636889648435,4,0.08651226680970664
1484053,0.46427,1.574948220703125,3,0.10411552329572604
1487043,0.69363,1.8546130598958335,3,0.13576590583162204
1487055,0.58308,1.3507712552083333,3,0.124845185874827
1488029,0.47938,1.6069957877604164,3,0.10210735676623744
1488098,0.75217,1.747264836588542,3,0.12843802803946341
1490034,0.53058,1.7784522493489583,3,0.12055897273795922
1495047,0.41152,1.4093144999999998,3,0.09754147219354338
1500031,0.36704,1.4106945,4,0.0838535459751297
1500076,0.60024,1.6666562109375,3,0.14274538043611382
1500086,0.64266,1.3986137682291666,3,0.1294149229722767
1501097,0.43707,1.824218154947917,3,0.11619889484932516
1501131,0.85389,2.0247954843750002,2,0.21512553109717672
1501158,0.58162,1.4104837734374995,2,0.14802605813749725
1502029,0.51921,1.5581793190104165,3,0.10299563881323286
1502065,0.27405,1.4306934521484376,4,0.07433105060514589
1502132,0.80326,1.8901358072916665,3,0.13130807763058308
1503024,0.27798,1.1129907851562493,2,0.0862633984810512
1504096,0.50709,1.362905836263021,3,0.14092282240326817
1504139,0.55708,1.669501986979167,3,0.10851847107690404
1508029,0.8535,1.7394663085937498,2,0.14147361326233437
1509040,0.68629,1.7022087532552084,3,0.17956181893881537
1511024,0.3728,1.3414293750000004,3,0.12088619167336691
1512067,0.45444,1.2373155911458336,3,0.10263892412035334
1512101,0.57,1.541073567708333,3,0.11124469164908236
1514043,0.52831,1.3803295932617192,2,0.1382742357828632
1514059,0.5248,1.7247314583333333,3,0.1572794382748832
1516019,0.42539,1.2893469179687498,3,0.10191832315556577
1519027,0.51525,1.4380077636718747,3,0.10869988797446699
1519038,0.11992,1.104171125,1,0.11848277742405318
1528034,0.64009,1.4804588444010418,3,0.147613415000787
1531033,0.61002,1.470348668619791,3,0.1545691194207492
1531078,0.67847,1.857135263671875,3,0.13117024483758458
1531089,0.29241,1.2175663349609376,4,0.07728106317472523
1531108,0.345,1.3641603393554687,4,0.08439446395771415
1531112,0.33582,1.2985761904296873,4,0.08018077417037622
1531113,0.45817,1.3566866842447916,3,0.10596387242551836
1531145,0.45793,1.42660728515625,2,0.12290790858493068
1532056,0.47379,1.5498782467447916,3,0.10446383530224103
1532057,0.50504,1.6043961562500002,3,0.0964539539602729
1533035,0.58247,1.5278665429687501,3,0.1319975198099186
1533036,0.65446,1.6164645074869792,3,0.151964034111908
1534078,0.61356,1.5883481250000002,3,0.12441708843644127
1535064,0.8022,1.7927548763020835,3,0.13713737773799975
1536021,0.53524,1.4868639479166668,3,0.11813027204764458
1536026,0.44236,1.5202061223958332,3,0.103717970749284
1536028,0.45221,1.3504323916015621,3,0.09273575939703309
1536112,0.75956,1.7751394375,3,0.13380387278093422
1537020,0.40697,1.4451212373046876,3,0.1106305976707368
1537077,0.74518,1.6572392890625,3,0.1280793387291035
1538019,0.29162,1.4511489448242183,4,0.09238631004886827
1547048,0.54579,1.4853572594401039,3,0.1249252376704764
1547071,0.29961,1.3512009633789064,4,0.07918308014282652
1547086,0.27627,1.3295517797851564,4,0.07384874699941925
1548070,0.67716,1.4267324960937504,3,0.12275958956904565
1549078,0.60616,1.6804030729166672,3,0.18357844073839716
1550021,0.20676,1.1724074082031253,4,0.06870084785287886
1550103,0.53223,1.8388256318359373,2,0.17707720029483165
1551020,0.46394,1.5785009296874997,3,0.1051082505759146
1551083,0.80373,1.7140132213541666,3,0.12981208891541304
1551108,0.868,1.8658109374999996,2,0.1574085885115168
1552028,0.453,1.5201397623697916,3,0.09549595992905126
1552143,0.76058,1.731695484375,3,0.21265285975661266
1555053,0.73139,1.743112953125,3,0.1584016734663062
1559048,0.98157,2.0088552900390626,2,0.2318040215584831
1559051,0.70648,2.0302223645833344,3,0.12533908385026685
1559124,0.65311,1.594078044596354,3,0.13707473611823903
1559147,0.6336,1.820570625,3,0.12210380148289723
1559178,0.43651,1.3729145052083327,3,0.1410354353999634
1560034,0.26982,1.2678979091796874,4,0.07625342175717578
1560099,0.68072,1.6899114375000002,2,0.15120331464697143
1562077,0.47898,1.6877318645833335,3,0.10300743469736301
1562098,0.57747,1.61629055078125,3,0.11510050478373629
1563063,0.71612,1.8501360117187502,3,0.14405869959199671
1564017,0.65916,1.723322828125,3,0.13690109991091573
1565032,0.46219,1.5135951171875002,3,0.10038467160360394
1566028,0.32165,1.3756646997070312,4,0.07670659242795914
1567044,0.42324,1.2869388255208332,3,0.09761482118175256
1569050,0.33086,1.3916844609374999,4,0.08287339696878457
1570024,0.55123,1.592055828613281,3,0.10679042121541858
1574017,0.53399,1.6036487255859377,3,0.127884252299015
1574019,0.60551,1.65672744140625,3,0.11658111176964914
1574028,0.65712,1.4725819947916665,3,0.1358059616005247
1574062,0.55144,1.5637626354166667,3,0.11660058840714747
1574104,0.27399,1.28145478515625,3,0.08040187901011252
1575019,0.65338,1.528353901692708,3,0.13501204622056542
1575072,0.59156,1.7858422265625002,3,0.12033193787807278
1576034,0.768,1.8132359375,3,0.37548282982424785
1578063,0.64434,1.8100586406250005,3,0.1983628786429277
1578103,0.16092,1.1243011367187499,3,0.08076520668813421
1579110,0.62336,1.70701165625,3,0.17774267973904148
1579146,0.80472,1.8162344895833336,3,0.13321241832202652
1581017,0.83888,1.9897256250000002,2,0.13960737551992383
1581048,0.40244,1.4752554882812499,3,0.10249847261115765
1588019,0.68831,1.8069643388671874,3,0.13988173700666737
1590044,0.63048,1.563817145833333,3,0.12343319028250294
1590122,0.78017,1.8003359882812502,3,0.15920967611403214
1590133,0.69426,2.177940345052084,3,0.17891357153739149
1592028,0.32608,1.3638940000000002,4,0.07743132638005769
1592067,0.69314,1.66018108984375,3,0.13460071354551242
1593067,0.34822,1.445156228027344,4,0.09013271111126998
1594042,0.62112,1.3988492500000003,3,0.12856850143054158
1595028,0.46641,1.5385609998372398,3,0.1254477314391488
1595110,0.59325,1.6080829915364585,3,0.2784152402918593
1595118,0.91014,1.6244117827148425,2,0.15958717124449448
1595127,0.56799,1.5592619306640623,3,0.1085355052699724
1596033,0.47043,1.4892890305989583,3,0.16284917887031916
1598039,0.62354,1.676759556640625,3,0.12783385793255023
1599030,0.36872,1.4001310546875,4,0.0815640285518577
1600036,0.8153,1.5514551269531243,3,0.1492842563446612
1602033,0.61096,1.7158402083333335,3,0.12216965439843831
1617030,0.73681,1.4823944726562495,3,0.12738184668009842
1617068,0.9323,1.8066250195312505,2,0.16629504737820622
1618036,0.39319,1.2770908333333333,3,0.10284997983101431
1618042,0.4295,1.42214775390625,3,0.10184094949791574
1620051,0.38353,1.3231807096354167,3,0.09621264761436461
1625037,0.31956,1.3342504140625002,4,0.07894267768907967
1625059,0.59391,1.4814231223958332,3,0.3311768821280995
1632070,0.42627,1.7325094830729162,3,0.20542340508661394
1634024,0.5776,1.4832110416666662,3,0.1137864603862936
1635042,0.55948,1.6731920833333334,3,0.11181508232714689
1636043,0.54055,1.77644671875,3,0.1450173309322115
1636093,0.47891,1.9048668906250004,3,0.3039336102618554
1638030,0.37235,1.32499677734375,3,0.08985457484683335
1639025,0.6631,1.7616300130208333,3,0.133107654724771
1641173,0.4448,1.5080099999999999,2,0.12190418484163952
1641279,0.2249,1.3317597656249998,3,0.0783046299162224
1641288,0.54642,1.4517823177083338,3,0.15502525132589998
1641368,0.60833,1.6247693105468748,3,0.11868457206859116
1642117,0.81384,1.8542262812499999,3,0.1748138819440418
1642138,0.66033,1.7184847877604164,3,0.13385542113662638
1642158,0.68826,1.8025692708333334,3,0.1744683904822274
1642178,0.6874,1.5618886393229163,3,0.13848814110689855
1643063,0.57319,1.468182640136718,2,0.1458100972279086
1643213,0.6559,1.7927058007812502,3,0.13549869400636314
1643292,0.49292,1.63910175,3,0.10844328827116657
1643312,0.34083,1.253001706787109,4,0.08067777716582199
1643313,0.39093,1.4621970514322917,3,0.10708536421441554
1643338,0.56915,1.47863783203125,3,0.1092337911134486
1644061,0.61349,1.47293989453125,3,0.12342832491050305
1644163,0.56317,1.4930512415364585,3,0.15478347928072742
1644180,0.6122,1.73647375,3,0.12191468350317243
1644211,0.45849,1.4070725302734377,3,0.11272005603308606
1644213,0.54622,1.492867356770833,3,0.14369691008420662
1644290,0.53786,1.6530993789062502,3,0.1345564866952422
1645092,0.51459,1.2201521263020834,3,0.1609626261671623
1645125,0.44537,1.6149374960937504,3,0.10145485371119044
1645145,0.82775,1.92841904296875,3,0.19786318333353525
1645158,0.36097,1.2476444381510419,3,0.08757431173918757
1645195,0.52692,1.6649988984375002,3,0.1280199493030974
1645208,0.69581,1.8843805390624997,3,0.13159578627100627
1646092,0.7213,1.3463485262044264,3,0.1310370260629931
1646094,0.59293,1.5918929361979168,3,0.22537643569260613
1647048,0.71023,1.7498681432291672,3,0.13682753538512984
1650024,0.31102,1.2736354453124998,4,0.08214145202153714
1652139,0.78334,1.7779992682291665,3,0.13125792831822883
1653101,0.3305,1.469461889648438,4,0.08035125888841793
1654105,0.56331,1.6947053912760417,3,0.10433786846777837
1655086,0.42839,1.47804887109375,3,0.1038594194081842
1660018,0.4355,1.733814843750001,2,0.15385559970105098
1662023,0.31374,1.2834623984375,2,0.09785194801401975
1673068,0.52838,1.4219108203125,3,0.10656901502144639
1673097,0.59963,1.2492943671875003,3,0.1285839684222768
1699061,0.53629,1.1315135917968748,3,0.1516760566248578
1699105,0.46642,1.7568398984374998,3,0.13977217722493954
1700109,0.74189,2.0477413886718754,2,0.8130135857748283
1701055,0.26446,1.2950836406250001,1,0.1901109670518631
1701088,0.72463,1.8732895130208334,3,0.149947869165171
1702083,0.38932,1.3374014010416673,3,0.10579153301458537
1702096,0.3886,1.1667494531249993,3,0.11659019437300226
1703072,0.49475,1.4970855468750004,3,0.13797362938394256
1721068,0.29425,1.249507373046875,4,0.07584749737421999
1770206,0.58524,1.5348756041666665,3,0.12620052362021347
1770225,0.582,1.4133460286458328,3,0.1179847799603675
1770254,0.7362,1.5123929687499995,3,0.12588976547059208
1770386,0.36892,1.2512951479492187,4,0.08069009409854509
1770442,0.34691,1.1539164748535153,4,0.08713518578451449
1770680,0.61041,1.8398095494791662,3,0.13704576120000392
1770702,0.33943,1.3368139257812501,4,0.08146434145696624
1773049,0.35118,1.4886731210937503,4,0.08480193147788599
1773078,0.27235,1.4601272399902347,4,0.07999342433154617
1773189,0.5787,1.4858897070312498,2,0.1502907107029624
1773237,0.3929,1.3344090820312502,3,0.10389539030142302
1774102,0.31733,1.4379137226562502,3,0.09878280955881491
1776304,0.45517,1.4402014544270834,3,0.11702258876516643
1776329,0.42548,1.2761572578124998,3,0.11816728873078054
1777122,0.45551,1.2354778242187496,3,0.09975844276111896
1777124,0.30853,1.447337686767578,4,0.0814648883283619
1780045,0.24326,1.410930123046875,4,0.07610843339206691
1780122,0.51096,1.3745210989583327,3,0.09970322179483539
1780287,0.5262,1.6079749088541666,3,0.10486906437649611
1782065,0.20216,1.10526715625,3,0.08806757129119724
1783052,0.4796,1.4139042187500002,3,0.12356451536473868
1784110,0.46114,1.647968057291667,3,0.13265581481350855
1790098,0.394,1.3899613932291668,3,0.10403326732662271
1791116,0.31286,1.4341456992187505,4,0.08250910386817781
1792093,0.27761,1.4433000468750004,4,0.07354732865062194
1795052,0.68058,1.8364931835937501,3,0.12728755347106127
1797044,0.46789,1.5605887825520834,3,0.10062707854733628
1810037,0.49761,1.3712491562499995,3,0.10507619109896554
1810087,0.55997,1.5198028037109372,3,0.10835963739325732
1810306,0.64245,1.7328596012369795,3,0.14887879228163362
1811099,0.49058,1.6184826328125002,3,0.12762111926070532
1811128,0.92613,2.534064781250002,2,0.2146851430874717
1814082,0.64981,1.6575434843749999,3,0.17271047568726572
1815065,0.13617,1.0049112978515624,2,0.10621171227160948
1817269,0.5307,1.6110218880208336,3,0.11133577823556474
1826039,0.83988,1.93205367578125,2,0.14146942158430575
1833067,0.55688,1.8123056249999998,3,0.11906722922642188
1833321,0.62542,1.6592300058593752,3,0.14812999474762026
1833339,0.13092,1.017459861979167,3,0.07553352903547333
1833468,0.78516,1.7488989375,2,0.16607243518741907
1833564,0.65526,2.0587296250000007,2,0.16702632353462168
1834104,0.23972,1.3547330859375002,3,0.0797127324919295
1835110,0.34598,1.4411121313476563,4,0.0842303258510786
1837096,0.37987,1.1951686510416655,3,0.09659480016512441
1839117,0.608,1.7089710937500004,3,0.11961895890993578
1840041,0.23993,1.1408203608398435,4,0.0726763881081821
1842087,1.0843,2.4213703906249995,2,0.1778534719019
1847028,0.58138,1.8096299648437502,3,0.17360648154735303
1847079,0.33134,1.3664436914062499,4,0.07988771533844055
1847100,0.38,1.5330937499999997,3,0.10207916771378238
1847148,0.5074,1.5786482031250002,2,0.1491128763491187
1847151,0.40786,1.4415899791666664,3,0.10441852721321486
1847165,0.3885,1.5759836588541667,3,0.10312160336246533
1847216,0.48023,1.44919913671875,3,0.10840527431412111
1847303,0.48082,1.604510889322917,3,0.10603482754403497
1847317,0.81844,1.465466115885416,3,0.15059050616596467
1848092,0.58883,1.5812789199218749,3,0.14172624427060096
1849051,0.3065,1.5378806396484377,4,0.08197430188332534
1849109,0.6253,1.6565679785156249,3,0.1313494292944849
1849244,0.57826,1.5774893652343749,3,0.11554550771257348
1849276,0.61542,1.6796792200520836,3,0.12539281084913192
1850045,0.31413,1.234114369628906,4,0.08080772207236284
1850154,0.56884,1.5625074427083334,3,0.10790570366050956
1854103,0.46733,1.3526948437499995,3,0.09992216195938441
1856065,0.79034,2.0651851640624996,3,0.16836408118030144
1860025,0.23625,1.1614592895507814,4,0.07351799117994796
1861164,0.435,1.4939041341145831,3,0.1022190287575983
1861178,0.29201,1.3794477861328125,4,0.07836345754376901
1861210,0.54285,1.551237237955729,3,0.11309414709355135
1861451,0.7819,1.698141419270833,3,0.13197319161735618
1861472,0.83925,1.911454931640625,2,0.14169851808143005
1861474,0.691,1.7978985026041665,3,0.1335577842231573
1862039,0.28792,1.0785072265625,4,0.07428792038466375
1862183,0.44918,1.4405943632812501,3,0.10114296089930579
1864046,0.74939,1.8776330429687498,3,0.1309537003360222
1864084,0.60665,1.7257889550781254,3,0.11788481545674556
1867019,0.22191,1.3177297001953123,4,0.07078213063596459
1871017,0.3377,1.39831453125,4,0.08036408103509025
1872097,0.84207,1.5902244921875006,2,0.1426756631747411
1876204,0.51067,1.6277075846354168,3,0.10061463583117398
1876263,0.64763,1.6968658183593757,2,0.20391959623890055
1876287,0.56558,1.3969437949218753,3,0.10755674189516523
1876301,0.60195,1.5685760416666665,3,0.14671339271534464
1876304,0.68356,1.9702913125000006,3,0.1490520349491683
1876305,0.53784,1.5117587942708335,3,0.11849331759003034
1876308,0.4225,1.4027276204427082,3,0.09556126602211311
1876421,0.34423,1.2776420441894534,4,0.08444942802697111
1876431,0.466,1.4429028645833333,3,0.12038276269698643
1876462,0.841,1.5002172363281239,2,0.14784746234355545
1876533,0.491,1.349471484375,3,0.10267295982624468
1876602,0.73117,2.1484090195312495,3,0.22078096374718273
1878148,0.2254,1.3234080664062504,4,0.07129818315496059
1878288,0.48501,1.336799041015625,3,0.1481252957305844
1878334,0.36142,1.3579300317382812,4,0.1058321924583322
1878335,0.565,1.7590966796875005,3,0.10659654333406081
1878692,0.886,1.5616595703125,2,0.15348231471416807
1878719,0.45854,1.40916234375,3,0.09957373498317801
1879187,0.59271,1.5356793684895829,3,0.13080823986418935
1879188,0.64846,1.84067301171875,3,0.15869039914540875
1879208,0.19515,1.277627799479167,3,0.0892831355963467
1879256,0.25028,1.125190951171875,4,0.07494920405000759
1879263,0.463,1.539769401041667,3,0.10781566434509227
1879313,0.61028,1.62196920703125,3,0.14354792459574242
1879412,0.82132,1.6052754010416663,3,0.15010128413548468
1879414,0.39,1.445111328125,2,0.14074651168611285
1879426,0.2299,1.3546015307617187,4,0.07182124121859712
1879483,0.87716,1.713183474609375,2,0.16491793403035027
1879532,0.37822,1.420347232421875,4,0.09025257382618569
1880304,0.44469,1.604960296875,3,0.14143060068085464
1880429,0.49816,1.5907708671874998,2,0.1537099734633623
1880486,0.63527,1.7429039824218748,3,0.1515990188640252
1880513,0.64577,1.7439697529296874,3,0.1301240438101061
1880545,0.55227,1.644739208984375,3,0.12446757975447544
1880632,0.4065,1.3427679687499998,2,0.14106215302684794
1880686,0.31457,1.3764472207031249,4,0.08364677529807112
1881037,0.76652,1.9247132460937497,3,0.12018101432597487
1882097,0.481,1.4473496744791665,3,0.1309341082561766
1883111,0.43385,1.2900916015625004,3,0.10900086445091563
1883166,0.51473,1.382289740234375,3,0.10539375936863754
1887027,0.21348,1.1560352314453126,4,0.06954666147245353
1889022,0.5124,1.6927852083333332,3,0.11344866974054013
1889090,0.514,1.8674638020833332,3,0.11497315545708164
1889155,0.77966,1.9621446679687498,2,0.16600563860354695
1889211,0.46407,1.406879765625,3,0.09816165136573302
1889226,0.59338,1.6895948404947916,3,0.11958370813781287
1889253,0.53717,1.3112480419921877,3,0.13326603514777755
1890041,0.6538,2.0329035026041677,3,0.1717091955713269
1890212,0.72913,1.8744061891276045,3,0.1298935309505611
1891030,0.61497,1.6985573144531256,3,0.22095140541023806
1891055,0.70781,1.5174603437499998,3,0.13599539011211517
1891070,0.79478,1.7087801249999999,3,0.14071909512912367
1891082,0.55,1.7907747395833333,3,0.15107779678787067
1891107,0.6287,1.601395947265625,3,0.1906481510056006
1891147,0.3238,1.3894728906249998,1,0.14076774125999902
1891261,0.50614,1.7818734427083338,3,0.12012011395496713
1891266,0.70905,1.6157532275390625,2,0.1422201980795248
1892103,0.26685,1.3797406860351566,4,0.07881087342314257
1892149,0.64141,1.5811394765625,3,0.13012444313978822
1892217,0.40949,1.46087765625,3,0.10242631425119118
1894320,0.71945,1.5969839648437498,3,0.1706598077848723
1895036,0.45302,1.63086359375,3,0.11119323918067792
1895233,0.57098,1.726697255859375,3,0.11134842501294474
1896111,0.49364,1.4514855117187502,2,0.12521792289096828
1896164,0.42181,1.4764237955729167,3,0.09371969834857159
1896213,0.68757,1.6329656842447917,3,0.1375961351136067
1896244,0.59211,1.7975502356770836,3,0.17430803227675992
1896254,0.55339,1.6773780299479168,3,0.11124867543469892
1897267,0.31971,1.4505855375976564,4,0.07776134937275779
1898053,0.81614,1.6859596523437501,3,0.2589480117294412
1898108,0.51325,1.42340078125,3,0.09812365737641339
1898252,0.74631,1.7308478802083334,3,0.1513292266927106
1899029,0.62548,1.7555395651041668,3,0.12644212509684408
1899053,0.53859,1.2513063984374997,3,0.11910925635405968
1899065,0.54877,1.8915966927083339,3,0.1904583646100018
1899158,0.64881,1.5060419466145831,3,0.13791205965603479
1899442,0.432,1.3119208333333328,3,0.10348300330923522
1900056,0.47944,1.2985553437499988,3,0.11445969050450328
1900124,0.68669,2.0042621015624995,3,0.3662673778891421
1900662,0.44894,1.6271803730468755,3,0.11262977508303067
1900856,0.72477,1.7339777565104166,3,0.19952857934169607
1900865,0.45463,1.3008331822916668,3,0.09710168683873839
1901059,0.25229,1.3701049295654295,4,0.0781327987276872
1901115,0.29979,1.2385132790527345,4,0.07737847011080062
1901241,0.68264,1.9381033125,3,0.1621587865602553
1901257,0.521,1.2772042968749995,3,0.11689579182122505
1901375,1.033,2.3512518554687505,2,0.19987649464218224
1901738,0.47096,1.4226941249999998,3,0.10110386460348181
1901798,0.47697,1.316772602864584,3,0.11280577477801529
1901803,0.50383,1.5785319720052087,3,0.14792748780984163
1901832,0.91849,1.6509505742187498,2,0.17018379759158284
1901899,0.98922,2.2444773320312508,2,0.18992983877334566
1902212,0.28219,1.2825656416015625,4,0.07279319585775092
1904061,0.6247,1.6970499218750001,3,0.1328403643292505
1904092,0.36896,1.3624093125,4,0.08151323405077657
1904152,0.4414,1.3327319531250001,3,0.10391863838178954
1904182,0.76798,1.5004809427083339,3,0.1245584494160365
1904287,0.69973,1.6823564576822916,3,0.13228088505414295
1904293,0.44682,1.4713104427083332,3,0.10216703610108452
1904300,0.91159,1.8643602861328117,2,0.18512054618828294
1904321,0.61233,1.4634833893229164,3,0.15220557858648723
1904352,0.64396,1.5373594687499998,3,0.1281882555782588
1905127,0.66712,1.7820601093750001,3,0.17183099962662116
1905171,0.30404,1.396239703125,4,0.07931227545381657
1905244,0.36285,1.3396921972656248,3,0.09858792336719135
1906545,0.5493,1.5813753515625004,2,0.14682277709335176
1908380,0.4377,1.0830486132812511,3,0.1013002035215082
1909375,0.33805,1.440755791015625,4,0.08089863018506725
1910032,0.66579,1.7344929925130206,3,0.12152633375969168
1910065,0.57988,1.6299712473958337,3,0.24258790472697944
1910132,0.26371,1.2570870406901042,3,0.09484730473690034
1912020,0.55496,1.5846216718749997,3,0.11151319653712326
1912066,0.87417,2.0189423115234373,2,0.1701035367996615
1912110,0.53873,1.7628275917968754,3,0.12329559364249314
1913214,0.31721,1.1263817739257806,4,0.07886425328128434
1915067,0.45804,1.6038440000000003,3,0.09997404114962494
1915087,0.56216,1.4692033437499994,3,0.15386330685485705
1915184,0.52582,1.7117793125000003,3,0.10483918392604448
1916124,0.4319,1.54143662109375,3,0.10146898366785752
1916143,0.45481,1.588925296875,3,0.09844471066691102
1916193,0.62696,1.7588327343749999,3,0.12896326988849113
1916207,0.40944,1.3754886458333333,3,0.10514457446305171
1918076,0.37077,1.4178902187500002,4,0.07966147768182362
1919017,0.21939,1.1509183935546874,4,0.07068400648603469
1919042,0.34909,1.3142758366699216,4,0.08671112900580859
1920362,0.39883,1.3915899619140626,3,0.10865378333643087
1920365,0.366,1.4266962890625001,4,0.07995432550674834
1921033,0.23797,1.3804453559570313,4,0.07849746381380225
1921361,0.34506,1.4660694262695309,4,0.08377832895573246
