source_id,APOGEE_ID,two_mass_designation,window_residual_arcsec,unrestricted_residual_arcsec,best_unrestricted_jyear
4057555041617342848,2M17433070-2837268,17433070-2837268,1.778720348588522,1.7626681065455836,1634.601991467321
4057200483477261568,2M17481975-2941196,17481975-2941196,2.627131151826201,2.220917759155129,2114.95088535026
4057547516834238336,2M17445104-2833203,17445104-2833203,2.380898805831906,0.4895050880796788,1487.175002465015
4153366381786705408,2M18294631-1119366,18294631-1119366,2.873511688922721,2.460027322448216,5084.514265183478
4257002641291558528,2M18394799-0357051,18394799-0357051,2.027303097320898,1.3230943612950905,2417.099936386654
4056827341014276608,2M17473220-2942431,17473220-2942431,2.4860086317790433,0.7028196931559906,480.839024506588
4094656828864589184,2M18152150-1937391,18152150-1937391,2.5123039869790436,2.408923034669042,1757.5380431665983
6054626357931509248,2M12234529-6231378,12234529-6231378,1.887737085059758,1.8768057871821098,1977.0125950507856
4054418100583613568,2M17335892-3322300,17335892-3322300,2.140980111142606,1.3743989318453755,1668.4661820306278
5867118737311232256,2M13561069-6115380,13561069-6115380,1.1070462337598588,0.6419182144408982,2086.7451059262835
5943318195956872576,2M16451016-4443001,16451016-4443001,1.8299956037248486,1.5617043060490716,1731.7230589126088
5966416598779040768,2M17005404-4121210,17005404-4121210,1.0097830498579898,0.9496225004980917,1952.6317373113498
5970179471165538688,2M16561178-3921257,16561178-3921257,1.7362750266763336,1.5879064063573918,2536.6319944229253
6054227480066476800,2M12190965-6255438,12190965-6255438,2.769142137087625,0.19840859378331688,1682.6561261519303
4054478818561656192,2M17314168-3316357,17314168-3316357,1.645678692395697,0.5590420146333968,2833.0034086071573
4094924456842263168,2M18053878-2023424,18053878-2023424,1.6426666893628117,0.04390579430680626,1368.529944531609
5943171166329414784,2M16435627-4535380,16435627-4535380,1.9859162372972006,1.620246540602306,1712.3941484012796
3606735865269546368,2M13363626-1351428,13363626-1351428,0.5365035063840449,0.09596886569164922,1916.594799181259
5943123513667909888,2M16435676-4540038,16435676-4540038,1.2576501564430405,1.2502555588210587,1971.8667184510325
4057294564762569728,2M17484921-2859266,17484921-2859266,2.9343682302165193,2.934367217024832,1996.8114700003773
5943231467670645760,2M16453807-4515514,16453807-4515514,0.7231693585521065,0.6037161112097232,2077.5358745358153
4057558550604069504,2M17443071-2837274,17443071-2837274,2.5160004170600647,1.0863916348633902,1672.883222554126
6053734245987026176,2M12290810-6320531,12290810-6320531,1.4915005073039194,1.447855596552839,2035.8717403058674
5867211375453618560,2M14000661-6057302,14000661-6057302,2.352980882084758,1.179373736126815,2173.7520007357534
4054564786604018432,2M17345404-3247352,17345404-3247352,2.5256355692812624,1.597825472997751,3083.1234306002543
4154157342958009728,2M18260257-1114084,18260257-1114084,1.0607279366356168,0.8339996019580919,2203.7343729900545
5982389513468985088,2M15481144-5021574,15481144-5021574,1.5873047171214727,0.9568727314775322,2134.966902780459
6054573826195875840,2M12284228-6241323,12284228-6241323,2.2604582405126057,2.0691124033359736,1854.8065904329424
4057259449105552768,2M17472086-2919084,17472086-2919084,2.7775223080176503,0.7322459561690827,2435.682352744819
6054829153399669248,2M12204039-6220211,12204039-6220211,2.507391217407349,0.1758996764665129,1626.9888654864912
4053653390248962560,2M17343899-3349574,17343899-3349574,2.9193929204049645,2.4678416881365184,2972.727274869644
4057167777299860992,2M17421548-2859080,17421548-2859080,1.7157669064576369,1.5536641808899108,2071.4527253053593
4053776157594052736,2M17372556-3310225,17372556-3310225,1.753460097367502,1.1122489420598545,1122.4254727817458
5965574682113393024,2M17044599-4202093,17044599-4202093,1.9345410926942688,0.9826206565552478,2420.564074204354
4057179184736367232,2M17431855-2840426,17431855-2840426,2.887879164365653,2.198470416842296,2362.2774063855577
4067664333838033664,2M17525525-2422175,17525525-2422175,1.4621269988865238,1.009290022786336,1007.6210522128067
4054565336377545984,2M17350328-3245149,17350328-3245149,1.9443409573076436,1.6587700564286252,2176.4677105802816
4067787135484282752,2M17563284-2352501,17563284-2352501,1.938136660247061,0.46660251401031594,1343.6493122527434
4054431470825402112,2M17333632-3316051,17333632-3316051,2.9611542908304562,2.854834186717668,1631.487605262893
4057560264297220992,2M17442890-2831375,17442890-2831375,2.502831571051168,0.36469009707840594,1227.129608275574
5965701057238246144,2M17104185-4211206,17104185-4211206,1.9265029631558475,1.832973487127337,2034.1007757179977
5867172171021462272,2M13561151-6104427,13561151-6104427,1.0614835853214948,1.045626842378061,2025.0581596810623
4056876578527323392,2M17465285-2937311,17465285-2937311,2.469138471301374,1.1078486277535542,2290.9411761031915
5943323517407513600,2M16441574-4436344,16441574-4436344,1.9953342691287108,1.9136070048074678,1662.9355085171692
4054926006233612160,2M17313565-3130506,17313565-3130506,1.728444414245762,0.2834438496625328,2451.361530895066
4094152153015489280,2M18070280-2037130,18070280-2037130,2.7972894003783573,0.5453794972461242,8691.525144406212
5943176668206587520,2M16425930-4526008,16425930-4526008,0.9384712655548026,0.34383188659635117,2441.36502864834
5943254321190619392,2M16470224-4456441,16470224-4456441,1.0234891313461978,0.47930298551129635,2092.675883744808
5867092387704608896,2M13542748-6126453,13542748-6126453,1.3592143214949297,1.2212379061947207,2106.6846079812876
5943273115969704832,2M16453857-4440124,16453857-4440124,1.0708587044995765,1.0336170885790943,2028.2566687965405
4068546451410963200,2M17483121-2351535,17483121-2351535,1.215763146837977,0.7863379599627385,1807.3455497246568
4053638826069553920,2M17353813-3353292,17353813-3353292,1.3595876796887278,1.224194100504552,2069.126564756312
4054828665103422080,2M17324863-3216068,17324863-3216068,0.9993026228373977,0.7973789703154837,1917.7354822880259
4057148291032195072,2M17433967-2908204,17433967-2908204,2.1986466721815328,1.6890670737660494,2239.983981958925
5867104929009627264,2M13565213-6121361,13565213-6121361,2.8317589083454338,1.7961993176945534,2273.9234739094827
5241901005218423680,2M10561653-6128055,10561653-6128055,0.7769273058661269,0.044290600563007695,2137.554483298269
4094150258920681856,2M18061995-2035587,18061995-2035587,1.647817943937538,1.5044485030506334,1891.7915053897943
4067373993987346304,2M17545572-2512487,17545572-2512487,1.5684802794638766,1.4696186294435174,2230.7486006144945
5940107072244377344,2M16465504-4548387,16465504-4548387,2.6931372124739887,0.9607771549435287,2444.2333597812258
4094160399344945664,2M18081954-2039346,18081954-2039346,2.735679311350466,2.3041522205831306,1366.9409840116027
6638380999789033728,2M19105623-5954216,19105623-5954216,0.5536799479166987,0.24247610469576453,1901.0548281183353
5965919379004244608,2M17070270-4153231,17070270-4153231,0.8633354874614684,0.03444458780972844,2189.551644025673
4057263159958271616,2M17480828-2917418,17480828-2917418,1.6296356747611587,0.7797483152461454,2519.643177211226
4053800248114670464,2M17370285-3255301,17370285-3255301,2.2220749731850495,0.4896024385342101,3168.450774702653
2064166956110535552,2M20285596+3853357,20285596+3853357,2.8193147513757446,0.449459388471041,1514.3527696539504
4067815791508754944,2M17535386-2402029,17535386-2402029,2.0365248229981527,2.02534166382604,2111.827337987862
4054573376547724160,2M17353316-3239126,17353316-3239126,2.8522249607270984,2.7543699903256824,1956.5795752683516
5943264457314570880,2M16453225-4452301,16453225-4452301,2.1968950254547397,2.1515204136996617,2018.237129814585
