pgc,distance_mpc,radius_mpc,nominal_covered_fraction,unmapped_path_mpc,local_no_neighbor_path_mpc,full_proxy_lower_mpc,full_proxy_upper_mpc
36487,85.58546212208236,0.5,0.12852650119840658,74.58546212208236,9.91792359659549,9.91792359659549,84.50338571867785
36487,85.58546212208236,1,0.12852650119840658,74.58546212208236,7.712885775333612,7.712885775333612,82.29834789741598
36487,85.58546212208236,2,0.12852650119840658,74.58546212208236,2.1080876687606107,2.1080876687606107,76.69354979084298
36918,28.760736288630234,0.5,0.38246586907959473,17.760736288630234,9.766900336451647,9.766900336451647,27.527636625081882
36918,28.760736288630234,1,0.38246586907959473,17.760736288630234,4.4920004408818395,4.4920004408818395,22.252736729512073
36918,28.760736288630234,2,0.38246586907959473,17.760736288630234,2.5593633902766406,2.5593633902766406,20.320099678906875
37235,12.612465753175393,0.5,0.872153012366402,1.6124657531753925,7.5740434353962405,7.5740434353962405,9.186509188571634
37235,12.612465753175393,1,0.872153012366402,1.6124657531753925,5.222064867291542,5.222064867291542,6.834530620466936
37235,12.612465753175393,2,0.872153012366402,1.6124657531753925,0.5579142965097557,0.5579142965097557,2.170380049685148
37339,19.17785364482655,0.5,0.5735782639559031,8.177853644826548,10.242975963944655,10.242975963944655,18.420829608771204
37339,19.17785364482655,1,0.5735782639559031,8.177853644826548,8.380554355229421,8.380554355229421,16.55840800005597
37339,19.17785364482655,2,0.5735782639559031,8.177853644826548,4.006171160812938,4.006171160812938,12.184024805639488
37618,10.204694319421995,0.5,1.0,0.0,7.313389792184537,7.313389792184537,7.313389792184539
37618,10.204694319421995,1,1.0,0.0,3.097633918622954,3.097633918622954,3.097633918622954
37618,10.204694319421995,2,1.0,0.0,0.0,0.0,0.0
37760,13.452407051486315,0.5,0.8176975286206972,2.4524070514863148,7.285907648479842,7.285907648479842,9.738314699966157
37760,13.452407051486315,1,0.8176975286206972,2.4524070514863148,1.2737885102254047,1.2737885102254047,3.7261955617117195
37760,13.452407051486315,2,0.8176975286206972,2.4524070514863148,0.0,0.0,2.4524070514863148
37930,22.151339841371943,0.5,0.4965839573936452,11.151339841371943,9.666357480423606,9.666357480423606,20.81769732179555
37930,22.151339841371943,1,0.4965839573936452,11.151339841371943,4.6471998395943865,4.6471998395943865,15.798539680966329
37930,22.151339841371943,2,0.4965839573936452,11.151339841371943,0.9171065596726962,0.9171065596726962,12.068446401044639
38201,83.06154404079231,0.5,0.13243192294376077,72.06154404079231,10.255310645643783,10.255310645643783,82.3168546864361
38201,83.06154404079231,1,0.13243192294376077,72.06154404079231,8.229922034253004,8.229922034253004,80.29146607504532
38201,83.06154404079231,2,0.13243192294376077,72.06154404079231,2.7520437449817727,2.7520437449817727,74.81358778577409
38411,27.089438298597827,0.5,0.40606231398195397,16.089438298597827,9.495005470454522,9.495005470454522,25.58444376905235
38411,27.089438298597827,1,0.40606231398195397,16.089438298597827,5.444101783689276,5.444101783689276,21.533540082287104
38411,27.089438298597827,2,0.40606231398195397,16.089438298597827,2.8591042379986114,2.8591042379986114,18.948542536596438
38524,24.366884234595855,0.5,0.4514323577071176,13.366884234595855,8.619934040427097,8.619934040427097,21.986818275022955
38524,24.366884234595855,1,0.4514323577071176,13.366884234595855,4.586526760899958,4.586526760899958,17.953410995495812
38524,24.366884234595855,2,0.4514323577071176,13.366884234595855,0.430119966698026,0.430119966698026,13.79700420129388
39158,15.516722739072343,0.5,0.7089125832158568,4.516722739072343,7.027219078933398,7.027219078933398,11.543941818005742
39158,15.516722739072343,1,0.7089125832158568,4.516722739072343,3.185478685761354,3.185478685761354,7.702201424833696
39158,15.516722739072343,2,0.7089125832158568,4.516722739072343,1.3975811741091206,1.3975811741091206,5.914303913181463
39328,21.419039907221233,0.5,0.5135617678312207,10.419039907221233,9.849146250629765,9.849146250629765,20.268186157850998
39328,21.419039907221233,1,0.5135617678312207,10.419039907221233,7.347962240624675,7.347962240624675,17.767002147845908
39328,21.419039907221233,2,0.5135617678312207,10.419039907221233,1.9451862523824008,1.9451862523824008,12.364226159603632
40228,14.282360800191839,0.5,0.7701807953102717,3.2823608001918387,4.669292286417015,4.669292286417015,7.951653086608854
40228,14.282360800191839,1,0.7701807953102717,3.2823608001918387,0.49629537075274044,0.49629537075274044,3.778656170944579
40228,14.282360800191839,2,0.7701807953102717,3.2823608001918387,0.0,0.0,3.2823608001918387
40375,22.636016404497504,0.5,0.4859512293786124,11.636016404497504,9.682488598999939,9.682488598999939,21.318505003497442
40375,22.636016404497504,1,0.4859512293786124,11.636016404497504,6.645571987215047,6.645571987215047,18.28158839171255
40375,22.636016404497504,2,0.4859512293786124,11.636016404497504,1.828929290433706,1.828929290433706,13.46494569493121
40378,29.89509927814587,0.5,0.36795328550861506,18.89509927814587,9.647530421449911,9.647530421449911,28.54262969959578
40378,29.89509927814587,1,0.36795328550861506,18.89509927814587,5.58069794484188,5.58069794484188,24.47579722298775
40378,29.89509927814587,2,0.36795328550861506,18.89509927814587,1.0896539079866443,1.0896539079866443,19.984753186132515
40887,27.848384078049996,0.5,0.39499598860639684,16.848384078049996,8.97429055162217,8.97429055162217,25.822674629672164
40887,27.848384078049996,1,0.39499598860639684,16.848384078049996,4.936322891633646,4.936322891633646,21.78470696968364
40887,27.848384078049996,2,0.39499598860639684,16.848384078049996,3.2825348980005646,3.2825348980005646,20.13091897605056
41339,16.398344276265377,0.5,0.6707994303986636,5.398344276265377,9.516464425865532,9.516464425865532,14.914808702130909
41339,16.398344276265377,1,0.6707994303986636,5.398344276265377,6.78920526656017,6.78920526656017,12.187549542825547
41339,16.398344276265377,2,0.6707994303986636,5.398344276265377,1.8693181999844999,1.8693181999844999,7.267662476249875
41939,14.216739313080032,0.5,0.7737357883378724,3.2167393130800317,10.330843720501141,10.330843720501141,13.547583033581173
41939,14.216739313080032,1,0.7737357883378724,3.2167393130800317,7.371380619653662,7.371380619653662,10.588119932733694
41939,14.216739313080032,2,0.7737357883378724,3.2167393130800317,0.2513463963043634,0.2513463963043634,3.468085709384395
42139,22.740499508958955,0.5,0.4837184862921058,11.740499508958955,9.722590558198048,9.722590558198048,21.463090067157005
42139,22.740499508958955,1,0.4837184862921058,11.740499508958955,5.090171033187625,5.090171033187625,16.830670542146578
42139,22.740499508958955,2,0.4837184862921058,11.740499508958955,1.7644461024710214,1.7644461024710214,13.504945611429974
42174,17.171174432444527,0.5,0.6406084827381265,6.171174432444527,8.85829271184858,8.85829271184858,15.029467144293108
42174,17.171174432444527,1,0.6406084827381265,6.171174432444527,6.070417411368256,6.070417411368256,12.241591843812785
42174,17.171174432444527,2,0.6406084827381265,6.171174432444527,1.6787834902465413,1.6787834902465413,7.849957922691068
42734,14.750271017597601,0.5,0.7457490094166138,3.7502710175976013,8.906584306255471,8.906584306255471,12.656855323853073
42734,14.750271017597601,1,0.7457490094166138,3.7502710175976013,5.944071538915852,5.944071538915852,9.694342556513455
42734,14.750271017597601,2,0.7457490094166138,3.7502710175976013,1.6529194818651884,1.6529194818651884,5.403190499462788
43149,14.151419329314304,0.5,0.7773071904677279,3.1514193293143045,10.334173207782914,10.334173207782914,13.485592537097219
43149,14.151419329314304,1,0.7773071904677279,3.1514193293143045,6.700621573018561,6.700621573018561,9.852040902332867
43149,14.151419329314304,2,0.7773071904677279,3.1514193293143045,0.45746341960498604,0.45746341960498604,3.6088827489192905
43296,37.051005630192414,0.5,0.2968880280819216,26.051005630192414,7.944448648226402,7.944448648226402,33.99545427841882
43296,37.051005630192414,1,0.2968880280819216,26.051005630192414,4.8427146934338685,4.8427146934338685,30.893720323626283
43296,37.051005630192414,2,0.2968880280819216,26.051005630192414,3.2577135678258022,3.2577135678258022,29.308719198018217
43594,15.878153642056166,0.5,0.6927757627224684,4.878153642056166,10.340499627738682,10.340499627738682,15.21865326979485
43594,15.878153642056166,1,0.6927757627224684,4.878153642056166,6.544801513927959,6.544801513927959,11.422955155984127
43594,15.878153642056166,2,0.6927757627224684,4.878153642056166,0.0,0.0,4.878153642056166
43671,24.479356661960658,0.5,0.44935821442943763,13.479356661960658,10.335512671161307,10.335512671161307,23.814869333121962
43671,24.479356661960658,1,0.44935821442943763,13.479356661960658,6.35787688857195,6.35787688857195,19.83723355053261
43671,24.479356661960658,2,0.44935821442943763,13.479356661960658,0.9044862283453536,0.9044862283453536,14.383842890306013
43790,35.87566830392618,0.5,0.30661449723561457,24.875668303926183,7.839989132905767,7.839989132905767,32.71565743683195
43790,35.87566830392618,1,0.30661449723561457,24.875668303926183,4.85876253277999,4.85876253277999,29.734430836706174
43790,35.87566830392618,2,0.30661449723561457,24.875668303926183,3.2409728597432457,3.2409728597432457,28.116641163669428
44087,11.770637907805682,0.5,0.9345287898717337,0.770637907805682,10.343430702082948,10.343430702082948,11.11406860988863
44087,11.770637907805682,1,0.9345287898717337,0.770637907805682,6.748025348042843,6.748025348042843,7.518663255848523
44087,11.770637907805682,2,0.9345287898717337,0.770637907805682,0.042257444204146566,0.042257444204146566,0.8128953520098285
44298,89.16614688795394,0.5,0.12336520511335523,78.16614688795394,8.810215884116834,8.810215884116834,86.97636277207077
44298,89.16614688795394,1,0.12336520511335523,78.16614688795394,4.094555577502436,4.094555577502436,82.26070246545638
44298,89.16614688795394,2,0.12336520511335523,78.16614688795394,1.817170008964915,1.817170008964915,79.98331689691886
44807,65.58431698067287,0.5,0.16772302444259052,54.58431698067287,7.875110435050939,7.875110435050939,62.45942741572381
44807,65.58431698067287,1,0.16772302444259052,54.58431698067287,2.0962601856332235,2.0962601856332235,56.680577166306094
44807,65.58431698067287,2,0.16772302444259052,54.58431698067287,0.24981432364049816,0.24981432364049816,54.83413130431336
45283,48.842737842292564,0.5,0.22521260039758012,37.842737842292564,8.028435014645353,8.028435014645353,45.87117285693792
45283,48.842737842292564,1,0.22521260039758012,37.842737842292564,5.07524844590615,5.07524844590615,42.91798628819871
45283,48.842737842292564,2,0.22521260039758012,37.842737842292564,3.262379664190716,3.262379664190716,41.10511750648328
45657,39.33688806732014,0.5,0.2796357449825437,28.33688806732014,9.563601409006024,9.563601409006024,37.900489476326165
45657,39.33688806732014,1,0.2796357449825437,28.33688806732014,5.697084679950725,5.697084679950725,34.033972747270866
45657,39.33688806732014,2,0.2796357449825437,28.33688806732014,3.344383434045371,3.344383434045371,31.681271501365508
45898,43.53113592296384,0.5,0.2526926937874186,32.53113592296384,7.662041687174157,7.662041687174157,40.193177610138
45898,43.53113592296384,1,0.2526926937874186,32.53113592296384,5.160438406208138,5.160438406208138,37.69157432917198
45898,43.53113592296384,2,0.2526926937874186,32.53113592296384,3.258574920915928,3.258574920915928,35.78971084387977
46115,32.71899836231789,0.5,0.33619611084025663,21.71899836231789,9.91700190659939,9.91700190659939,31.63600026891728
46115,32.71899836231789,1,0.33619611084025663,21.71899836231789,7.761988309249869,7.761988309249869,29.480986671567763
46115,32.71899836231789,2,0.33619611084025663,21.71899836231789,1.1827587648454951,1.1827587648454951,22.901757127163386
47582,35.87566830392618,0.5,0.30661449723561457,24.875668303926183,7.699350886037106,7.699350886037106,32.575019189963285
47582,35.87566830392618,1,0.30661449723561457,24.875668303926183,5.5832215274078445,5.5832215274078445,30.458889831334027
47582,35.87566830392618,2,0.30661449723561457,24.875668303926183,3.3665305900841345,3.3665305900841345,28.242198894010315
48521,16.85776517828977,0.5,0.6525182836314698,5.857765178289771,8.262492166722074,8.262492166722074,14.120257345011844
48521,16.85776517828977,1,0.6525182836314698,5.857765178289771,5.55344128589979,5.55344128589979,11.411206464189561
48521,16.85776517828977,2,0.6525182836314698,5.857765178289771,0.5630396950266672,0.5630396950266672,6.420804873316438
49044,30.775137359078713,0.5,0.3574313859806375,19.775137359078713,8.609786478395854,8.609786478395854,28.384923837474567
49044,30.775137359078713,1,0.3574313859806375,19.775137359078713,2.8945621040917544,2.8945621040917544,22.669699463170467
49044,30.775137359078713,2,0.3574313859806375,19.775137359078713,0.9405120066099926,0.9405120066099926,20.715649365688705
49353,12.965820353826285,0.5,0.8483844214881351,1.9658203538262846,9.323105497759482,9.323105497759482,11.288925851585766
49353,12.965820353826285,1,0.8483844214881351,1.9658203538262846,7.465982301891744,7.465982301891744,9.43180265571803
49353,12.965820353826285,2,0.8483844214881351,1.9658203538262846,5.6070561683023294,5.6070561683023294,7.572876522128613
49356,34.07218616593571,0.5,0.3228439744496774,23.07218616593571,8.26274628484285,8.26274628484285,31.33493245077856
49356,34.07218616593571,1,0.3228439744496774,23.07218616593571,5.330620178762068,5.330620178762068,28.40280634469778
49356,34.07218616593571,2,0.3228439744496774,23.07218616593571,0.4398772578182921,0.4398772578182921,23.512063423754
50558,69.75896043328059,0.5,0.15768583608009334,58.75896043328059,9.39638664725335,9.39638664725335,68.15534708053394
50558,69.75896043328059,1,0.15768583608009334,58.75896043328059,6.390765627067864,6.390765627067864,65.14972606034846
50558,69.75896043328059,2,0.15768583608009334,58.75896043328059,4.944103186533626,4.944103186533626,63.703063619814216
51104,48.06179647259539,0.5,0.22887201077205152,37.06179647259539,8.344629606995968,8.344629606995968,45.406426079591355
51104,48.06179647259539,1,0.22887201077205152,37.06179647259539,6.84829190268573,6.84829190268573,43.91008837528112
51104,48.06179647259539,2,0.22887201077205152,37.06179647259539,2.820932709020818,2.820932709020818,39.882729181616206
51251,28.497056273411538,0.5,0.3860047821944077,17.497056273411538,8.390069341080947,8.390069341080947,25.887125614492483
51251,28.497056273411538,1,0.3860047821944077,17.497056273411538,6.857231611341592,6.857231611341592,24.354287884753127
51251,28.497056273411538,2,0.3860047821944077,17.497056273411538,1.7410243602961195,1.7410243602961195,19.238080633707657
51275,25.870212734646053,0.5,0.42519944125811215,14.870212734646053,9.531310174782874,9.531310174782874,24.401522909428927
51275,25.870212734646053,1,0.42519944125811215,14.870212734646053,7.699833269966675,7.699833269966675,22.570046004612728
51275,25.870212734646053,2,0.42519944125811215,14.870212734646053,6.068838720054611,6.068838720054611,20.939051454700664
51564,28.89348981559084,0.5,0.3807085980338877,17.89348981559084,9.443083673179242,9.443083673179242,27.336573488770085
51564,28.89348981559084,1,0.3807085980338877,17.89348981559084,3.198964959972674,3.198964959972674,21.09245477556351
51564,28.89348981559084,2,0.3807085980338877,17.89348981559084,0.8373480555389179,0.8373480555389179,18.730837871129758
51787,26.964973635434237,0.5,0.4079366124632541,15.964973635434237,9.723819184972534,9.723819184972534,25.688792820406775
51787,26.964973635434237,1,0.4079366124632541,15.964973635434237,7.75835172733693,7.75835172733693,23.723325362771163
51787,26.964973635434237,2,0.4079366124632541,15.964973635434237,6.220610022670149,6.220610022670149,22.185583658104385
53201,19.534396563982572,0.5,0.5631092807996817,8.534396563982572,10.33790292856652,10.33790292856652,18.87229949254909
53201,19.534396563982572,1,0.5631092807996817,8.534396563982572,8.010015555085763,8.010015555085763,16.544412119068333
53201,19.534396563982572,2,0.5631092807996817,8.534396563982572,6.604189260755469,6.604189260755469,15.13858582473804
53630,28.106062003343975,0.5,0.3913746436157172,17.106062003343975,10.374919103484695,10.374919103484695,27.480981106828672
53630,28.106062003343975,1,0.3913746436157172,17.106062003343975,8.979286933894606,8.979286933894606,26.085348937238578
53630,28.106062003343975,2,0.3913746436157172,17.106062003343975,6.7831080287606,6.7831080287606,23.889170032104573
53865,29.10717118066605,0.5,0.3779137426898621,18.10717118066605,10.349315340661496,10.349315340661496,28.456486521327548
53865,29.10717118066605,1,0.3779137426898621,18.10717118066605,8.36485772796584,8.36485772796584,26.47202890863189
53865,29.10717118066605,2,0.3779137426898621,18.10717118066605,6.700320890663826,6.700320890663826,24.807492071329875
54646,35.05903839326121,0.5,0.3137564663528917,24.05903839326121,10.396333350332966,10.396333350332966,34.45537174359418
54646,35.05903839326121,1,0.3137564663528917,24.05903839326121,9.877124006383031,9.877124006383031,33.936162399644246
54646,35.05903839326121,2,0.3137564663528917,24.05903839326121,5.593202549555601,5.593202549555601,29.65224094281681
61009,50.605765651324454,0.5,0.21736653637038902,39.605765651324454,10.316865485169906,10.316865485169906,49.92263113649436
61009,50.605765651324454,1,0.21736653637038902,39.605765651324454,9.649407748733266,9.649407748733266,49.25517340005772
61009,50.605765651324454,2,0.21736653637038902,39.605765651324454,7.830469147972819,7.830469147972819,47.436234799297274
61404,23.593914430440503,0.5,0.4662219163517848,12.593914430440503,10.249191605022759,10.249191605022759,22.843106035463265
61404,23.593914430440503,1,0.4662219163517848,12.593914430440503,9.502152623500464,9.502152623500464,22.09606705394097
61404,23.593914430440503,2,0.4662219163517848,12.593914430440503,8.04085229217819,8.04085229217819,20.634766722618693
62351,10.934526967309194,0.5,1.0,0.0,9.005433809151505,9.005433809151505,9.005433809151507
62351,10.934526967309194,1,1.0,0.0,7.555570799733003,7.555570799733003,7.555570799733003
62351,10.934526967309194,2,1.0,0.0,3.91565369365418,3.91565369365418,3.91565369365418
62395,61.461053471952326,0.5,0.17897512942923824,50.461053471952326,10.356539567133417,10.356539567133417,60.81759303908575
62395,61.461053471952326,1,0.17897512942923824,50.461053471952326,8.732973113932859,8.732973113932859,59.19402658588518
62395,61.461053471952326,2,0.17897512942923824,50.461053471952326,5.937157606741778,5.937157606741778,56.3982110786941
62409,27.5930685581751,0.5,0.3986508414897186,16.5930685581751,10.354972985426857,10.354972985426857,26.94804154360196
62409,27.5930685581751,1,0.3986508414897186,16.5930685581751,8.740455831313943,8.740455831313943,25.333524389489043
62409,27.5930685581751,2,0.3986508414897186,16.5930685581751,5.946204344846803,5.946204344846803,22.539272903021903
62453,13.765753865094156,0.5,0.7990844604517241,2.7657538650941564,9.015314380820382,9.015314380820382,11.78106824591454
62453,13.765753865094156,1,0.7990844604517241,2.7657538650941564,7.615672424226512,7.615672424226512,10.381426289320668
62453,13.765753865094156,2,0.7990844604517241,2.7657538650941564,3.5908380708994443,3.5908380708994443,6.356591935993599
62589,28.760736288630234,0.5,0.38246586907959473,17.760736288630234,9.978062007479664,9.978062007479664,27.7387982961099
62589,28.760736288630234,1,0.38246586907959473,17.760736288630234,7.805111317411847,7.805111317411847,25.565847606042084
62589,28.760736288630234,2,0.38246586907959473,17.760736288630234,6.710021678409687,6.710021678409687,24.470757967039923
63620,29.840081159302233,0.5,0.36863170516447813,18.840081159302233,9.847063270615514,9.847063270615514,28.68714442991775
63620,29.840081159302233,1,0.36863170516447813,18.840081159302233,8.018200670000923,8.018200670000923,26.858281829303152
63620,29.840081159302233,2,0.36863170516447813,18.840081159302233,4.827918194452625,4.827918194452625,23.66799935375486
63972,33.17416496945389,0.5,0.3315833272707416,22.17416496945389,9.247242379962849,9.247242379962849,31.42140734941674
63972,33.17416496945389,1,0.3315833272707416,22.17416496945389,7.0672687734854165,7.0672687734854165,29.241433742939307
63972,33.17416496945389,2,0.3315833272707416,22.17416496945389,4.222447525130386,4.222447525130386,26.396612494584275
64102,32.41902878227876,0.5,0.3393068951532854,21.419028782278758,9.894490959740281,9.894490959740281,31.31351974201904
64102,32.41902878227876,1,0.3393068951532854,21.419028782278758,8.363986605023499,8.363986605023499,29.783015387302257
64102,32.41902878227876,2,0.3393068951532854,21.419028782278758,7.0600252104411005,7.0600252104411005,28.479053992719855
64725,36.37474856426328,0.5,0.302407588620614,25.374748564263278,9.87135985327838,9.87135985327838,35.246108417541656
64725,36.37474856426328,1,0.302407588620614,25.374748564263278,8.267678898597001,8.267678898597001,33.64242746286028
64725,36.37474856426328,2,0.302407588620614,25.374748564263278,7.182105423172122,7.182105423172122,32.5568539874354
65379,53.358056184603406,0.5,0.20615443639744277,42.358056184603406,9.63268495860891,9.63268495860891,51.99074114321232
65379,53.358056184603406,1,0.20615443639744277,42.358056184603406,9.107779998431951,9.107779998431951,51.46583618303536
65379,53.358056184603406,2,0.20615443639744277,42.358056184603406,8.096112845812666,8.096112845812666,50.45416903041607
66537,60.478359188180086,0.5,0.1818832413388266,49.478359188180086,9.915131900800922,9.915131900800922,59.39349108898101
66537,60.478359188180086,1,0.1818832413388266,49.478359188180086,9.361428567397041,9.361428567397041,58.839787755577134
66537,60.478359188180086,2,0.1818832413388266,49.478359188180086,7.457707797875723,7.457707797875723,56.936066986055806
66549,30.394849687701146,0.5,0.361903418277176,19.394849687701146,8.90752210123038,8.90752210123038,28.302371788931524
66549,30.394849687701146,1,0.361903418277176,19.394849687701146,8.080992048087467,8.080992048087467,27.475841735788613
66549,30.394849687701146,2,0.361903418277176,19.394849687701146,7.0637896228320685,7.0637896228320685,26.458639310533215
67146,32.41902878227876,0.5,0.3393068951532854,21.419028782278758,9.081739376172859,9.081739376172859,30.50076815845162
67146,32.41902878227876,1,0.3393068951532854,21.419028782278758,8.112285774854879,8.112285774854879,29.53131455713364
67146,32.41902878227876,2,0.3393068951532854,21.419028782278758,6.589130895645495,6.589130895645495,28.008159677924255
67557,24.819898435070957,0.5,0.4431927885916247,13.819898435070957,8.764437979351959,8.764437979351959,22.584336414422914
67557,24.819898435070957,1,0.4431927885916247,13.819898435070957,8.040573321288825,8.040573321288825,21.860471756359786
67557,24.819898435070957,2,0.4431927885916247,13.819898435070957,6.5747950928677845,6.5747950928677845,20.394693527938742
67878,31.82731482170786,0.5,0.3456150813105175,20.82731482170786,9.864892614414078,9.864892614414078,30.692207436121933
67878,31.82731482170786,1,0.3456150813105175,20.82731482170786,8.180304793093939,8.180304793093939,29.007619614801797
67878,31.82731482170786,2,0.3456150813105175,20.82731482170786,5.784236759401618,5.784236759401618,26.611551581109474
67882,36.04126286491434,0.5,0.30520573158684583,25.041262864914337,8.690850739013703,8.690850739013703,33.73211360392804
67882,36.04126286491434,1,0.30520573158684583,25.041262864914337,8.030185851916025,8.030185851916025,33.07144871683036
67882,36.04126286491434,2,0.30520573158684583,25.041262864914337,6.426959482432936,6.426959482432936,31.46822234734727
67890,17.897814394089608,0.5,0.6146001828934223,6.8978143940896075,9.726722018434284,9.726722018434284,16.62453641252389
67890,17.897814394089608,1,0.6146001828934223,6.8978143940896075,8.41317210016404,8.41317210016404,15.310986494253648
67890,17.897814394089608,2,0.6146001828934223,6.8978143940896075,6.331688947730848,6.331688947730848,13.229503341820454
68020,46.00446663934781,0.5,0.2391072172672828,35.00446663934781,8.709542215409536,8.709542215409536,43.714008854757346
68020,46.00446663934781,1,0.2391072172672828,35.00446663934781,8.03146396267976,8.03146396267976,43.03593060202757
68020,46.00446663934781,2,0.2391072172672828,35.00446663934781,6.38951696820367,6.38951696820367,41.39398360755148
68434,77.80365510398032,0.5,0.14138153259379785,66.80365510398032,9.670489107621385,9.670489107621385,76.4741442116017
68434,77.80365510398032,1,0.14138153259379785,66.80365510398032,8.000086344033019,8.000086344033019,74.80374144801334
68434,77.80365510398032,2,0.14138153259379785,66.80365510398032,6.810521464625369,6.810521464625369,73.61417656860569
68870,24.705861360384304,0.5,0.445238473556661,13.705861360384304,9.806465471853155,9.806465471853155,23.512326832237463
68870,24.705861360384304,1,0.445238473556661,13.705861360384304,9.269355104682557,9.269355104682557,22.975216465066865
68870,24.705861360384304,2,0.445238473556661,13.705861360384304,7.221916308356905,7.221916308356905,20.927777668741207
69094,24.705861360384304,0.5,0.445238473556661,13.705861360384304,9.749987682624726,9.749987682624726,23.45584904300903
69094,24.705861360384304,1,0.445238473556661,13.705861360384304,8.404294296695385,8.404294296695385,22.110155657079687
69094,24.705861360384304,2,0.445238473556661,13.705861360384304,6.132842097486764,6.132842097486764,19.83870345787107
69342,21.817249589882987,0.5,0.5041882091820079,10.817249589882987,9.77663544590331,9.77663544590331,20.593885035786297
69342,21.817249589882987,1,0.5041882091820079,10.817249589882987,8.214916654376793,8.214916654376793,19.03216624425978
69342,21.817249589882987,2,0.5041882091820079,10.817249589882987,6.908125063864356,6.908125063864356,17.725374653747345
70090,29.1608379852123,0.5,0.37721824062731635,18.1608379852123,9.015071471115736,9.015071471115736,27.175909456328036
70090,29.1608379852123,1,0.37721824062731635,18.1608379852123,6.1863998191868,6.1863998191868,24.3472378043991
70090,29.1608379852123,2,0.37721824062731635,18.1608379852123,1.5142191093809743,1.5142191093809743,19.675057094593274
70258,12.268741046383399,0.5,0.896587511172762,1.2687410463833988,9.490911574411282,9.490911574411282,10.759652620794682
70258,12.268741046383399,1,0.896587511172762,1.2687410463833988,7.761996377563114,7.761996377563114,9.030737423946512
70258,12.268741046383399,2,0.896587511172762,1.2687410463833988,6.680677315695748,6.680677315695748,7.949418362079147
70264,24.03255804933244,0.5,0.45771240736920016,13.03255804933244,9.74930911634625,9.74930911634625,22.78186716567869
70264,24.03255804933244,1,0.45771240736920016,13.03255804933244,9.134839071509992,9.134839071509992,22.16739712084243
70264,24.03255804933244,2,0.45771240736920016,13.03255804933244,7.042181841354197,7.042181841354197,20.074739890686637
70676,24.934461880978326,0.5,0.44115650269523304,13.934461880978326,8.720474606219694,8.720474606219694,22.65493648719802
70676,24.934461880978326,1,0.44115650269523304,13.934461880978326,5.944534177424057,5.944534177424057,19.878996058402382
70676,24.934461880978326,2,0.44115650269523304,13.934461880978326,4.536948021585481,4.536948021585481,18.471409902563806
71121,45.540731268325445,0.5,0.24154201510705067,34.540731268325445,9.753713291263068,9.753713291263068,44.29444455958851
71121,45.540731268325445,1,0.24154201510705067,34.540731268325445,9.220546752104543,9.220546752104543,43.761278020429984
71121,45.540731268325445,2,0.24154201510705067,34.540731268325445,7.350263360214847,7.350263360214847,41.89099462854029
71730,38.976245309772,0.5,0.28222318267383534,27.976245309771997,8.858436524012173,8.858436524012173,36.834681833784174
71730,38.976245309772,1,0.28222318267383534,27.976245309771997,5.0217775509725096,5.0217775509725096,32.998022860744506
71730,38.976245309772,2,0.28222318267383534,27.976245309771997,1.2799305230637916,1.2799305230637916,29.256175832835787
72263,20.644292320739922,0.5,0.5328349274026238,9.644292320739922,9.751103754473476,9.751103754473476,19.395396075213398
72263,20.644292320739922,1,0.5328349274026238,9.644292320739922,9.219700051309301,9.219700051309301,18.863992372049225
72263,20.644292320739922,2,0.5328349274026238,9.644292320739922,5.647711961778161,5.647711961778161,15.292004282518082
771919,18.18025623774262,0.5,0.6050519781543977,7.1802562377426185,10.128556856380195,10.128556856380195,17.30881309412281
771919,18.18025623774262,1,0.6050519781543977,7.1802562377426185,9.53917073106285,9.53917073106285,16.719426968805468
771919,18.18025623774262,2,0.6050519781543977,7.1802562377426185,6.043386158969277,6.043386158969277,13.223642396711895
